id, data-fdesc, data-name, data-address, data-access, data-telno, data-operationtime, data-holiday, data-latitude data-longitude
"id_shop_9190c91d4d2743f4e83026546c2b455d","9190c91d4d2743f4e83026546c2b455d","シルクハット蒲田西口","大田区西蒲田7-2-3第二醍醐ビルB1-2F","","","10:00～24:45","","35.56301591 139.7158447"
"id_shop_18cb1521b5b08893e7b60374c929e88d","18cb1521b5b08893e7b60374c929e88d","ラウンドワン府中本町駅前店","府中市本町1-13-3カネタビル","JR南武線 府中本町駅すぐ","042-340-4901","10:00～24:00","無し","35.667312 139.477387"
"id_shop_b2d2ea1f15ddac0537d103e1739b4e3a","b2d2ea1f15ddac0537d103e1739b4e3a","新宿スポーツランド本館","新宿区新宿3-22-12","","03-3352-5489","","","35.69316847 139.7018443"
"id_shop_2f5902c2237bef5308069daf43df1d4c","2f5902c2237bef5308069daf43df1d4c","タイトーステーション新宿南口ゲームワールド店","新宿区新宿3-35-8","JR・新宿駅より徒歩1分","03-3226-0395","10:00～25:00","無し","35.689926 139.702372"
"id_shop_3a5c7b7ea93853bd0907cb04db287c9a","3a5c7b7ea93853bd0907cb04db287c9a","ゲームパニック新宿歌舞伎町","新宿区歌舞伎町1-20-1ヒューマックスパビリオン1-2F","","03-6265-9021","","","35.69606337 139.7012777"
"id_shop_d715b438ae5acc21a8766c4b0d201d13","d715b438ae5acc21a8766c4b0d201d13","GiGO神楽坂","新宿区神楽坂2-11第2カグラヒルズ1F","","03-3260-7253","","","35.701061 139.741994"
"id_shop_bee924875cf983ee6bd17fd8020c5f55","bee924875cf983ee6bd17fd8020c5f55","タイトーステーションBIGBOX高田馬場","新宿区高田馬場1-35-3BIGBOX6F","西武新宿線・高田馬場駅より徒歩1分","03-5272-9855","10:00～24:00","無し","35.712933 139.70419"
"id_shop_fa1045b5e66dfe06917e0b21292055aa","fa1045b5e66dfe06917e0b21292055aa","GiGO高田馬場","新宿区高田馬場4-7-5高田馬場グランド東京ビル","","03-5937-1515","","","35.7137 139.70374"
"id_shop_8daf745d701b78e0e5f40ab12025aa0f","8daf745d701b78e0e5f40ab12025aa0f","アピナ荻窪店","杉並区上荻1-13-10ハクサンビル","","03-3393-6665","10:00～24:00 金土祝前日10:00～25:00","","35.705 139.618163"
"id_shop_dc147fbebb80c64d32e16bd5ab4769d7","dc147fbebb80c64d32e16bd5ab4769d7","アピナ成増店","板橋区成増2-21-2MEGAドン･キホーテ成増店5F","","03-6904-1677","","","35.77813507 139.6304654"
"id_shop_c9ddc71bd5c11b33f196d63518137208","c9ddc71bd5c11b33f196d63518137208","ラウンドワン板橋店","板橋区相生町16-13","都営地下鉄三田線「志村3丁目駅」徒歩7分","03-5922-3521","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","35.77658 139.67879"
"id_shop_0dfe721d1face3fc46cc434f979c96ff","0dfe721d1face3fc46cc434f979c96ff","ラウンドワン吉祥寺店","武蔵野市吉祥寺本町1-11-22","","0422-29-1051","10:00～翌0:50","無し","35.706276 139.580884"
"id_shop_768780575383f7f4cdc2817f5aa01363","768780575383f7f4cdc2817f5aa01363","東京レジャーランド吉祥寺店","武蔵野市吉祥寺本町1-3-7YSビル","","0422-27-2200","","","35.7036243 139.5786419"
"id_shop_7eba2a7c7f9faf349f4756d494976b8c","7eba2a7c7f9faf349f4756d494976b8c","GiGO船堀","江戸川区船堀1-6-11","","03-5676-2522","","","35.6848314 139.8633055"
"id_shop_bcaf9ffa32c4dc6f97ae2885d293fccb","bcaf9ffa32c4dc6f97ae2885d293fccb","ラウンドワン南砂店","江東区南砂6-7-15トピレックプラザ4F","葛西橋通り沿い荒川より西へ1km","03-5617-6911","10:00～23:50","無し","35.67184786 139.8361845"
"id_shop_bdf761687646819b410be0f3865bbece","bdf761687646819b410be0f3865bbece","ラウンドワンダイバーシティ東京プラザ店","江東区青海1-1-10ダイバーシティ東京6F-6100","","03-3527-8491","10:00～24:00","無し","35.62521 139.775732"
"id_shop_bf6d6f4a0b042802bc6e03d48d0ca227","bf6d6f4a0b042802bc6e03d48d0ca227","GiGO渋谷宮益坂","渋谷区渋谷1-14-14EST 1F･7F","","03-3409-4737","","","35.660097 139.702644"
"id_shop_d510ba3dbc1c859cd652174612b22c04","d510ba3dbc1c859cd652174612b22c04","タイトーステーション渋谷店","渋谷区渋谷1-24-12渋谷東映プラザB1F","JR渋谷駅・宮益坂口より徒歩1分","03-5467-6565","10:00～24:00","無し","35.659983 139.70204"
"id_shop_9e31fecbcf25aac3359e8c22de30794c","9e31fecbcf25aac3359e8c22de30794c","GiGO町田","町田市原町田6-13-17アーバンミサワビル","","042-723-6701","","","35.54392 139.446987"
"id_shop_d4ca6c2a8105f91bc228b4a69ec3424b","d4ca6c2a8105f91bc228b4a69ec3424b","タイトーステーション町田店","町田市原町田6-21-23松山ビル1F","JR横浜線町田駅より徒歩3分・小田急線町田駅より徒歩5分","042-739-6196","10:00～24:00","無し","35.542593 139.448333"
"id_shop_94d9b072e95d1117e7e9c90521dbfff2","94d9b072e95d1117e7e9c90521dbfff2","ラウンドワン町田店","町田市森野1-13-14","JR/小田急「町田駅」下車徒歩1分","042-710-0091","10:00～翌0:50","無し","35.54409488 139.4432407"
"id_shop_c586c6efa6e90d8c06d79f14f437a159","c586c6efa6e90d8c06d79f14f437a159","GiGO自由が丘","目黒区自由が丘2-10-9","","03-3725-3953","","","35.6084299 139.6653529"
"id_shop_731c20e12782283510b6f3491a194e86","731c20e12782283510b6f3491a194e86","タイトーステーション立川北口店","立川市曙町2-4-5OSJ TACHIKAWA2･3F","","042-512-9651","","","35.699058 139.412162"
"id_shop_111ee2e6b456a3e796561d198e39d20c","111ee2e6b456a3e796561d198e39d20c","GiGO立川","立川市柴崎町3-2-1サザンビル1F","","042-521-3050","","","35.6972343 139.4142917"
"id_shop_18f64499442a21f47ec612dea547d0fc","18f64499442a21f47ec612dea547d0fc","東京レジャーランド亀有店","葛飾区亀有3-21-2","","03-5680-8893","","","35.765462 139.84798"
"id_shop_437ff58f986496c00cc27a1a2439d1aa","437ff58f986496c00cc27a1a2439d1aa","モナコ調布駅前店","調布市布田4-2-22","京王線調布駅徒歩1分","0424-99-1383","10:00～24:00","無し","35.65119592 139.5443691"
"id_shop_0795516521f50d10f5a9ba0a5f05d79b","0795516521f50d10f5a9ba0a5f05d79b","ゲームW店","豊島区南長崎5-27-6","西武池袋線 東長崎駅より徒歩2分","03-5983-7880","10:00～24:00","不定休","35.72942259 139.6828924"
"id_shop_7aa8686e93eb786a43a6e0d7e166f636","7aa8686e93eb786a43a6e0d7e166f636","GiGO総本店","豊島区東池袋1-13-6ロクマルゲート池袋B1F-3F","","080-7018-7351","","","35.72930775 139.7150562"
"id_shop_7af4d276e14a32e889a4d7c2cf28e968","7af4d276e14a32e889a4d7c2cf28e968","ラウンドワン池袋店","豊島区東池袋1-14-1池袋スクエア","","03-5928-0221","10:00～翌0:50","無し","35.730175 139.714846"
"id_shop_a8067ef0137244efaabacb0b6522167d","a8067ef0137244efaabacb0b6522167d","東京レジャーランド池袋店","豊島区東池袋1-29-1マルビル池袋2-3F","","03-5904-8388","","","35.73071 139.71644"
"id_shop_f19845ba9689ad6257c2b6de237e8bde","f19845ba9689ad6257c2b6de237e8bde","タイトーステーション池袋西口店","豊島区西池袋1-15-9第一西池ビル","","03-6907-3560","","","35.73058948 139.709706"
"id_shop_90a88233e67145debbbb78d322bfb170","90a88233e67145debbbb78d322bfb170","GiGO竹の塚","足立区竹の塚6-8-6ピーくんPlazaB","","03-3858-2307","","","35.794794 139.792358"
"id_shop_6df1dcdb3dc4e8da4301001493b6cbb4","6df1dcdb3dc4e8da4301001493b6cbb4","シルクハット本厚木","厚木市中町3-4-22第二会田ビル2F","小田急「本厚木駅」北口より徒歩1分 第二会田ビル","","9:00～23:45","無し","35.44024066 139.3629959"
"id_shop_634d1ecbaa9d4164296d0bb28b197c29","634d1ecbaa9d4164296d0bb28b197c29","GiGO本厚木","厚木市中町4-15-9","","0462-23-7157","","","35.439044 139.361882"
"id_shop_361118b9ebaffa64042fe3bae977ec6b","361118b9ebaffa64042fe3bae977ec6b","神奈川レジャーランド厚木店","厚木市戸室5-31-1","小田急本厚木駅よりバスにてアンリツ前バス停下車徒歩1分","046-297-0503","一部24時間営業","無し","35.44802433 139.3431365"
"id_shop_703eaa20d8630ee9ae55682a543c9786","703eaa20d8630ee9ae55682a543c9786","ラウンドワン川崎大師店","川崎市川崎区殿町1-5-1","京浜急行大師線 「大師橋駅」すぐ","044-270-1541","月8:00～23:50 火～金10:00～23:50、土日祝8:00～23:50","無し","35.53846653 139.741634"
"id_shop_5d8c1cf4e9edb6e6fc936dd5efff2322","5d8c1cf4e9edb6e6fc936dd5efff2322","シルクハット川崎ダイス","川崎市川崎区駅前本町8ダイスビルB2F","JR川崎駅アゼリア地下街と直結、京急川崎駅中央口徒歩1分","","9:00～24:45","無し","35.5314121 139.7002166"
"id_shop_8813b98c3611580f690beef415418614","8813b98c3611580f690beef415418614","ラウンドワン高津店","川崎市高津区二子4-8-1","田園都市線「高津駅」下車徒歩5分","044-813-3711","6:00～23:50","無し","35.60209119 139.6190552"
"id_shop_49ca9b85b9933b0588311266aa97382d","49ca9b85b9933b0588311266aa97382d","タイトーステーション溝の口店","川崎市高津区溝口1-11-8","","044-328-9262","","","35.600042 139.61245"
"id_shop_b561d58785c955042af7bc00040c224b","b561d58785c955042af7bc00040c224b","ラウンドワンららぽーと湘南平塚店","平塚市天沼10-1ららぽーと湘南平塚店3F","JR平塚駅から徒歩12分","0463-25-4051","10:00～23:50 土日祝6:00～23:50","無し","35.335825 139.354769"
"id_shop_380afb1d7b30d79f12591ae95d575fe1","380afb1d7b30d79f12591ae95d575fe1","テクモピア座間店","座間市ひばりが丘4-11-48","","046-205-4719","","","35.48001079 139.431891"
"id_shop_d015e32208a7dab97acd422cc9e8440f","d015e32208a7dab97acd422cc9e8440f","シルクハット伊勢佐木町","横浜市中区伊勢佐木町3-96日活会館ビル3F","JR関内駅北口より徒歩7分・京急線日ノ出町より徒歩6分・横浜市営地下鉄ブルーライン伊勢佐木長者町駅より徒歩4分","","9:00～23:45","無し","35.44281185 139.629987"
"id_shop_86a2ef9c4cb247967747da666d403676","86a2ef9c4cb247967747da666d403676","ラウンドワン横浜綱島店","横浜市港北区樽町2-6-40T-PLATZ","綱島街道「樽町」交差点より東へ300m","045-533-6151","9:00?23:50、土日祝6:00～23:50","無し","35.53198182 139.6371126"
"id_shop_6f570f9aa2b4baa7243dbbebb27f8052","6f570f9aa2b4baa7243dbbebb27f8052","GiGO綱島","横浜市港北区綱島西2-6-29城田ビル3F","","045-547-1199","","","35.5364623 139.6324113"
"id_shop_e1aa55aaf588d04ba89e122a2391b2a6","e1aa55aaf588d04ba89e122a2391b2a6","GiGO新杉田","横浜市磯子区杉田1-1-1らびすた新杉田2F","","045-772-8230","","","35.3854372 139.6171139"
"id_shop_92b6309a71a45b616849ca71929e3f73","92b6309a71a45b616849ca71929e3f73","タイトーステーション横浜西口五番街店","横浜市西区南幸1-12-9","JR・相鉄線・東横線・みなとみらい線 横浜駅より徒歩3分","045-411-5288","平日10:00～23:50 土日祝日9:00～23:50","無し","35.464648 139.619593"
"id_shop_b61565520299919f01b71b7f8cddd278","b61565520299919f01b71b7f8cddd278","ラウンドワン横浜駅西口店","横浜市西区南幸2-8-16","横浜駅西口より、パルナードを200m、ビブレ南側","045-412-0880","8:00～23:50、土日祝6:00～23:50","無し","35.46393717 139.6180549"
"id_shop_4ed943f5e28b7230c63c5a695d2c417d","4ed943f5e28b7230c63c5a695d2c417d","GiGOセンター南","横浜市都筑区茅ケ崎中央3-25","","045-945-7720","","","35.54468479 139.5746128"
"id_shop_213ff18c023db731a284e638713c1173","213ff18c023db731a284e638713c1173","タイトーステーション海老名ビナウォーク店","海老名市中央1-18-1ビナウォーク6番館2F","JR相模線、相鉄線、小田急線、海老名駅より徒歩5分","046-292-5160","10:00～24:00","無し","35.452455 139.395834"
"id_shop_f4eb4903f97cf95b895d27b30a951eb5","f4eb4903f97cf95b895d27b30a951eb5","GiGO海老名","海老名市中央1-4-31海老名プラザビル1F","","046-292-5812","","","35.45161 139.39236"
"id_shop_1c6e33eaf98ce68161c2ad2be634a27d","1c6e33eaf98ce68161c2ad2be634a27d","ムトス相模原店","相模原市中央区中央2-1-5","JR横浜線相模原駅徒歩15分国道16号線近く","042-776-5001","10:00～24:00","無し","35.57350902 139.3710322"
"id_shop_cd09b9e9460785557be8e87852306235","cd09b9e9460785557be8e87852306235","GiGO相模大野","相模原市南区相模大野3-13-2フレスコビル2F","","042-741-8195","","","35.532177 139.436075"
"id_shop_ee3efa738edf28754508c57abbd4fd9d","ee3efa738edf28754508c57abbd4fd9d","アピナ橋本店","相模原市緑区西橋本5-1-1ラ･フロール駐車場棟1F","橋本駅から徒歩10分 八王子バイパスから津久井街道へ繋がる側道に入ってすぐ","042-703-6033","10:00～24:00","無し","35.597682 139.337035"
"id_shop_a8931e8c8eb4b1bd8390b063e3cef21f","a8931e8c8eb4b1bd8390b063e3cef21f","シルクハット大船","鎌倉市大船1-24大船駅前ビル1-3F","JR大船駅徒歩1分","","9:00～23:45","無し","35.35325232 139.5325488"
"id_shop_dc7e85bf8f5580e609fa2a9a8c943eb9","dc7e85bf8f5580e609fa2a9a8c943eb9","タイトーFステーション上越店","上越市富岡3524J-maxシアター内1F","J-MAXシアター1F","025-530-7115","","","37.148097 138.259034"
"id_shop_6b0e0c641daadb6ba03f0ba1cf4e2495","6b0e0c641daadb6ba03f0ba1cf4e2495","ラウンドワン新潟店","新潟市中央区美咲町2-1-38","新潟バイパス 黒崎ICより約5分・ホンマ健康ランド様前","025-280-1322","月9:00～23:50 火～金10:00～23:50、土日祝6:00～23:50","無し","37.88807436 139.0177537"
"id_shop_45da491103c2bfe0adf8c6ec5b9cdb19","45da491103c2bfe0adf8c6ec5b9cdb19","モーリーファンタジーf新潟南","新潟市江南区下早通柳田1-1-1イオンモール2F","新潟亀田ICから約5分。 JR新潟駅から約4キロ、JR亀田駅から約2.5キロ","070-3100-4212","9:00～22:00","無し","37.87624975 139.0816577"
"id_shop_e2802a592a42a4422c8a59f12c382809","e2802a592a42a4422c8a59f12c382809","アピナ長岡店","長岡市堺東町22","国道8号線長岡バイパス堺交差点近く","0258-22-5510","10:00～24:00","無し","37.45794202 138.8125194"
"id_shop_7973d07a6488f88fb422a9b89106a8de","7973d07a6488f88fb422a9b89106a8de","アピナ富山南店","富山市堀川町355-3","富山マイプラザ店内","076-461-6644","10:00～24:00","無し","36.665007 137.217248"
"id_shop_e5b603e940e01f48ee7101dc8308e2db","e5b603e940e01f48ee7101dc8308e2db","アピナ富山豊田店","富山市豊田町2-12-66","国道8号線豊田東交差点近く","076-433-3355","10:00～24:00","無し","36.7211336 137.2352552"
"id_shop_9fd8499b24994304ddb7795751e0bc86","9fd8499b24994304ddb7795751e0bc86","トヤマレジャーランド呉羽店","富山市高木字貝塚2054","県道44号線沿い呉羽本町交差点を富山方面方向に車で3分","076-434-5336","一部24時間営業","無し","36.71545083 137.1579046"
"id_shop_6133c0988c3a2d6baafe2e6da255a274","6133c0988c3a2d6baafe2e6da255a274","ゲームSPOT207","高岡市鐘紡町1655-3","JR高岡駅から車で15分","0766-26-2070","7:00～24:00","無し","36.73235328 137.0023356"
"id_shop_644e25cc61054b5533773b06004c40bb","644e25cc61054b5533773b06004c40bb","バイパスレジャーランド加賀店","加賀市箱宮町ヲ1-1","国道8号線加賀産業道路終点近く","0761-74-8007","一部24時間営業","無し","36.32515503 136.4113746"
"id_shop_9ce0168c2a5f8ed86e3b815705d18377","9ce0168c2a5f8ed86e3b815705d18377","ラウンドワン金沢店","金沢市横川6-120-1","北鉄石川線 押野駅下車 東南東へ徒歩5分","076-245-1850","月9:00～23:50 火～金10:00?23:50、土日祝6:00～23:50","無し","36.54211559 136.626054"
"id_shop_c03b765eae47433db30fbc0d2b81858d","c03b765eae47433db30fbc0d2b81858d","バイパスレジャーランド藤江新館","金沢市藤江南2-105","","076-268-7518","","","36.58375651 136.6206642"
"id_shop_3d6eaec3740b00986f47851b16a90c82","3d6eaec3740b00986f47851b16a90c82","福井レジャーランド板垣店","福井市下馬3-112","","0776-33-5510","","","36.042283 136.233748"
"id_shop_37e65fec22d3752c8564bc989e4a7a2b","37e65fec22d3752c8564bc989e4a7a2b","フクイレジャーランドワイプラザ店","福井市新保北1-303ヤスサキワイプラザB棟2F","国道8号線沿い福井市内新保交差点近くワイプラザ内","0776-57-0433","一部24時間営業","無し","36.08750805 136.2494211"
"id_shop_b6c7f6d9ccaa9df242f6911a9a8c05ca","b6c7f6d9ccaa9df242f6911a9a8c05ca","ゲームパニック甲府","甲府市国母5-20-24","","080-3350-2893","","","35.64182781 138.547239"
"id_shop_beef768402bf4a83081b9639faf5f305","beef768402bf4a83081b9639faf5f305","アピナ上田店","上田市秋和359-1","","0268-75-8055","","","36.416102 138.223307"
"id_shop_60aeed7b6bd7b37fe1028b0ab7b1d8ad","60aeed7b6bd7b37fe1028b0ab7b1d8ad","アピナ伊那店","伊那市西町5093","アピタ伊那店さんそばエンジョイナ内","0265-74-8885","10:00～24:00","無し","35.83291352 137.950739"
"id_shop_44c181d39f39a87a797867b42d9e71db","44c181d39f39a87a797867b42d9e71db","アピナ佐久インター店","佐久市岩村田北1-13-1","佐久インター近く","026-778-3399","10:00～24:00","無し","36.284455 138.482344"
"id_shop_df9ba4be42cf2849d7ec70bfac406fa1","df9ba4be42cf2849d7ec70bfac406fa1","アピナ松本","松本市双葉19-10","国道19号線沿い、イトーヨーカドーそば","0263-24-1133","10:00～24:00","無し","36.21052692 137.9610526"
"id_shop_78eae268a093f13ae67611bc83fd17b0","78eae268a093f13ae67611bc83fd17b0","ラウンドワン長野店","長野市大字東和田827-6","国道18号線東和田交差点よりすぐ","026-254-5801","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","36.65105714 138.225192"
"id_shop_d9db54544926bf37bf5fc7bfcf029a96","d9db54544926bf37bf5fc7bfcf029a96","アピナ川中島店","長野市川中島町御厨967-1","77号線長野南郵便局隣","026-214-6699","10:00～24:00","無し","36.597909 138.157802"
"id_shop_62d2668e45a3ea547ef1ca9aad77df6c","62d2668e45a3ea547ef1ca9aad77df6c","A.Cグランド","岐阜市茜部大川1-77","名鉄新岐阜駅15分","058-275-0351","9:00～24:00","無し","35.38308553 136.7461998"
"id_shop_a7d963d7b791ccfcb9e829478e8bf3d3","a7d963d7b791ccfcb9e829478e8bf3d3","ラウンドワンモレラ岐阜店","本巣市三橋1100","樽見鉄道「モレラ岐阜駅」下車徒歩1分","058-323-6600","10:00～24:00","無し","35.455121 136.672955"
"id_shop_4555d4bb7d0ebe0901c96546befb8d05","4555d4bb7d0ebe0901c96546befb8d05","岐阜レジャーランド穂積店","瑞穂市稲里630","国道21号線沿い瑞穂市野田新田交差点近く","058-326-1133","7:00～24:00","無し","35.38432479 136.6846653"
"id_shop_97f0ae053439fc089f04dc84262fc1e0","97f0ae053439fc089f04dc84262fc1e0","GiGOマーゴ関","関市倉知516マーゴシネマ館2F","","0575-23-6617","","","35.479716 136.900472"
"id_shop_1c6403a82d80d4ca75541964928886e9","1c6403a82d80d4ca75541964928886e9","ラウンドワン富士店","富士市八代町4-15","岳南鉄道ジヤトコ前駅より徒歩約12分","0545-51-3636","10:00～24:00","無し","35.15310644 138.6938016"
"id_shop_29599c71020dc09ff3429c7eac13b9f5","29599c71020dc09ff3429c7eac13b9f5","ラウンドワン浜松店","浜松市中央区天王町諏訪1981-17","浜松ICより約15分イオン浜松市野ショッピングセンター南","053-461-1101","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","34.73795995 137.7638799"
"id_shop_e3775aef7355e3df6920f42d4d06b158","e3775aef7355e3df6920f42d4d06b158","アピナ浜松店","浜松市中央区葵西2-27-10ロックタウン内","","053-430-4800","","","34.76741731 137.7080638"
"id_shop_bb9bb32a78df6c9af3c1730720eeda25","bb9bb32a78df6c9af3c1730720eeda25","ゲームインプリンス","静岡市清水区天神1-2-6","東名高速静岡ICから車で30分","0543-64-8012","10:00～24:00","無休","35.02415636 138.4798001"
"id_shop_99ec26adbe6b3516118b355a91d7d644","99ec26adbe6b3516118b355a91d7d644","ラウンドワン静岡･駿河店","静岡市駿河区向手越1-10-1","静岡駅より国道1号「常盤2」を右折、本通りを左折安倍川橋を渡り1Km","054-201-1601","10:00～24:00","無し","34.950991 138.360524"
"id_shop_481ffc7b151ac0c6b873e0724ec23eb9","481ffc7b151ac0c6b873e0724ec23eb9","GiGOサントムーン柿田川","駿東郡清水町玉川61-2サントムーン柿田川2F","","055-972-5430","","","35.109337 138.902823"
"id_shop_8500d61e4319a172452bce5a5e5f3b00","8500d61e4319a172452bce5a5e5f3b00","GiGO尾西","一宮市篭屋3-9-7アソビックスびさい1F","","0586-47-5700","","","35.309294 136.77153"
"id_shop_f11a090b0bf3fa879006682f755d4a43","f11a090b0bf3fa879006682f755d4a43","ラウンドワン名古屋西春店","北名古屋市宇福寺神明15","名古屋高速一宮線 西春入口手前 22号線沿い名古屋ハウジングセンター、 一宮会場向かい","0568-26-4001","10:00～翌6:00/土9:00～翌6:00/日・祝8:00～翌6:00","無し","35.25506282 136.8439405"
"id_shop_9096cd0451dc74dd575b16156e363a22","9096cd0451dc74dd575b16156e363a22","ラウンドワン半田店","半田市瑞穂町6-7-8","半田市役所 南へ約1km","0569-25-7351","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","34.88609688 136.9412056"
"id_shop_ea60f260ddbf102b30d8ac14a2fb95d1","ea60f260ddbf102b30d8ac14a2fb95d1","タイトーステーションフェドラ大須店","名古屋市中区大須3-30-31萬松寺駐車場ビル1F･2F","地下鉄名城線上前津駅より徒歩1分","052-242-2011","10:00～24:00","無し","35.15945319 136.9054236"
"id_shop_7b17ab27cfe75b224844562a49992841","7b17ab27cfe75b224844562a49992841","ゲームパニック大須","名古屋市中区大須3-30-93メガタウンB1F","","052-228-2407","","","35.16021164 136.9053459"
"id_shop_5586f5a287be7c30026c3a7f48a7cd21","5586f5a287be7c30026c3a7f48a7cd21","キングジョイ","名古屋市中区栄3-3-32","地下鉄栄駅徒歩3分","052-241-9515","9:00～24:00","無し","35.16797694 136.9050444"
"id_shop_1fa3b9c5eafddc9564319c2b264e0838","1fa3b9c5eafddc9564319c2b264e0838","ラウンドワン中川一号線店","名古屋市中川区法蔵町2-23","あおなみ線中島駅徒歩2分 国道1号線(昭和橋通り)沿い","052-665-5353","平日10:00～23:50 土日祝9:00～23:50","無し","35.12338322 136.8636484"
"id_shop_562d5f4e5348d6f5513a4997e17ca340","562d5f4e5348d6f5513a4997e17ca340","コムテックタワー","名古屋市中村区名駅4-10-20","JR名古屋駅徒歩5分","052-565-6471","平日10:00～24:00、土日祝9:00～24:00","","35.16941986 136.885993"
"id_shop_9aca1393e8bbbca495a8900574d44e9b","9aca1393e8bbbca495a8900574d44e9b","GiGOマーケットスクエアささしま","名古屋市中村区平池町4-60-14","","052-581-6093","","","35.162736 136.884929"
"id_shop_bc4b8206c8c2ac377769bf3e5f3b76f0","bc4b8206c8c2ac377769bf3e5f3b76f0","ラウンドワン千種店","名古屋市千種区新栄3-20-17タイホウ千種駅前南ビル8F","地下鉄「千種駅」下車徒歩5分","052-238-1615","9:00～23:50","無し","35.16799971 136.9279985"
"id_shop_0f3f4a7c326f205c853142a486051d01","0f3f4a7c326f205c853142a486051d01","名古屋レジャーランド内田橋店","名古屋市南区内田橋2-26-22","名鉄常滑線豊田本町駅近く","052-694-6051","一部24時間営業","無し","35.1137072 136.9098069"
"id_shop_28c5f3bd29714793e085be87b27b454c","28c5f3bd29714793e085be87b27b454c","GiGO金山","名古屋市熱田区金山町1-19-2","","052-323-0121","","","35.14264312 136.9023578"
"id_shop_33778853cfe6c60ce5d3a80485fbe6a9","33778853cfe6c60ce5d3a80485fbe6a9","ゲームパニック大高","名古屋市緑区忠治山201グランドボウルB2F","国道23号線大高町共和IC側道グランドボウルB2階","052-625-5360","9:00～23:45","無し","35.04850561 136.9496236"
"id_shop_247fd74ef16ee7bc0dcdd36a23b56f0b","247fd74ef16ee7bc0dcdd36a23b56f0b","ラウンドワン鳴海店","名古屋市緑区鳴海町字杜若28","地下鉄「野並駅」下車徒歩5分","052-899-0700","10:00～23:50 土日祝9:00～23:50","無し","35.09913151 136.9528735"
"id_shop_6b496157385e260b24baecd60e585b93","6b496157385e260b24baecd60e585b93","安城メトロポリス","安城市浜富町6-8","JR東海道本線安城駅より車で3分・徒歩10分","0566-74-8238","平日10:00～24:00、土日祝日9:00～24:00","無し","34.95485697 137.0975854"
"id_shop_7e5fee1f12da0c8eb3d02d8847e0d89d","7e5fee1f12da0c8eb3d02d8847e0d89d","アミューズメントワールドメトロポリス小牧店","小牧市村中新町33","名神高速小牧インターより南へ1km R41号間々本町交差点角","0568-71-0005","平日10:00～23:50 土日祝日前 9:00～23:50","無し","35.2951722 136.905659"
"id_shop_a284962aff2366cbd87ca4cc1210c6a8","a284962aff2366cbd87ca4cc1210c6a8","ラウンドワンイーアス春日井店","春日井市六軒屋町東丘22区画番号3010","","0568-86-1600","","","35.25898 136.98241"
"id_shop_7d0249b0b5d628151beb6c5ea753287a","7d0249b0b5d628151beb6c5ea753287a","豊川メトロポリス","豊川市下長山町上アライ14-1","東名高速豊川インター南・国道151号線・城下交差点東へ500m","0533-85-6540","平日10:00～24:00 土日9:00～24:00","無し","34.80229218 137.3847976"
"id_shop_b6cbb9268ef4ef779cbc59bd16d61a3b","b6cbb9268ef4ef779cbc59bd16d61a3b","ラウンドワン豊橋店","豊橋市大岩町字岩田27-2","","0532-65-2212","10:00～23:50 土日祝9:00～23:50","JR「二川駅」より徒歩約10分","34.7239242 137.4323261"
"id_shop_f03bee912611cbba86a38b9aa48174e3","f03bee912611cbba86a38b9aa48174e3","アピナ豊橋店","豊橋市藤沢町141ホリデイ･スクエアAM棟1F","","0532-46-8822","","","34.744231 137.3717807"
"id_shop_a97e9675cc829e4a4bac6da251d341fa","a97e9675cc829e4a4bac6da251d341fa","GiGO豊橋飯村","豊橋市飯村町字西山25-121","","0532-66-1001","","","34.7491 137.414002"
"id_shop_849146f99b17713b0c6ca975af3e3dc3","849146f99b17713b0c6ca975af3e3dc3","GiGO豊田","豊田市深田町1-65-1","","0565-26-6777","","","35.067883 137.123797"
"id_shop_874b47ed9bdcf25b0f43e0b5b7647328","874b47ed9bdcf25b0f43e0b5b7647328","ラウンドワンみえ川越IC店","三重郡川越町大字南福崎851-1","伊勢湾岸道みえ・川越IC出口すぐ","059-361-2130","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","35.02319916 136.6836502"
"id_shop_c9249495f49ac5e0d21c827b225f2e8a","c9249495f49ac5e0d21c827b225f2e8a","GiGO伊勢","伊勢市中須町666","","0596-21-1243","","","34.492142 136.678061"
"id_shop_86858cd9cbb83eecd6b5d045294778db","86858cd9cbb83eecd6b5d045294778db","アピナ四日市店","四日市市泊小柳町4-34","","059-349-5011","","","34.94000426 136.6070666"
"id_shop_d3e198e6dd414ee48b3693aaf011fddb","d3e198e6dd414ee48b3693aaf011fddb","ラウンドワン津･高茶屋店","津市高茶屋小森町277-8","国道23号沿い 「高茶屋小森南」交差点を北へ約100m","059-238-0011","10:00～23:50 土日祝6:00～23:50","無し","34.6726828 136.5194663"
"id_shop_66071c459f68cdc86685df924c3aacb9","66071c459f68cdc86685df924c3aacb9","滋賀レジャーランド大津店","大津市におの浜3-1-43","","077-548-7851","","","35.003875 135.883431"
