id, data-fdesc, data-name, data-address, data-access, data-telno, data-operationtime, data-holiday, data-latitude data-longitude
"id_shop_953b03524cf111a0991559548f56824e","953b03524cf111a0991559548f56824e","ビリヤードウェアハウス草加店","草加市稲荷2-36-33","草加産業道路沿いウェアハウス草加店隣り","048-930-5033","10:00～24:00","無し","35.83027597 139.8209349"
"id_shop_404b12a9ffb93e5e4d862e7f646aec89","404b12a9ffb93e5e4d862e7f646aec89","ラウンドワン草加店","草加市谷塚上町204番1","国道4号線を埼玉方面へ谷塚仲町交差点左折 安行街道 柳島交差点すぐ","048-920-3701","10:00～24:00","",""
"id_shop_e6b1c87f7494aef42a1b738b7213b637","e6b1c87f7494aef42a1b738b7213b637","ラウンドワンわらび店","蕨市北町5-1-6","中仙道「北町4」交差点すぐ","048-447-8080","10:00～23:50、土日祝8:00～23:50","無し","35.83078787 139.6742521"
"id_shop_90ce34963b33bd25b7373733645a0c29","90ce34963b33bd25b7373733645a0c29","ユーズランド越谷店","越谷市レイクタウン4-2-2イオンレイクタウンKAZE 3F","武蔵野線レイクタウン駅下車徒歩1分","048-934-3342","9:00～22:00","無し","35.87763779 139.8247477"
"id_shop_b0b39de4dbd80621f193a172955b5c37","b0b39de4dbd80621f193a172955b5c37","ラウンドワンさいたま･鴻巣店","鴻巣市箕田3163-7","国道17号「箕田」交差点東","048-595-2001","10:00～24:00","無し","36.08064011 139.4902201"
"id_shop_dd4b51a741de24f4e83188f103be6820","dd4b51a741de24f4e83188f103be6820","ラッキー佐倉店","佐倉市井野1475","京成線勝田台駅下車徒歩10分 国道296号沿い","043-460-5165","10:00～23:45","無し","35.71839979 140.1362206"
"id_shop_a0ee78b2d8d8b182dcd364492f1409a4","a0ee78b2d8d8b182dcd364492f1409a4","ラッキーバッティングドーム","八千代市大和田新田1088","東葉高速鉄道八千代緑が丘駅徒歩10分","047-458-8208","9:00～23:50","無し",""
"id_shop_0bc0c6f3c5b238b1dc95ce7a1c2531ee","0bc0c6f3c5b238b1dc95ce7a1c2531ee","GiGO千葉","千葉市中央区富士見2-4-1","","043-221-7845","","","35.6115641 140.1136621"
"id_shop_d5c7b961162830a661a670711109d48e","d5c7b961162830a661a670711109d48e","ラッキー中央店(フェリシダ)","千葉市中央区富士見2-8-1","JR千葉駅より徒歩5分","043-222-5610","9:00～24:50","無し",""
"id_shop_312f194a0d54f18409a45a4fea90f96b","312f194a0d54f18409a45a4fea90f96b","スポーツウェーブ鉄腕24浜野店","千葉市中央区浜野町1025-59","館山自動車道蘇我ICより車で8分","043-300-8033","一部24時間営業","無し","35.55423187 140.1264305"
"id_shop_30f4a6fa8d4b346ced50a72f8cca7bce","30f4a6fa8d4b346ced50a72f8cca7bce","千葉レジャーランド稲毛店","千葉市稲毛区小仲台2-5-7海宝ビル2F･3F","","080-3350-8184","","","35.63792744 140.0930814"
"id_shop_4fb91ba1fc409af2f76b83d748158eab","4fb91ba1fc409af2f76b83d748158eab","スポーツウェーブ鉄腕24稲毛長沼店","千葉市稲毛区長沼原町697","東関東自動車道 千葉北ICから約5分 千葉総合運動場そば","043-215-5560","一部24時間営業","無し",""
"id_shop_52afc483376e80cd197e81f8ca188dab","52afc483376e80cd197e81f8ca188dab","パレパレ稲毛長沼店","千葉市稲毛区長沼原町731-25フレスポ稲毛A2棟-4","JR稲毛駅より京成バス山王町行き、ヴィルフォーレ下車2分","043-304-7878","9:00～24:00","無し","35.65661147 140.1265126"
"id_shop_4249f8c34ce521a515348c72ca2cf07e","4249f8c34ce521a515348c72ca2cf07e","GiGO幕張","千葉市美浜区ひび野1-8メッセアミューズモール1F","","043-273-5261","","","35.6497577 140.0401619"
"id_shop_f8ae53186ea7fa2e7a78c030a2bb5d1f","f8ae53186ea7fa2e7a78c030a2bb5d1f","アピナ印西店","印西市原1-2ビッグホップガーデンモール印西2F","","0476-48-5841","","","35.803009 140.162496"
"id_shop_1e143a0590e8aa3b5c962e5126aa4946","1e143a0590e8aa3b5c962e5126aa4946","ゲーム ダ･カーポ","君津市外箕輪92","国道127号線内箕輪運動公園館山方面車で1分","0120-010-267","9:30～24:00","無し",""
"id_shop_dda5ddf28f3773825ad96fcec0d611d2","dda5ddf28f3773825ad96fcec0d611d2","千葉レジャーランド成東店","山武市姫島111-1","国道126号線成東町姫島地内ローソン奥","047-580-1777","一部24時間営業","無し","35.58828462 140.3904243"
"id_shop_035765757419805a14e22b1a265d82e2","035765757419805a14e22b1a265d82e2","ラウンドワン市原店","市原市八幡北町3-5-1","国道16号線沿い村田町交差点五十谷橋すぐ","0436-44-8801","10:00～23:50 土日祝6:00～23:50","無し","35.54749256 140.1233239"
"id_shop_e3fe90a25ff5c803bb52f61adb10f9e7","e3fe90a25ff5c803bb52f61adb10f9e7","スタジオプリモ本八幡店","市川市八幡2-15-10パティオ本八幡5F","","047-711-3534","","",""
"id_shop_5fbd331f03d1948378323836120e6de3","5fbd331f03d1948378323836120e6de3","タイトーFステーション市川妙典店","市川市妙典4-1-1イオン市川妙典店2番街2F","","047-318-3933","施設の営業時間に準じる","施設の営業日に準じる","35.692925 139.927824"
"id_shop_2dbda0efb0bd10d7a710d1f03062a8a9","2dbda0efb0bd10d7a710d1f03062a8a9","ラウンドワン市川鬼高店","市川市鬼高4-1-3","県道283号「市川インター北側」交差点すぐ","047-320-3801","10:00～24:00","無し","35.711239 139.927465"
"id_shop_9f445b0b649d453f26bd9d02f8aebec5","9f445b0b649d453f26bd9d02f8aebec5","アミューズメントパレスワンダーヴュー成田店","成田市飯仲11-18","","0476-23-0561","10:00～24:00","無し","35.75549816 140.3025529"
"id_shop_5e5cc6b64b6ca8c3166b20e1f698c98b","5e5cc6b64b6ca8c3166b20e1f698c98b","イスカンダル木更津店","木更津市潮見4-1-2","木更津市役所より車で1分","0120-010-267","10:00～24:00","無し","35.36956684 139.9172944"
"id_shop_6d259bc069d4f838faa6416441bf316f","6d259bc069d4f838faa6416441bf316f","namco松戸店","松戸市松戸1230-1ピアザ松戸1F","","047-711-7274","","","35.783581 139.900789"
"id_shop_3fe35652cf49990c83447b77836be500","3fe35652cf49990c83447b77836be500","タイトーFステーション柏中央店","柏市十余二249-5MEM内","国道16号線沿い マルハンエンタテインメントモール内","04-7144-8366","9:00～24:00","無し","35.88165286 139.9615303"
"id_shop_cbb890d34fba291c1fffe71eb3759400","cbb890d34fba291c1fffe71eb3759400","ラウンドワンアリオ柏店","柏市大島田1-6-1セブンパークアリオ柏 1070","国道16号線大島田交差点南側","04-7190-1201","8:00?23:50、土日祝6:00～23:50","無し","35.832403 140.012023"
"id_shop_e25f655b3725cd9f6ba6f5b889a77278","e25f655b3725cd9f6ba6f5b889a77278","ゲームガリバー柏","柏市柏1-1-11 B1F","JR柏駅東口マルイ地下1階","04-7164-9818","9:30～23:00","無し","35.86153036 139.970926"
"id_shop_3546266b03fbd3aaa85e992b60878369","3546266b03fbd3aaa85e992b60878369","柏駅前ヤングボウル","柏市柏1-3-1ドン･キホーテ5F","柏駅南口より徒歩2分 ドン・キホーテ5階","047-164-2117","9:00～翌3:00","無し","35.860487 139.971394"
"id_shop_96de9e55e8b02fabab8dfe8f4f3c07ce","96de9e55e8b02fabab8dfe8f4f3c07ce","タイトーステーション柏店","柏市柏2-3-1","JR常磐線・柏駅より徒歩3分","04-7164-0866","10:00～24:00","無し","35.8613661 139.9721228"
"id_shop_dbc3f7391124b87a51ef05eb48a1a9cd","dbc3f7391124b87a51ef05eb48a1a9cd","ウェアハウス南流山店","流山市南流山4-16-6","南流山駅から徒歩3分","04-7159-2351","10:00～24:00","無し",""
"id_shop_3e9eecac36a3ae2c5baec4d969a5ac49","3e9eecac36a3ae2c5baec4d969a5ac49","ゲームプラザセントラル浦安店","浦安市北栄1-16-15","地下鉄東西線浦安駅前","0473-55-2447","10:00～24:00","無し",""
"id_shop_2b2af836a47a8564a845c652af47864e","2b2af836a47a8564a845c652af47864e","シルクハット津田沼","習志野市津田沼1-2-1十三ビルB1F","JR津田沼駅、京成新津田沼駅徒歩1分","","9:00～23:45","無し","35.69040687 140.0221583"
"id_shop_d8f0ac1483cccac60e5738c0feab41c6","d8f0ac1483cccac60e5738c0feab41c6","アミューズメントエース津田沼","船橋市前原西2-15-1ファミービル1-3F","JR「津田沼駅」下車北口より徒歩1分","047-475-8918","9:00～24:00","無し","35.69228053 140.0201572"
"id_shop_7df581cd305dafaa8fd3539bd81ac696","7df581cd305dafaa8fd3539bd81ac696","タイトーステーション船橋店","船橋市本町1-6-1","","047-436-8135","","","35.699888 139.98597"
"id_shop_6bdb902a6e8c534795306f3a12218e08","6bdb902a6e8c534795306f3a12218e08","千葉レジャーランド野田店","野田市吉春776-1","国道16号線沿い野田市吉春地内","04-7120-3535","一部24時間営業","無し",""
"id_shop_43bb115b69e26f45a1e3572d46d37640","43bb115b69e26f45a1e3572d46d37640","フリスポ佐原店","香取市佐原イ4200","","0478-54-6160","","","35.90115035 140.493442"
"id_shop_472b9995c9850e2adf8a74925eded89d","472b9995c9850e2adf8a74925eded89d","アピナ八王子みなみ野店","八王子市みなみ野1-2-1アクロスモール内3F","","042-635-3928","","",""
"id_shop_7c0304027e42094bd52e91bac36483bf","7c0304027e42094bd52e91bac36483bf","シルクハット八王子","八王子市旭町2-5八王子ツインタワービル3F","JR八王子駅前","","10:00～24:45","","35.65636374 139.3384725"
"id_shop_04fa99ae87b46a5f4b36c375a4a0e6ff","04fa99ae87b46a5f4b36c375a4a0e6ff","ゲームプラザセントラル八王子店","八王子市東町12-15第5セントラルビル","JR八王子駅徒歩1分","0426-44-0078","10:00～翌1:00","無し","35.65802575 139.338208"
"id_shop_81ebd9f28b63233ce10a5880a58bda8f","81ebd9f28b63233ce10a5880a58bda8f","ドラマ八王子高倉店","八王子市高倉町55-4","国道20号、八王子市高倉町「高倉町西」交差点を日野バイパス豊田方面右手","0426-45-7050","10:00～24:00","無し","35.66506526 139.3664795"
"id_shop_356aa71e6b4000903cf76777676b9e3a","356aa71e6b4000903cf76777676b9e3a","namco王子サンスクエア店","北区王子1-4-1サンスクエア2F","","03-5959-9830","","","35.7529261 139.7377633"
"id_shop_83e94d12ca0d96aafa677e5f2776c4e9","83e94d12ca0d96aafa677e5f2776c4e9","GiGO赤羽駅前","北区赤羽1-2-4","","03-3598-5570","","","35.778266 139.721535"
"id_shop_f5e78bff2c03b1908ba2b3cd1768be5c","f5e78bff2c03b1908ba2b3cd1768be5c","GiGO赤羽","北区赤羽1-7-9赤羽第一葉山ビルB1","","03-5249-3725","","","35.778926 139.722383"
"id_shop_0bc8c52e29847fbfdfc8e79db45225f2","0bc8c52e29847fbfdfc8e79db45225f2","Hey(タイトー)","千代田区外神田1-10-5広瀬本社ビル2F","JR秋葉原駅電気街口を出て徒歩2分","03-5209-2030","10:00～24:00","無し","35.698992 139.77108"
"id_shop_2e04b21289bcd2276a9716a363bb03f9","2e04b21289bcd2276a9716a363bb03f9","GiGO秋葉原3号館","千代田区外神田1-11-11外神田1丁目ビルディング","","03-5297-3601","","","35.699336 139.770908"
"id_shop_265720f89651ebfdfe956fda6a2001f7","265720f89651ebfdfe956fda6a2001f7","ゲームパニック秋葉原","千代田区外神田1-13-1第122東京ビル","","03-6285-2820","","","35.69891 139.77165"
"id_shop_513bc083677a54d369d2393b42dac9ad","513bc083677a54d369d2393b42dac9ad","東京レジャーランド秋葉原店","千代田区外神田1-9-5","JR秋葉原駅徒歩5分","03-5298-1360","10:00～25:00","無し","35.69887947 139.7701404"
"id_shop_b343ac7b22da11ea8b944b9286b2372e","b343ac7b22da11ea8b944b9286b2372e","タイトーステーション秋葉原店","千代田区外神田4-2-2貴三ビル","JR秋葉原駅電気街口を出て徒歩3分","03-5289-8445","10:00～24:00","無し","35.7002317 139.7711503"
"id_shop_001814da990cf07b5dcbe7d5135a5cad","001814da990cf07b5dcbe7d5135a5cad","東京レジャーランド秋葉原2号店","千代田区外神田4-3-3","JR秋葉原駅より徒歩5分","03-5209-5650","10:00～25:00","無し","35.70073433 139.7718424"
"id_shop_fdc5695646c44f4a8d7eaf266e0bd3ce","fdc5695646c44f4a8d7eaf266e0bd3ce","タイトーステーション上野御徒町","台東区上野4-6-9湯島商事ビル","","03-5817-4511","","","35.708938 139.774321"
"id_shop_0dcf563699dea50c3f2e681f77faf4dc","0dcf563699dea50c3f2e681f77faf4dc","タイトーステーション国分寺店","国分寺市本町3-5-11","","042-401-0592","","","35.701889 139.480156"
"id_shop_6d576bf96f874cb497d172745ed35cea","6d576bf96f874cb497d172745ed35cea","タイトーFステーションオリナス錦糸町店","墨田区太平4-1-2オリナスB1F","JR総武線錦糸町駅北口から徒歩5分","03-5610-7376","10:00～23:45","無し","35.700721 139.816024"
"id_shop_c802d4ec8e8485f9eeedc509c331253c","c802d4ec8e8485f9eeedc509c331253c","タイトーステーション錦糸町楽天地","墨田区江東橋4-27-14B1","東京メトロ半蔵門線・錦糸町駅2番出口直通!東京楽天地ビル地下1階","03-5638-0701","10:00～24:00","無し","35.696456 139.815836"
"id_shop_0aadfe9d4e192e856e854e7096a413c5","0aadfe9d4e192e856e854e7096a413c5","Amusement&Game MAGHREB","多摩市落合1-41-1マグレブWEST 1-2F","京王線・小田急線 多摩センター駅 徒歩1分","042-371-5556","10:00～24:00","無し","35.624024 139.423196"
"id_shop_9f0de49a34a719afb13295be1270603e","9f0de49a34a719afb13295be1270603e","GiGO大森","大田区山王2-1-5大森駅ララビル2F","","03-5709-0669","","","35.590043 139.72823"
"id_shop_9190c91d4d2743f4e83026546c2b455d","9190c91d4d2743f4e83026546c2b455d","シルクハット蒲田西口","大田区西蒲田7-2-3第二醍醐ビルB1-2F","","","10:00～24:45","","35.56301591 139.7158447"
"id_shop_18cb1521b5b08893e7b60374c929e88d","18cb1521b5b08893e7b60374c929e88d","ラウンドワン府中本町駅前店","府中市本町1-13-3カネタビル","JR南武線 府中本町駅すぐ","042-340-4901","10:00～24:00","無し","35.667312 139.477387"
"id_shop_572f888fa3bc5f7083dbd11898c6a43e","572f888fa3bc5f7083dbd11898c6a43e","タイトーステーション新宿東口店","新宿区新宿3-22-7指田ビル","JR新宿駅東口より徒歩3分 スタジオアルタ裏","03-5362-5108","10:00～翌1:00","無し","35.693289 139.70154"
"id_shop_2f5902c2237bef5308069daf43df1d4c","2f5902c2237bef5308069daf43df1d4c","タイトーステーション新宿南口ゲームワールド店","新宿区新宿3-35-8","JR・新宿駅より徒歩1分","03-3226-0395","10:00～25:00","無し","35.689926 139.702372"
"id_shop_3a5c7b7ea93853bd0907cb04db287c9a","3a5c7b7ea93853bd0907cb04db287c9a","ゲームパニック新宿歌舞伎町","新宿区歌舞伎町1-20-1ヒューマックスパビリオン1-2F","","03-6265-9021","","",""
"id_shop_c078949c88435e9dab30104e59a6c53e","c078949c88435e9dab30104e59a6c53e","GiGO新宿西口","新宿区西新宿1-12-5","","03-3349-0257","","","35.6894655 139.695031"
"id_shop_bee924875cf983ee6bd17fd8020c5f55","bee924875cf983ee6bd17fd8020c5f55","タイトーステーションBIGBOX高田馬場","新宿区高田馬場1-35-3BIGBOX6F","西武新宿線・高田馬場駅より徒歩1分","03-5272-9855","10:00～24:00","無し","35.712933 139.70419"
"id_shop_fa1045b5e66dfe06917e0b21292055aa","fa1045b5e66dfe06917e0b21292055aa","GiGO高田馬場","新宿区高田馬場4-7-5高田馬場グランド東京ビル","","03-5937-1515","","","35.7137 139.70374"
"id_shop_8daf745d701b78e0e5f40ab12025aa0f","8daf745d701b78e0e5f40ab12025aa0f","アピナ荻窪店","杉並区上荻1-13-10ハクサンビル","","03-3393-6665","10:00～24:00 金土祝前日10:00～25:00","","35.705 139.618163"
"id_shop_370cc7107d989e2f061a032f64ee5869","370cc7107d989e2f061a032f64ee5869","ゲームサファリ大山","板橋区大山東町60-10パチンコやすだ2F","東武東上線大山駅徒歩1分","03-5248-4743","10:00～24:00","無し",""
"id_shop_c9ddc71bd5c11b33f196d63518137208","c9ddc71bd5c11b33f196d63518137208","ラウンドワン板橋店","板橋区相生町16-13","都営地下鉄三田線「志村3丁目駅」徒歩7分","03-5922-3521","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","35.77658 139.67879"
"id_shop_eaa6179bdeb02ff19ac795b540b9b507","eaa6179bdeb02ff19ac795b540b9b507","ラウンドワン武蔵村山店","武蔵村山市伊奈平3-1-1","武蔵村山伊奈平橋 南すぐ","042-520-3211","10:00～23:50","無し","35.73563714 139.3826993"
"id_shop_0dfe721d1face3fc46cc434f979c96ff","0dfe721d1face3fc46cc434f979c96ff","ラウンドワン吉祥寺店","武蔵野市吉祥寺本町1-11-22","","0422-29-1051","10:00～翌0:50","無し","35.706276 139.580884"
"id_shop_768780575383f7f4cdc2817f5aa01363","768780575383f7f4cdc2817f5aa01363","東京レジャーランド吉祥寺店","武蔵野市吉祥寺本町1-3-7YSビル","","0422-27-2200","","","35.7038 139.57876"
"id_shop_edd20fb58491a7c0ee1d3d01889292e5","edd20fb58491a7c0ee1d3d01889292e5","タイトーFステーション吉祥寺JOY","武蔵野市吉祥寺本町1-8-23河田ビル","","090-7265-2005","","","35.70436 139.57963"
"id_shop_dfd5509b51ca72a1f496ce1022eaafb5","dfd5509b51ca72a1f496ce1022eaafb5","ドットコム","江戸川区中葛西3-35-5","東京メトロ東西線 葛西駅そば","03-3804-0141","10:00～24:00","店舗にお問合わせください","35.66435788 139.8722306"
"id_shop_bcaf9ffa32c4dc6f97ae2885d293fccb","bcaf9ffa32c4dc6f97ae2885d293fccb","ラウンドワン南砂店","江東区南砂6-7-15トピレックプラザ4F","葛西橋通り沿い荒川より西へ1km","03-5617-6911","10:00～23:50","無し","35.67184786 139.8361845"
"id_shop_bdf761687646819b410be0f3865bbece","bdf761687646819b410be0f3865bbece","ラウンドワンダイバーシティ東京プラザ店","江東区青海1-1-10ダイバーシティ東京6F-6100","","03-3527-8491","10:00～24:00","無し","35.62521 139.775732"
"id_shop_a4bf9e903c98b4f56fb275f7037cff2c","a4bf9e903c98b4f56fb275f7037cff2c","ASO:VIBA!","渋谷区恵比寿1-10-5","JR山手線恵比寿駅徒歩1分","03-3444-4912","10:00～24:00","無し","35.64677066 139.7109583"
"id_shop_bf6d6f4a0b042802bc6e03d48d0ca227","bf6d6f4a0b042802bc6e03d48d0ca227","GiGO渋谷宮益坂","渋谷区渋谷1-14-14EST 1F･7F","","03-3409-4737","","","35.660097 139.702644"
"id_shop_d510ba3dbc1c859cd652174612b22c04","d510ba3dbc1c859cd652174612b22c04","タイトーステーション渋谷店","渋谷区渋谷1-24-12渋谷東映プラザB1","JR渋谷駅・宮益坂口より徒歩1分","03-5467-6565","10:00～24:00","無し","35.659983 139.70204"
"id_shop_d4ca6c2a8105f91bc228b4a69ec3424b","d4ca6c2a8105f91bc228b4a69ec3424b","タイトーステーション町田店","町田市原町田6-21-23マツヤマビル1F","JR横浜線町田駅より徒歩3分・小田急線町田駅より徒歩5分","042-739-6196","10:00～24:00","無し","35.542593 139.448333"
"id_shop_94d9b072e95d1117e7e9c90521dbfff2","94d9b072e95d1117e7e9c90521dbfff2","ラウンドワン町田店","町田市森野1-13-14","JR/小田急「町田駅」下車徒歩1分","042-710-0091","10:00～翌0:50","無し","35.54409488 139.4432407"
"id_shop_c586c6efa6e90d8c06d79f14f437a159","c586c6efa6e90d8c06d79f14f437a159","GiGO自由が丘","目黒区自由が丘2-10-9","","03-3725-3953","","","35.6084299 139.6653529"
"id_shop_731c20e12782283510b6f3491a194e86","731c20e12782283510b6f3491a194e86","タイトーステーション立川北口店","立川市曙町2-4-5クリサス立川 2-3F","","042-512-9651","","","35.699058 139.412162"
"id_shop_10e9c11bcefb92f37c70af146080076b","10e9c11bcefb92f37c70af146080076b","WORLD GAME CIRCUS","立川市羽衣町2-4-13羽衣長田ビル101","","042-512-5610","","","35.69651 139.42878"
"id_shop_18f64499442a21f47ec612dea547d0fc","18f64499442a21f47ec612dea547d0fc","東京レジャーランド亀有店","葛飾区亀有3-21-2","","03-5680-8893","","","35.765462 139.84798"
"id_shop_93518ea250950aa8fd166cb1a45753e8","93518ea250950aa8fd166cb1a45753e8","ユーズランド日の出店","西多摩郡日の出町大字平井字三吉野桜木237-3 3F","","042-588-8177","","","35.73493237 139.2750782"
"id_shop_a4e2993d17cee800cfb9f8ffcd389710","a4e2993d17cee800cfb9f8ffcd389710","ドラマ瑞穂店","西多摩郡瑞穂町武蔵382-1","JR八高線「箱根ヶ崎駅」から武蔵村山市方面に徒歩25分","042-556-6605","10:00～24:00","無し","35.76337213 139.3568934"
"id_shop_437ff58f986496c00cc27a1a2439d1aa","437ff58f986496c00cc27a1a2439d1aa","モナコ調布駅前店","調布市布田4-2-22","京王線調布駅徒歩1分","0424-99-1383","10:00～24:00","無し",""
"id_shop_0795516521f50d10f5a9ba0a5f05d79b","0795516521f50d10f5a9ba0a5f05d79b","ゲームW店","豊島区南長崎5-27-6","西武池袋線 東長崎駅より徒歩2分","03-5983-7880","10:00～24:00","不定休","35.72942259 139.6828924"
"id_shop_6df1dcdb3dc4e8da4301001493b6cbb4","6df1dcdb3dc4e8da4301001493b6cbb4","シルクハット本厚木","厚木市中町3-4-22第二会田ビル2F","小田急「本厚木駅」北口より徒歩1分 第二会田ビル","","9:00～23:45","無し","35.44024066 139.3629959"
"id_shop_361118b9ebaffa64042fe3bae977ec6b","361118b9ebaffa64042fe3bae977ec6b","神奈川レジャーランド厚木店","厚木市戸室5-31-1","小田急本厚木駅よりバスにてアンリツ前バス停下車徒歩1分","046-297-0503","一部24時間営業","無し","35.44802433 139.3431365"
"id_shop_6e2f5a659ca394bbf8adf7a89b27b622","6e2f5a659ca394bbf8adf7a89b27b622","イミグランデ大和店","大和市鶴間2-12-27","小田急鶴間駅徒歩5分","046-277-8571","10:00～24:00","無し","35.49148588 139.4547647"
"id_shop_bbe5bf00ddb0e0cf3934f6f9b297b0fb","bbe5bf00ddb0e0cf3934f6f9b297b0fb","タイトーステーション小田原","小田原市栄町1-3-12","小田原駅東口を出てすぐ","0465-23-2473","10:00～24:00","無し","35.2549212 139.1556658"
"id_shop_dec347a5f49955c15190755bbd08e289","dec347a5f49955c15190755bbd08e289","ジョイランド中原店","川崎市中原区上小田中6-19-6","JR南武線「武蔵中原」駅 徒歩1分","044-799-1941","10:00～24:00","無し","35.5801515 139.642204"
"id_shop_703eaa20d8630ee9ae55682a543c9786","703eaa20d8630ee9ae55682a543c9786","ラウンドワン川崎大師店","川崎市川崎区殿町1-5-1","京浜急行大師線 「大師橋駅」すぐ","044-270-1541","月8:00～23:50 火～金10:00～23:50、土日祝8:00～23:50","無し","35.53846653 139.741634"
"id_shop_27ccbcc72e78e08a7bb00c1f690ee5de","27ccbcc72e78e08a7bb00c1f690ee5de","シルクハット川崎モアーズ","川崎市川崎区駅前本町7岡田屋モアーズ1-2F","川崎銀柳商店街内、マクドナルド隣","","8:30～24:45","無し","35.53053954 139.6996583"
"id_shop_5d8c1cf4e9edb6e6fc936dd5efff2322","5d8c1cf4e9edb6e6fc936dd5efff2322","シルクハット川崎ダイス","川崎市川崎区駅前本町8ダイスビルB2F","JR川崎駅アゼリア地下街と直結、京急川崎駅中央口徒歩1分","","9:00～24:45","無し","35.5314121 139.7002166"
"id_shop_8813b98c3611580f690beef415418614","8813b98c3611580f690beef415418614","ラウンドワン高津店","川崎市高津区二子4-8-1","田園都市線「高津駅」下車徒歩5分","044-813-3711","6:00～23:50","無し","35.60209119 139.6190552"
"id_shop_49ca9b85b9933b0588311266aa97382d","49ca9b85b9933b0588311266aa97382d","タイトーステーション溝の口店","川崎市高津区溝口1-11-8","","044-328-9262","","","35.600042 139.61245"
"id_shop_0630fac027f738f2f884791688e27350","0630fac027f738f2f884791688e27350","イミグランデ溝口店","川崎市高津区溝口1-14-7第二カスタムビル","","044-819-8595","10:00～24:00","無し","35.60052965 139.6144859"
"id_shop_b561d58785c955042af7bc00040c224b","b561d58785c955042af7bc00040c224b","ラウンドワンららぽーと湘南平塚店","平塚市天沼10-1ららぽーと湘南平塚店3F","JR平塚駅から徒歩12分","0463-25-4051","10:00～23:50 土日祝6:00～23:50","無し","35.335825 139.354769"
"id_shop_d015e32208a7dab97acd422cc9e8440f","d015e32208a7dab97acd422cc9e8440f","シルクハット伊勢佐木町","横浜市中区伊勢佐木町3-96日活会館ビル3F","JR関内駅北口より徒歩7分・京急線日ノ出町より徒歩6分・横浜市営地下鉄ブルーライン伊勢佐木長者町駅より徒歩4分","","9:00～23:45","無し","35.44281185 139.629987"
"id_shop_69e921ffa8b1dfdc4a04412fe1527dad","69e921ffa8b1dfdc4a04412fe1527dad","AMFマーズ","横浜市中区長者町6-106","JR「関内駅」下車徒歩3分","045-243-6033","8:30～翌1:00","無し","35.44284793 139.6311041"
"id_shop_9fa269ad4c661d62961ffb14b08cc539","9fa269ad4c661d62961ffb14b08cc539","タイトーステーション戸塚西口店","横浜市戸塚区戸塚町4023","JR戸塚駅西口・市営地下鉄戸塚駅より徒歩5分。","045-881-6757","10:00～24:00","無し","35.399502 139.531856"
"id_shop_f1958e729a8820c531ff6ed93c6932a5","f1958e729a8820c531ff6ed93c6932a5","イミグランデ日吉店","横浜市港北区日吉2-2-4日吉ビル","","045-624-8633","8:00～24:00","無し","35.554136 139.646509"
"id_shop_6f570f9aa2b4baa7243dbbebb27f8052","6f570f9aa2b4baa7243dbbebb27f8052","GiGO綱島","横浜市港北区綱島西2-6-29城田ビル3F","","045-547-1199","","","35.5364623 139.6324113"
"id_shop_1ae9352835f7ff7a794d38ea4e08d2fa","1ae9352835f7ff7a794d38ea4e08d2fa","ジアス上大岡店","横浜市港南区上大岡西2-1-28赤い風船ビル2F","京浜急行「上大岡駅」下車徒歩3分、横浜市営地下鉄「上大岡駅」下車徒歩1分赤い風船モールパート1 F1階","045-847-4780","10:00～24:00","無し","35.40665354 139.5960833"
"id_shop_e1aa55aaf588d04ba89e122a2391b2a6","e1aa55aaf588d04ba89e122a2391b2a6","GiGO新杉田","横浜市磯子区杉田1-1-1らびすた新杉田2F","","045-772-8230","","","35.3854372 139.6171139"
"id_shop_92b6309a71a45b616849ca71929e3f73","92b6309a71a45b616849ca71929e3f73","タイトーステーション横浜西口五番街店","横浜市西区南幸1-12-9","JR・相鉄線・東横線・みなとみらい線 横浜駅より徒歩3分","045-411-5288","平日10:00～23:50 土日祝日9:00～23:50","無し","35.464648 139.619593"
"id_shop_b61565520299919f01b71b7f8cddd278","b61565520299919f01b71b7f8cddd278","ラウンドワン横浜駅西口店","横浜市西区南幸2-8-16","横浜駅西口より、パルナードを200m、ビブレ南側","045-412-0880","8:00～23:50、土日祝6:00～23:50","無し","35.46393717 139.6180549"
"id_shop_13781e997aa85fd475f15fb88f6e2567","13781e997aa85fd475f15fb88f6e2567","ドラマ港北インター店","横浜市都筑区東方町321-6","第三京浜港北IC右側交差点左折約500M","045-474-6604","10:00～24:00","無し","35.51925659 139.5847927"
"id_shop_8dbc75205663978923c3f324cc0a99fe","8dbc75205663978923c3f324cc0a99fe","ゲームコスモ金沢文庫店","横浜市金沢区谷津町344清水ビル1F","京急線「金沢文庫駅」徒歩1分","045-788-4171","10:00～24:00","無し","35.3428872 139.6227396"
"id_shop_ab8a6053ef15a3dad443f26b3e84d937","ab8a6053ef15a3dad443f26b3e84d937","シルクハット横須賀中央","横須賀市若松町1-5横須賀プライムビル2F","京急横須賀中央駅前徒歩0分、プライムビル地下1階","","10:00～23:45/土日9:00～23:45","無し","35.27921538 139.6709216"
"id_shop_55e0521fc143deebf342027cc1584197","55e0521fc143deebf342027cc1584197","ゲームパラダイス ゼロワン","横須賀市若松町1-6ヨコビル3F","ヨコビル内","046-826-0001","9:00～23:00","無し","35.27947666 139.6709871"
