id, data-fdesc, data-name, data-address, data-access, data-telno, data-operationtime, data-holiday, data-latitude,data-longitude,pref
"id_shop_4f6f45cee29c9cb0280113b9256620d1","4f6f45cee29c9cb0280113b9256620d1","モーリーファンタジー鎌取","千葉市緑区おゆみ野3-16イオンスタイル鎌取3F","","070-3100-4029","","","35.5613794 140.1773169","千葉県"
"id_shop_e266ef0489242f83b7a1f11d0404da93","e266ef0489242f83b7a1f11d0404da93","モーリーファンタジーおゆみ野","千葉市緑区おゆみ野南5-37-1イオンタウンおゆみ野2F","","070-3100-4508","","","35.54378735 140.1727939","千葉県"
"id_shop_bc8623d3a6b53d1b81c8e39c8d75f519","bc8623d3a6b53d1b81c8e39c8d75f519","モーリーファンタジー幕張新都心","千葉市美浜区豊砂1-5イオン幕張新都心エキマエ2F","","070-3100-4250","","","35.65629236 140.026947","千葉県"
"id_shop_fa0efbfda0b0801fdf59ad40b2e47d16","fa0efbfda0b0801fdf59ad40b2e47d16","モーリーファンタジー千葉ニュータウン","印西市中央北3-1-1イオン3F","","070-3100-4051","","","35.80292717 140.1137334","千葉県"
"id_shop_035765757419805a14e22b1a265d82e2","035765757419805a14e22b1a265d82e2","ラウンドワン市原店","市原市八幡北町3-5-1","","0436-44-8801","","","35.54749256 140.1233239","千葉県"
"id_shop_1e9197b4fa2e84b3550ee9a886474e4e","1e9197b4fa2e84b3550ee9a886474e4e","モーリーファンタジーソコラ南行徳","市川市南行徳2-20-25SOCOLA南行徳2F","","070-3100-3776","","","35.66852929 139.9058786","千葉県"
"id_shop_30a7dc55f96c25706bfd2ff0d4dcf8eb","30a7dc55f96c25706bfd2ff0d4dcf8eb","モーリーファンタジー市川妙典","市川市妙典5-3-1イオン市川妙典店3F","","070-3100-3532","","","35.69245646 139.9279196","千葉県"
"id_shop_11ff2c628c9d9575e2a1ea6805ce83d9","11ff2c628c9d9575e2a1ea6805ce83d9","PALO市川","市川市鬼高1-1-1ニッケコルトンプラザ2F","","070-3100-3769","","","35.71761208 139.9337887","千葉県"
"id_shop_2dbda0efb0bd10d7a710d1f03062a8a9","2dbda0efb0bd10d7a710d1f03062a8a9","ラウンドワン市川鬼高店","市川市鬼高4-1-3","","047-320-3801","","","35.711239 139.927465","千葉県"
"id_shop_96ee00334243e0bff60f476cd0491d76","96ee00334243e0bff60f476cd0491d76","モーリーファンタジー成田","成田市ウイング土屋24イオンスタイル2F","","070-3100-4025","","","35.79456417 140.3207916","千葉県"
"id_shop_f36165b1012cde92415ece0ab3ae279c","f36165b1012cde92415ece0ab3ae279c","モーリーファンタジー木更津","木更津市築地1-4イオン木更津2F","","070-3100-4232","","","35.36729256 139.9080754","千葉県"
"id_shop_c9ecaf71f617fa1a610d39aecf5c4227","c9ecaf71f617fa1a610d39aecf5c4227","GiGOイオン北小金","松戸市小金1イオン北小金店5F","","070-1201-3893","","","35.83241527 139.9317499","千葉県"
"id_shop_f5b0ff6fa38aa7057842695f42e60121","f5b0ff6fa38aa7057842695f42e60121","GiGO八柱","松戸市日暮1-1-1八柱駅第2ビル2F","","070-1458-8638","","","35.79133049 139.937777","千葉県"
"id_shop_6d259bc069d4f838faa6416441bf316f","6d259bc069d4f838faa6416441bf316f","namco松戸店","松戸市松戸1230-1ピアザ松戸1F","","047-711-7274","","","35.783581 139.900789","千葉県"
"id_shop_cbb890d34fba291c1fffe71eb3759400","cbb890d34fba291c1fffe71eb3759400","ラウンドワンアリオ柏店","柏市大島田1-6-1セブンパークアリオ柏 1070","","04-7190-1201","","","35.832403 140.012023","千葉県"
"id_shop_df6ad04c646b8367beb6c8cbcf7fb418","df6ad04c646b8367beb6c8cbcf7fb418","タイトーステーションセブンパークアリオ柏","柏市大島田1-6-1セブンパークアリオ柏3F","","04-7193-8815","","","35.83232389 140.0119404","千葉県"
"id_shop_96de9e55e8b02fabab8dfe8f4f3c07ce","96de9e55e8b02fabab8dfe8f4f3c07ce","タイトーステーション柏店","柏市柏2-3-1","JR常磐線・柏駅より徒歩3分","04-7164-0866","10:00～24:00","無し","35.86145714 139.972664","千葉県"
"id_shop_1668828d09de2d7c9d30d8c1f259e756","1668828d09de2d7c9d30d8c1f259e756","モーリーファンタジー柏","柏市豊町2-5-25イオン柏2F","","070-3100-4533","","","35.85186688 139.9619178","千葉県"
"id_shop_3db884a66f4b8b6ea983ef52b7e45596","3db884a66f4b8b6ea983ef52b7e45596","GiGOイオンモール津田沼South","習志野市津田沼1-10-30イオンモール津田沼South","","03-6404-8582","","","35.68969845 140.0239595","千葉県"
"id_shop_4f3602262295fc8f3d19487135f5f47a","4f3602262295fc8f3d19487135f5f47a","モーリーファンタジー津田沼","習志野市津田沼1-23-1イオン津田沼3F","","070-3100-4960","","","35.69025676 140.0249065","千葉県"
"id_shop_5ed2173e5f68fb1da2a6ec39316d2eb4","5ed2173e5f68fb1da2a6ec39316d2eb4","ラウンドワン習志野店","習志野市芝園1-4-5","","047-408-1901","","","35.660295 140.022576","千葉県"
"id_shop_9bab21f2d831a94c38b52f1d2e009f28","9bab21f2d831a94c38b52f1d2e009f28","モーリーファンタジー船橋","船橋市山手1-1-8イオン新船橋3F","","070-3100-4275","","","35.71257666 139.9781064","千葉県"
"id_shop_7df581cd305dafaa8fd3539bd81ac696","7df581cd305dafaa8fd3539bd81ac696","タイトーステーション船橋店","船橋市本町1-6-1","","047-436-8135","","","35.699888 139.98597","千葉県"
"id_shop_6966212eb46de5e0642946e990f336a5","6966212eb46de5e0642946e990f336a5","GiGOららぽーとTOKYO-BAY","船橋市浜町2-1-1 ららぽーとTOKYO-BAY西館3F","","080-3543-2955","施設の営業時間に準じる","施設の営業日に準じる","35.686494 139.990234","千葉県"
"id_shop_daaa5e0651bd0f917e837e2f106ad8c9","daaa5e0651bd0f917e837e2f106ad8c9","モーリーファンタジー長浦","袖ヶ浦市長浦駅前1-7イオン長浦店2F","","070-3100-3771","","","35.45026271 139.9976217","千葉県"
"id_shop_161390a8d1e71375fc10809cd76ac2dd","161390a8d1e71375fc10809cd76ac2dd","アピナ野田七光台店","野田市七光台4-2ロックタウン内","","0471-27-1137","","","35.98235422 139.8501674","千葉県"
"id_shop_182abe5a07e1b245fcba63d9622eb0c2","182abe5a07e1b245fcba63d9622eb0c2","モーリーファンタジーノア","野田市中根36-1イオン2F","","070-3100-4913","","","35.94782337 139.8752169","千葉県"
"id_shop_6bdb902a6e8c534795306f3a12218e08","6bdb902a6e8c534795306f3a12218e08","千葉レジャーランド野田店","野田市吉春776-1","国道16号線沿い野田市吉春地内","04-7120-3535","一部24時間営業","無し","35.97154747 139.8653487","千葉県"
"id_shop_237cd4fda6113bafae58055d54a2d31a","237cd4fda6113bafae58055d54a2d31a","モーリーファンタジー銚子","銚子市三崎町2-2660-1イオン銚子2F","","070-3100-4259","","","35.71036621 140.7881638","千葉県"
"id_shop_c3d24006b38cb94875136210af3a69ad","c3d24006b38cb94875136210af3a69ad","モーリーファンタジー鎌ヶ谷","鎌ヶ谷市新鎌ヶ谷2-7-1イオン鎌ヶ谷2F","","070-3100-4995","","","35.77845195 140.0011226","千葉県"
"id_shop_7c71e87a13ba3c8312c226cf6f827a74","7c71e87a13ba3c8312c226cf6f827a74","モーリーファンタジー館山","館山市八幡545-1イオン館山1F","","070-3100-7404","","","35.00688805 139.8616275","千葉県"
"id_shop_7c0304027e42094bd52e91bac36483bf","7c0304027e42094bd52e91bac36483bf","シルクハット八王子","八王子市旭町2-5八王子ツインタワービル3F","JR八王子駅前","","10:00～24:45","","35.65636374 139.3384725","東京都"
"id_shop_6695b831295a31ef3b9ac5d54b456320","6695b831295a31ef3b9ac5d54b456320","クレーン横丁八王子店","八王子市東町11-3センチュリーステーションビル1F","","070-3100-6086","","","35.65799049 139.3385417","東京都"
"id_shop_0bc8c52e29847fbfdfc8e79db45225f2","0bc8c52e29847fbfdfc8e79db45225f2","Hey(タイトー)","千代田区外神田1-10-5広瀬本社ビル2F","JR秋葉原駅電気街口を出て徒歩2分","03-5209-2030","10:00～24:00","無し","35.698992 139.77108","東京都"
"id_shop_ad9a04eeea00e04ec72640dd19b2f80b","ad9a04eeea00e04ec72640dd19b2f80b","シルクハット秋葉原","千代田区外神田1-10-9","","","","","35.69871026 139.7709979","東京都"
"id_shop_2e04b21289bcd2276a9716a363bb03f9","2e04b21289bcd2276a9716a363bb03f9","GiGO秋葉原3号館","千代田区外神田1-11-11外神田1丁目ビルディング","","070-1458-2284","","","35.699336 139.770908","東京都"
"id_shop_513bc083677a54d369d2393b42dac9ad","513bc083677a54d369d2393b42dac9ad","東京レジャーランド秋葉原店","千代田区外神田1-9-5","JR秋葉原駅徒歩5分","03-5298-1360","10:00～25:00","無し","35.69887947 139.7701404","東京都"
"id_shop_001814da990cf07b5dcbe7d5135a5cad","001814da990cf07b5dcbe7d5135a5cad","東京レジャーランド秋葉原2号店","千代田区外神田4-3-3","JR秋葉原駅より徒歩5分","03-5209-5650","10:00～25:00","無し","35.70073433 139.7718424","東京都"
"id_shop_565562a5bf2d710b25d358cbca64494a","565562a5bf2d710b25d358cbca64494a","モーリーファンタジー品川シーサイド","品川区東品川4-12-5イオン品川シーサイド2F","","070-3100-5244","","","35.61054535 139.7498049","東京都"
"id_shop_6e2c93ebb1635ea9d8fcc8fb6e659d1f","6e2c93ebb1635ea9d8fcc8fb6e659d1f","PRIZE SPOT PALOグリナード永山","多摩市永山1-4グリナード永山店3F","","080-4886-2782","","","35.62897948 139.4483571","東京都"
"id_shop_9190c91d4d2743f4e83026546c2b455d","9190c91d4d2743f4e83026546c2b455d","シルクハット蒲田西口","大田区西蒲田7-2-3第二醍醐ビルB1-2F","","","10:00～24:45","","35.56301591 139.7158447","東京都"
"id_shop_a68a543553d8bd76269d0496dfae235d","a68a543553d8bd76269d0496dfae235d","モーリーファンタジー小平","小平市小川東町2-12-1イオンフードスタイル2F","","070-3100-5582","","","35.74350537 139.4674444","東京都"
"id_shop_18cb1521b5b08893e7b60374c929e88d","18cb1521b5b08893e7b60374c929e88d","ラウンドワン府中本町駅前店","府中市本町1-13-3カネタビル","","042-340-4901","","","35.667312 139.477387","東京都"
"id_shop_a180fee09aa2d82d610708ce4b1943ea","a180fee09aa2d82d610708ce4b1943ea","GiGO新宿歌舞伎町","新宿区歌舞伎町1-21-1第二東亜会館2F","","070-1458-2928","","","35.69542522 139.7012805","東京都"
"id_shop_c9408fc064a9b4079deb9f99652eb7c2","c9408fc064a9b4079deb9f99652eb7c2","タイトーステーション新宿歌舞伎町店","新宿区歌舞伎町1-23-1","","03-6205-6290","","","35.69402939 139.7008896","東京都"
"id_shop_c078949c88435e9dab30104e59a6c53e","c078949c88435e9dab30104e59a6c53e","GiGO新宿西口","新宿区西新宿1-12-5","","03-3349-0257","","","35.68945769 139.6973935","東京都"
"id_shop_cd0ec8d7a8dff7cb46410980dd701002","cd0ec8d7a8dff7cb46410980dd701002","モーリーファンタジー多摩平の森","日野市多摩平2-4-1イオンモール多摩平の森3F","","070-3100-4226","","","35.66195065 139.3808539","東京都"
"id_shop_7a0a06167f48ad8f979585e37d8478bf","7a0a06167f48ad8f979585e37d8478bf","モーリーファンタジー東久留米","東久留米市南沢5-17-62イオン東久留米3F","","070-3100-4251","","","35.74514577 139.5273525","東京都"
"id_shop_37bf4dc099aad2a7e22dd0d4bb9baf67","37bf4dc099aad2a7e22dd0d4bb9baf67","モーリーファンタジークルネ","東久留米市野火止1-3-3クルネ1F","","070-3100-4120","","","35.75928784 139.5120229","東京都"
"id_shop_046d360a5157792eff265e83055db2f7","046d360a5157792eff265e83055db2f7","モーリーファンタジー板橋","板橋区徳丸2-6-1イオン板橋3F","","070-3100-4168","","","35.76991757 139.6609168","東京都"
"id_shop_7dbad676985cbfc6731da06a3d801efe","7dbad676985cbfc6731da06a3d801efe","GiGO成増","板橋区成増2-17-24五曠第6ビルB1F-1F","","070-1459-3563","","","35.7774666 139.6312648","東京都"
"id_shop_c9ddc71bd5c11b33f196d63518137208","c9ddc71bd5c11b33f196d63518137208","ラウンドワン板橋店","板橋区相生町16-13","","03-5922-3521","","","35.77658 139.67879","東京都"
"id_shop_eaa6179bdeb02ff19ac795b540b9b507","eaa6179bdeb02ff19ac795b540b9b507","ラウンドワン武蔵村山店","武蔵村山市伊奈平3-1-1","","042-520-3211","","","35.73563714 139.3826993","東京都"
"id_shop_57f3f89ee1f2ac5af6ecdf3ff1a0516e","57f3f89ee1f2ac5af6ecdf3ff1a0516e","モーリーファンタジーむさし村山","武蔵村山市榎1-1-3イオンむさし村山3F","","070-3100-4551","","","35.74485937 139.3848555","東京都"
"id_shop_40c34f1be6c34ee6ef18b81d8200499b","40c34f1be6c34ee6ef18b81d8200499b","GiGOイオンモールむさし村山","武蔵村山市榎1-1-3イオンモールむさし村山2F","","070-1458-3080","","","35.74624596 139.3846956","東京都"
"id_shop_0dfe721d1face3fc46cc434f979c96ff","0dfe721d1face3fc46cc434f979c96ff","ラウンドワン吉祥寺店","武蔵野市吉祥寺本町1-11-22","","0422-29-1051","","","35.706276 139.580884","東京都"
"id_shop_0d8259f56b99e2842259c2759e5d5999","0d8259f56b99e2842259c2759e5d5999","NICOPA吉祥寺店","武蔵野市吉祥寺本町1-11-5コピス吉祥寺B館5F","","070-2237-2984","","","35.70498558 139.579715","東京都"
"id_shop_768780575383f7f4cdc2817f5aa01363","768780575383f7f4cdc2817f5aa01363","東京レジャーランド吉祥寺店","武蔵野市吉祥寺本町1-3-7YSビル","","0422-27-2200","","","35.7036243 139.5786419","東京都"
"id_shop_7eba2a7c7f9faf349f4756d494976b8c","7eba2a7c7f9faf349f4756d494976b8c","GiGO船堀","江戸川区船堀1-6-11","","070-1458-8745","","","35.68469819 139.8639374","東京都"
"id_shop_b9d420b8f0731b6b8038b5510010f181","b9d420b8f0731b6b8038b5510010f181","モーリーファンタジー葛西","江戸川区西葛西3-9-19イオン葛西3F","","070-3100-5258","","","35.66903836 139.858374","東京都"
"id_shop_5120a1c1c1e3eb48e2d797f3baca84b5","5120a1c1c1e3eb48e2d797f3baca84b5","GiGO西葛西","江戸川区西葛西5-1-14第一保志ビル1F･2F","","070-1458-9067","","","35.66523349 139.8592827","東京都"
"id_shop_ac5739b5e2bb75cc67c841e49dcfa427","ac5739b5e2bb75cc67c841e49dcfa427","モーリーファンタジー南砂","江東区南砂6-7-15イオン3F","","070-3100-4050","","","35.67163577 139.835979","東京都"
"id_shop_bcaf9ffa32c4dc6f97ae2885d293fccb","bcaf9ffa32c4dc6f97ae2885d293fccb","ラウンドワン南砂店","江東区南砂6-7-15トピレックプラザ4F","","03-5617-6911","","","35.67184786 139.8361845","東京都"
"id_shop_97bc7a4509b26ffd0d77d7bef8dc6043","97bc7a4509b26ffd0d77d7bef8dc6043","モーリーファンタジー東雲","江東区東雲1-9-10イオン東雲店2F","","080-7026-8638","","","35.64888205 139.8021181","東京都"
"id_shop_bdf761687646819b410be0f3865bbece","bdf761687646819b410be0f3865bbece","ラウンドワンダイバーシティ東京プラザ店","江東区青海1-1-10ダイバーシティ東京6F-6100","","03-3527-8491","","","35.62521 139.775732","東京都"
"id_shop_e9de60301167ce0932d19b8f02966010","e9de60301167ce0932d19b8f02966010","GiGO渋谷","渋谷区宇田川町29-4ゼンモールビル1F-3F","","080-3217-7427","","","35.66081973 139.6984413","東京都"
"id_shop_d510ba3dbc1c859cd652174612b22c04","d510ba3dbc1c859cd652174612b22c04","タイトーステーション渋谷店","渋谷区渋谷1-24-12渋谷東映プラザB1F","JR渋谷駅・宮益坂口より徒歩1分","03-5467-6565","10:00～24:00","無し","35.659983 139.70204","東京都"
"id_shop_d4ca6c2a8105f91bc228b4a69ec3424b","d4ca6c2a8105f91bc228b4a69ec3424b","タイトーステーション町田店","町田市原町田6-21-23松山ビル1F","JR横浜線町田駅より徒歩3分・小田急線町田駅より徒歩5分","042-739-6196","10:00～24:00","無し","35.542593 139.448333","東京都"
"id_shop_94d9b072e95d1117e7e9c90521dbfff2","94d9b072e95d1117e7e9c90521dbfff2","ラウンドワン町田店","町田市森野1-13-14","","042-710-0091","","","35.54409488 139.4432407","東京都"
"id_shop_921ae2e7af307181d154fcafbb3868a0","921ae2e7af307181d154fcafbb3868a0","GiGO南町田グランベリーパークキッズディスカバリー","町田市鶴間3-4-1キッズディスカバリー2FE201区画","","070-1458-3169","","","35.50818004 139.4715071","東京都"
"id_shop_93518ea250950aa8fd166cb1a45753e8","93518ea250950aa8fd166cb1a45753e8","ユーズランド日の出店","西多摩郡日の出町大字平井字三吉野桜木237-3 3F","","042-588-8177","10:00～21:00","","35.73493237 139.2750782","東京都"
"id_shop_77689cb269256f8da8c6bcea431d227e","77689cb269256f8da8c6bcea431d227e","モーリーファンタジー日の出","西多摩郡日の出町大字平井字三吉野桜木273-3 イオン3F","","070-3100-4563","","","35.73518666 139.2767761","東京都"
"id_shop_dfae955ae14500fdd5766f0ce7618dc0","dfae955ae14500fdd5766f0ce7618dc0","PRIZE SPOT PALO LIVIN田無","西東京市田無町2-1-1LIVIN田無5F","","080-7301-3074","","","35.72816475 139.5403459","東京都"
"id_shop_07c74c39b4346a48624515e373a085b4","07c74c39b4346a48624515e373a085b4","ラウンドワンクレーンゲームパーク調布駅前店","調布市小島町1-35-5調布アミックスビル2F","","042-440-2611","","","35.6530272 139.5424765","東京都"
"id_shop_4725a99f355b8c2e6397bd1493d76e2a","4725a99f355b8c2e6397bd1493d76e2a","GiGO調布","調布市布田4-2-4","","070-1517-3693","","","35.65098715 139.5442321","東京都"
"id_shop_7aa8686e93eb786a43a6e0d7e166f636","7aa8686e93eb786a43a6e0d7e166f636","GiGO総本店","豊島区東池袋1-13-6ロクマルゲート池袋B1F-3F","","080-7018-7351","","","35.72930775 139.7150562","東京都"
"id_shop_7af4d276e14a32e889a4d7c2cf28e968","7af4d276e14a32e889a4d7c2cf28e968","ラウンドワン池袋店","豊島区東池袋1-14-1池袋スクエア","","03-5928-0221","","","35.730175 139.714846","東京都"
"id_shop_074c4aad35e56ce5ac15c72faff05225","074c4aad35e56ce5ac15c72faff05225","namco池袋店","豊島区東池袋1-22-10HUMAXパビリオン池袋1F","","03-5924-6933","","","35.72972513 139.7157498","東京都"
"id_shop_11a8b5f0ffd9407fc1193a941e04d643","11a8b5f0ffd9407fc1193a941e04d643","GiGO池袋1号館","豊島区東池袋1-22-12","","070-1458-1779","","","35.72992494 139.7161037","東京都"
"id_shop_a8067ef0137244efaabacb0b6522167d","a8067ef0137244efaabacb0b6522167d","東京レジャーランド池袋店","豊島区東池袋1-29-1マルビル池袋B1-3F","","03-5904-8388","","","35.73071 139.71644","東京都"
"id_shop_7f2e3d4317c8d0a2af77e352c82cd714","7f2e3d4317c8d0a2af77e352c82cd714","NICOPA厚木店","厚木市中町1-5-10厚木ガーデンシティ5F","","","","","35.44219905 139.3666588","神奈川県"
"id_shop_6df1dcdb3dc4e8da4301001493b6cbb4","6df1dcdb3dc4e8da4301001493b6cbb4","シルクハット本厚木","厚木市中町3-4-22第二会田ビル2F","小田急「本厚木駅」北口より徒歩1分 第二会田ビル","","9:00～23:45","無し","35.44024066 139.3629959","神奈川県"
"id_shop_361118b9ebaffa64042fe3bae977ec6b","361118b9ebaffa64042fe3bae977ec6b","神奈川レジャーランド厚木店","厚木市戸室5-31-1","小田急本厚木駅よりバスにてアンリツ前バス停下車徒歩1分","050-1722-4336","一部24時間営業","無し","35.44802433 139.3431365","神奈川県"
"id_shop_415e7924d01a8bb0c0af68aaae490bc3","415e7924d01a8bb0c0af68aaae490bc3","モーリーファンタジー大和鶴間","大和市下鶴間1-2-1イオン大和鶴間3F","","070-3100-3329","","","35.48890601 139.4578815","神奈川県"
"id_shop_ecf995e3e987dc804d9539b423c61a68","ecf995e3e987dc804d9539b423c61a68","プレイランド大和鶴間店","大和市下鶴間1-3-1イトーヨーカードー大和鶴間店3F","","046-200-0240","","","35.49008132 139.4571396","神奈川県"
"id_shop_159214476ba793de6d64d9fbc2f3a066","159214476ba793de6d64d9fbc2f3a066","モーリーファンタジー大和","大和市渋谷6-6-1イオン大和3F","","070-3100-5231","","","35.43436733 139.4664899","神奈川県"
"id_shop_afcca624f9f2666aa62b7c9f86304c02","afcca624f9f2666aa62b7c9f86304c02","タイトーステーション小田原シティモール店","小田原市前川120小田原シティーモールC棟2F","JR鴨宮駅より、徒歩約20分。","0465-45-5052","10:00～24:00","無し","35.281376 139.193786","神奈川県"
"id_shop_dc08faab8f6ea5b4349e075ef454b832","dc08faab8f6ea5b4349e075ef454b832","小田原メトロポリス","小田原市前川219-4","小田原厚木道路 小田原東I.Cより約20分、富士見橋際交差点 巡礼街道すぐ入る。","0465-45-5682","10:00～24:00","無し","35.27873519 139.1940738","神奈川県"
"id_shop_152455ce77e2cdb0618a9b7864932318","152455ce77e2cdb0618a9b7864932318","タイトーFステーション向ヶ丘遊園店","川崎市多摩区登戸2718-1","","044-281-3500","","","35.616404 139.565109","神奈川県"
"id_shop_953a0f441721f0a7add7dac7d21ffa1c","953a0f441721f0a7add7dac7d21ffa1c","GiGOホームズ川崎大師","川崎市川崎区中瀬3-20-20ホームズ川崎大師店2F","","080-7717-3152","","","35.53777809 139.7342249","神奈川県"
"id_shop_bff86c104beb8391a6599e487e53bccb","bff86c104beb8391a6599e487e53bccb","タイトーステーション川崎ラチッタデッラ店","川崎市川崎区小川町1-18VIVACE棟","","044-276-9330","","","35.52876654 139.6980617","神奈川県"
"id_shop_24e14e3fe6b950d35849e6ef5bc51463","24e14e3fe6b950d35849e6ef5bc51463","プレイランド川崎店","川崎市川崎区小田栄2-2-1イトーヨーカドー川崎店3F","","044-328-0013","","","35.51473341 139.7085807","神奈川県"
"id_shop_9c36efdfa811c09d5e2d2d570bbea1d2","9c36efdfa811c09d5e2d2d570bbea1d2","モーリーファンタジー川崎小田栄","川崎市川崎区小田栄2-3-1ホームセンターコーナン2F","","070-3100-3977","","","35.51479577 139.706934","神奈川県"
"id_shop_703eaa20d8630ee9ae55682a543c9786","703eaa20d8630ee9ae55682a543c9786","ラウンドワン川崎大師店","川崎市川崎区殿町1-5-1","","044-270-1541","","","35.53846653 139.741634","神奈川県"
"id_shop_27ccbcc72e78e08a7bb00c1f690ee5de","27ccbcc72e78e08a7bb00c1f690ee5de","シルクハット川崎モアーズ","川崎市川崎区駅前本町7岡田屋モアーズ1-2F","川崎銀柳商店街内、マクドナルド隣","","8:30～24:45","無し","35.53053954 139.6996583","神奈川県"
"id_shop_5d8c1cf4e9edb6e6fc936dd5efff2322","5d8c1cf4e9edb6e6fc936dd5efff2322","シルクハット川崎ダイス","川崎市川崎区駅前本町8ダイスビルB2F","JR川崎駅アゼリア地下街と直結、京急川崎駅中央口徒歩1分","","9:00～24:45","無し","35.5314121 139.7002166","神奈川県"
"id_shop_5eff3ffcad54bc94a7815d28ddd32764","5eff3ffcad54bc94a7815d28ddd32764","namcoラゾーナ川崎店","川崎市幸区堀川町72-1LAZONA川崎プラザ4F","","044-874-8442","","","35.53294505 139.6947464","神奈川県"
"id_shop_b55f4ec18760e35c896b0cdbc2bc92dc","b55f4ec18760e35c896b0cdbc2bc92dc","モーリーファンタジークロスガーデン川崎","川崎市幸区小倉5-19-23クロスガーデン川崎店1F","","070-3100-5005","","","35.53586734 139.6670419","神奈川県"
"id_shop_49ca9b85b9933b0588311266aa97382d","49ca9b85b9933b0588311266aa97382d","タイトーステーション溝の口店","川崎市高津区溝口1-11-8","","044-328-9262","","","35.600042 139.61245","神奈川県"
"id_shop_e6bdd52ac52bb7e75c0abd6045865d15","e6bdd52ac52bb7e75c0abd6045865d15","イオン新百合ヶ丘ファミリーパーク","川崎市麻生区上麻生1-19イオン新百合ヶ丘店4F","","044-952-5283","","","35.6022768 139.506772","神奈川県"
"id_shop_b561d58785c955042af7bc00040c224b","b561d58785c955042af7bc00040c224b","ラウンドワンららぽーと湘南平塚店","平塚市天沼10-1ららぽーと湘南平塚店3F","","0463-25-4051","","","35.335825 139.354769","神奈川県"
"id_shop_c4bf36d3d32dbf5437c1f4629a69d97e","c4bf36d3d32dbf5437c1f4629a69d97e","モーリーファンタジー座間","座間市広野台2-10-4イオンモール座間3F","","070-3100-7514","","","35.50036814 139.4244516","神奈川県"
"id_shop_d015e32208a7dab97acd422cc9e8440f","d015e32208a7dab97acd422cc9e8440f","シルクハット伊勢佐木町","横浜市中区伊勢佐木町3-96日活会館ビル3F","JR関内駅北口より徒歩7分・京急線日ノ出町より徒歩6分・横浜市営地下鉄ブルーライン伊勢佐木長者町駅より徒歩4分","","9:00～23:45","無し","35.44281185 139.629987","神奈川県"
"id_shop_64c4c71658c68c800e123063d9ac4987","64c4c71658c68c800e123063d9ac4987","アピナ山下公園店","横浜市中区新山下1-2-8港山下ナナイロビル2F","","045-628-3366","","","35.44230385 139.6542598","神奈川県"
"id_shop_70fd634482ba9f8114289d8f3911925f","70fd634482ba9f8114289d8f3911925f","モーリーファンタジー本牧","横浜市中区本牧原7-1イオン5F","","070-3100-4280","","","35.42532282 139.6671023","神奈川県"
"id_shop_bb04a8bca635666ac1cc7a31499b111f","bb04a8bca635666ac1cc7a31499b111f","モーリーファンタジー天王町","横浜市保土ケ谷区川辺町3イオンスタイル天王町3F","","080-3476-7851","","","35.45820122 139.5997424","神奈川県"
"id_shop_fc433546a49dd75a5b3f64fed0a0f301","fc433546a49dd75a5b3f64fed0a0f301","タイトーステーションイトーヨーカドー横浜別所店","横浜市南区別所1-14-1イトーヨーカドー横浜別所店内2F","","045-716-1016","","","35.41587997 139.5947463","神奈川県"
"id_shop_edefcb4cf9dcf312261cc6753ae76f43","edefcb4cf9dcf312261cc6753ae76f43","モーリーファンタジー東戸塚","横浜市戸塚区品濃町535-1イオン4F","","070-3100-3980","","","35.43028235 139.5613603","神奈川県"
"id_shop_9fa269ad4c661d62961ffb14b08cc539","9fa269ad4c661d62961ffb14b08cc539","タイトーステーション戸塚西口店","横浜市戸塚区戸塚町4023","JR戸塚駅西口・市営地下鉄戸塚駅より徒歩5分。","045-881-6757","10:00～24:00","無し","35.399502 139.531856","神奈川県"
"id_shop_6d2f7fd20aca2de7704141d331d3452f","6d2f7fd20aca2de7704141d331d3452f","モーリーファンタジーサクラス戸塚","横浜市戸塚区戸塚町4253-1サクラス戸塚2F","","070-3100-3974","","","35.40119542 139.5308857","神奈川県"
"id_shop_3881de1177c14947de98be85bc4193c2","3881de1177c14947de98be85bc4193c2","NICOPA横浜四季の森フォレオ店","横浜市旭区上白根3-41-1横浜四季の森フォレオ店3F","","045-959-3550","","","35.49932594 139.5405693","神奈川県"
"id_shop_1d2bcddeeec5526f0b816b80b4c1ceca","1d2bcddeeec5526f0b816b80b4c1ceca","モーリーファンタジー横浜新吉田","横浜市港北区新吉田東8-49-1イオン2F","","070-3100-4980","","","35.53242307 139.6127205","神奈川県"
"id_shop_86a2ef9c4cb247967747da666d403676","86a2ef9c4cb247967747da666d403676","ラウンドワン横浜綱島店","横浜市港北区樽町2-6-40T-PLATZ","","045-533-6151","","","35.53198182 139.6371126","神奈川県"
"id_shop_e453c70b0e93767eef18b9f897a56900","e453c70b0e93767eef18b9f897a56900","ソユーゲームフィールド上大岡店","横浜市港南区上大岡西1-18-3ミオカリスト館6F","","045-846-5281","","","35.40778331 139.5952976","神奈川県"
"id_shop_3040a00dd94a5965027209b644c6838e","3040a00dd94a5965027209b644c6838e","モーリーファンタジー港南台","横浜市港南区港南台3-1-2イオンフードスタイル4F","","070-3100-3799","","","35.37581518 139.5772972","神奈川県"
"id_shop_e1aa55aaf588d04ba89e122a2391b2a6","e1aa55aaf588d04ba89e122a2391b2a6","GiGO新杉田","横浜市磯子区杉田1-1-1らびすた新杉田2F","","070-1458-9950","","","35.38563947 139.6189989","神奈川県"
