id, data-fdesc, data-name, data-address, data-access, data-telno, data-operationtime, data-holiday, data-latitude data-longitude
"id_shop_92827658601f8b91607b24e08cc8ab70","92827658601f8b91607b24e08cc8ab70","ユーズランド高岡店","高岡市下伏間江383イオンモール高岡2F","イオン高岡SC2FJR高岡駅よりバスで10分能越自動車道高岡ICより東へ約3km","0766-27-2411","10:00～23:00","無し","36.72378877 137.016935"
"id_shop_9ce0168c2a5f8ed86e3b815705d18377","9ce0168c2a5f8ed86e3b815705d18377","ラウンドワン金沢店","金沢市横川6-120-1","北鉄石川線 押野駅下車 東南東へ徒歩5分","076-245-1850","月9:00～23:50 火～金10:00?23:50、土日祝6:00～23:50","無し",""
"id_shop_3d6eaec3740b00986f47851b16a90c82","3d6eaec3740b00986f47851b16a90c82","福井レジャーランド板垣店","福井市下馬3-112","","0776-33-5510","","","36.042283 136.233748"
"id_shop_7e24222472ebc60f52e82fa91fa10555","7e24222472ebc60f52e82fa91fa10555","GiGO福井","福井市丸山町1-410","","0776-52-0806","","","36.073357 136.243038"
"id_shop_da8b80ae748f0fbfee1d7921f4dd6b65","da8b80ae748f0fbfee1d7921f4dd6b65","GiGO武生","越前市新町3ー13-4","","0778-21-1675","","","35.905197 136.153466"
"id_shop_b6c7f6d9ccaa9df242f6911a9a8c05ca","b6c7f6d9ccaa9df242f6911a9a8c05ca","ゲームパニック甲府","甲府市国母5-20-24","","080-3350-2893","","","35.64182781 138.547239"
"id_shop_938bca91830cbd09b52f318ed42baae6","938bca91830cbd09b52f318ed42baae6","ラウンドワン山梨･石和店","笛吹市石和町広瀬737-1","国道20号線広瀬東交差点すぐ","055-261-9501","10:00～24:00","無し","35.643609 138.622752"
"id_shop_78eae268a093f13ae67611bc83fd17b0","78eae268a093f13ae67611bc83fd17b0","ラウンドワン長野店","長野市大字東和田827-6","国道18号線東和田交差点よりすぐ","026-254-5801","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","36.65105714 138.225192"
"id_shop_59d5bfef26b49516102bd76f97db85f7","59d5bfef26b49516102bd76f97db85f7","大垣メトロポリス","大垣市三塚町字西沼523-1","","0584-75-5734","10:00～24:00","無し","35.36694278 136.6291725"
"id_shop_5d9b2dbb066aa7075b9370cdaf146a04","5d9b2dbb066aa7075b9370cdaf146a04","アミューズメントスペースコミ丸アリババ大垣店","大垣市池尻町940-1","関が原バイパス沿い","050-3575-0530","10:00～24:00","無し","35.38404596 136.5956139"
"id_shop_62d2668e45a3ea547ef1ca9aad77df6c","62d2668e45a3ea547ef1ca9aad77df6c","A.Cグランド","岐阜市茜部大川1-77","名鉄新岐阜駅15分","058-275-0351","9:00～24:00","無し","35.38308553 136.7461998"
"id_shop_a7d963d7b791ccfcb9e829478e8bf3d3","a7d963d7b791ccfcb9e829478e8bf3d3","ラウンドワンモレラ岐阜店","本巣市三橋1100","樽見鉄道「モレラ岐阜駅」下車徒歩1分","058-323-6600","10:00～24:00","無し","35.455121 136.672955"
"id_shop_4555d4bb7d0ebe0901c96546befb8d05","4555d4bb7d0ebe0901c96546befb8d05","岐阜レジャーランド穂積店","瑞穂市稲里630","国道21号線沿い瑞穂市野田新田交差点近く","058-326-1133","7:00～24:00","無し","35.38432479 136.6846653"
"id_shop_1c6403a82d80d4ca75541964928886e9","1c6403a82d80d4ca75541964928886e9","ラウンドワン富士店","富士市八代町4-15","岳南鉄道ジヤトコ前駅より徒歩約12分","0545-51-3636","10:00～24:00","無し","35.15310644 138.6938016"
"id_shop_29599c71020dc09ff3429c7eac13b9f5","29599c71020dc09ff3429c7eac13b9f5","ラウンドワン浜松店","浜松市東区天王町諏訪1981-17","浜松ICより約15分イオン浜松市野ショッピングセンター南","053-461-1101","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し",""
"id_shop_c84c06f18d1cd7b8f9bd95ecc17d1ea2","c84c06f18d1cd7b8f9bd95ecc17d1ea2","楽市楽座022名古屋店1階","北名古屋市中之郷字神明45-1楽市街道名古屋店内","22号線バイパス沿い","0568-27-2622","10:00～24:00","無し","35.23957843 136.848742"
"id_shop_9096cd0451dc74dd575b16156e363a22","9096cd0451dc74dd575b16156e363a22","ラウンドワン半田店","半田市瑞穂町6-7-8","半田市役所 南へ約1km","0569-25-7351","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","34.88609688 136.9412056"
"id_shop_ea60f260ddbf102b30d8ac14a2fb95d1","ea60f260ddbf102b30d8ac14a2fb95d1","タイトーステーションフェドラ大須店","名古屋市中区大須3-30-31","地下鉄名城線上前津駅より徒歩1分","052-242-2011","10:00～24:00","無し","35.15945319 136.9054236"
"id_shop_1fa3b9c5eafddc9564319c2b264e0838","1fa3b9c5eafddc9564319c2b264e0838","ラウンドワン中川一号線店","名古屋市中川区法蔵町2-23","あおなみ線中島駅徒歩2分 国道1号線(昭和橋通り)沿い","052-665-5353","平日10:00～23:50 土日祝9:00～23:50","無し","35.12338322 136.8636484"
"id_shop_9aca1393e8bbbca495a8900574d44e9b","9aca1393e8bbbca495a8900574d44e9b","GiGOマーケットスクエアささしま","名古屋市中村区平池町4-60-14","","052-581-6093","","","35.162736 136.884929"
"id_shop_0f3f4a7c326f205c853142a486051d01","0f3f4a7c326f205c853142a486051d01","名古屋レジャーランド内田橋店","名古屋市南区内田橋2-26-22","名鉄常滑線豊田本町駅近く","052-694-6051","一部24時間営業","無し","35.1137072 136.9098069"
"id_shop_33778853cfe6c60ce5d3a80485fbe6a9","33778853cfe6c60ce5d3a80485fbe6a9","ゲームパニック大高","名古屋市緑区忠治山201グランドボウルB2F","国道23号線大高町共和IC側道グランドボウルB2階","052-625-5360","9:00～23:45","無し","35.04850561 136.9496236"
"id_shop_247fd74ef16ee7bc0dcdd36a23b56f0b","247fd74ef16ee7bc0dcdd36a23b56f0b","ラウンドワン鳴海店","名古屋市緑区鳴海町字杜若28","地下鉄「野並駅」下車徒歩5分","052-899-0700","10:00～23:50 土日祝9:00～23:50","無し","35.09913151 136.9528735"
"id_shop_7e5fee1f12da0c8eb3d02d8847e0d89d","7e5fee1f12da0c8eb3d02d8847e0d89d","アミューズメントワールドメトロポリス小牧店","小牧市村中新町33","名神高速小牧インターより南へ1km R41号間々本町交差点角","0568-71-0005","平日10:00～23:50 土日祝日前 9:00～23:50","無し",""
"id_shop_eeeb7b09942828429d4e0f2a86b33bbc","eeeb7b09942828429d4e0f2a86b33bbc","GiGO春日井","春日井市岩野町4180","","0568-89-3081","","","35.26954 136.96052"
"id_shop_d6c3552b0b4fc0968bfeaf0be2dd65ca","d6c3552b0b4fc0968bfeaf0be2dd65ca","ユーズランド東浦","知多郡東浦町大字緒川字旭13-2イオンモール東浦2F","イオン東浦SC2FJR緒川駅より徒歩5分知多半島道路東浦知多ICより約4km","0562-82-2782","10:00～23:00","無し",""
"id_shop_7d0249b0b5d628151beb6c5ea753287a","7d0249b0b5d628151beb6c5ea753287a","豊川メトロポリス","豊川市下長山町上アライ14-1","東名高速豊川インター南・国道151号線・城下交差点東へ500m","0533-85-6540","平日10:00～24:00 土日9:00～24:00","無し","34.80229218 137.3847976"
"id_shop_b6cbb9268ef4ef779cbc59bd16d61a3b","b6cbb9268ef4ef779cbc59bd16d61a3b","ラウンドワン豊橋店","豊橋市大岩町字岩田27-2","","0532-65-2212","10:00～23:50 土日祝9:00～23:50","JR「二川駅」より徒歩約10分","34.7239242 137.4323261"
"id_shop_874b47ed9bdcf25b0f43e0b5b7647328","874b47ed9bdcf25b0f43e0b5b7647328","ラウンドワンみえ川越IC店","三重郡川越町大字南福崎851-1","伊勢湾岸道みえ・川越IC出口すぐ","059-361-2130","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し",""
"id_shop_f8aa88c09e6db128314092d9a49a92a8","f8aa88c09e6db128314092d9a49a92a8","プレビトナリエ四日市店","四日市市安島1-3-31トナリエ四日市5F","","0593-56-3385","","","34.96844971 136.6166023"
"id_shop_0a3c49950ac548d89ee722117950b29f","0a3c49950ac548d89ee722117950b29f","アミューズメントスペースコミ丸四日市店","四日市市鵜の森1-3-19","","0748-72-7848","","","34.96631 136.61633"
"id_shop_66071c459f68cdc86685df924c3aacb9","66071c459f68cdc86685df924c3aacb9","滋賀レジャーランド大津店","大津市におの浜3-1-43","","077-548-7851","","","35.003875 135.883431"
"id_shop_1cc3acc8eaad9bd8d5aa398a0cb0e7b8","1cc3acc8eaad9bd8d5aa398a0cb0e7b8","ラウンドワン浜大津アーカス店","大津市浜町2-1浜大津アーカス4F","京阪電車  京津線、石山坂本線「浜大津駅」下車すぐ","077-526-8722","10:00～23:50、土日祝6:00～23:50","無し","35.010557 135.866804"
"id_shop_3067f3e0b774953e5311159bfdd4ac39","3067f3e0b774953e5311159bfdd4ac39","ラウンドワン京都河原町店","京都市中京区河原町通り三条下ル山崎町250","河原町通り沿いBAL向かい","075-213-8400","月8:00～23:50、火～金9:00～23:50 土日祝6:00～23:50","無し",""
"id_shop_327703940774ab76beb91cccf677184b","327703940774ab76beb91cccf677184b","ラウンドワン京都伏見店","京都市伏見区下鳥羽平塚町131","国道1号線沿い「京都南IC」から大阪方面へ車で5分","075-622-9911","月8:00～23:50 火～金10:00～23:50、土日祝6:00～23:50","無し","34.93599659 135.746198"
"id_shop_f91e1be4f8c08412d21102fc226af191","f91e1be4f8c08412d21102fc226af191","ラウンドワン堺駅前店","堺市堺区戎島町4-44-3","南海本線堺駅下車すぐ(国道26号線沿い)","072-222-0120","平日10:00～23:50 土日祝9:00～23:50","無し",""
"id_shop_ed6c487076cd62cbd836ff08e0134077","ed6c487076cd62cbd836ff08e0134077","ゲームパニック堺","堺市堺区築港八幡町1-1堺浜シーサイド内堺浜えんため館","南海バス20系統「堺市内北回り」 堺駅西口→堺浜シーサイドステージ約17分 堺東駅→堺浜シーサイドステージ約25分","072-224-8295","10:00～23:45","無し","34.597817 135.447433"
"id_shop_8ecb9b4bf761cfb0fc128ab35ac21423","8ecb9b4bf761cfb0fc128ab35ac21423","ラウンドワン堺中央環状店","堺市東区石原町2-241","大阪中央環状線大泉緑地よりすぐ","072-253-9559","平日9:00～23:50 土日祝6:00～23:50","無し",""
"id_shop_1546b85f534efb58ffb46d508053ea90","1546b85f534efb58ffb46d508053ea90","ラウンドワン千日前店","大阪市中央区難波1-3-1","","06-4708-2600","10:00～24:00","無し","34.667424 135.5026714"
"id_shop_a191e3fb8cb87439bdadde79a49a1c49","a191e3fb8cb87439bdadde79a49a1c49","タイトーステーション難波","大阪市中央区難波千日前15-12","南海難波駅北館東出口から徒歩2分 赤い看板のスペースインベーダーが目印","06-6641-0185","10:00～24:00","無し","34.6633637 135.5026378"
"id_shop_c97def28187eb8487215960079356a56","c97def28187eb8487215960079356a56","ラウンドワン梅田店","大阪市北区小松原町4-16","各線「梅田」駅より徒歩3分 JR大阪駅より徒歩7分","06-6312-6800","7:15～25:00","無し","34.70337769 135.5009178"
"id_shop_f6c25a57df8abef9f18cb80b112c939f","f6c25a57df8abef9f18cb80b112c939f","ラウンドワン城東放出店","大阪市城東区今福南3-4-38","国道479号(内環状線)を南に向かい今福鶴見駅を越え約3分","06-6936-0100","平日9:00～23:50 土日祝6:00～23:50","無し","34.69651235 135.559648"
"id_shop_906a685054b9a3582af1e3a8e28a6f05","906a685054b9a3582af1e3a8e28a6f05","GiGO難波アビオン","大阪市浪速区難波中2-3-15MMOビル1F､2F","","06-6645-7692","","","34.6627403 135.5010659"
"id_shop_d7358ee5e75af9248f2db3fc0dc235c4","d7358ee5e75af9248f2db3fc0dc235c4","GiGOあべのアポロ","大阪市阿倍野区阿倍野筋1-5-31アポロビル3F･4F","JR 天王寺駅・近鉄あべの橋駅より徒歩3分 アポロビル 3F","06-6647-0716","10:00～24:00","","34.646623 135.511677"
"id_shop_3ec41bbd9bd8e6e455fb34ba6f7430d3","3ec41bbd9bd8e6e455fb34ba6f7430d3","ラウンドワン守口店","守口市佐太東町2-6-14ジャガーグリーン2F","旧1号沿い中央環状線「大日」交差点東へ車で1分","06-6907-9270","平日10:00?23:50、土日祝6:00～23:50","無し","34.7562488 135.5886793"
"id_shop_9bc144cd28aeee923373f2cc91154148","9bc144cd28aeee923373f2cc91154148","モンキートリック","寝屋川市香里南之町32-5","京阪本線香里園駅下車徒歩2分","072-835-6361","10:00～24:00","無し","34.78316526 135.628799"
"id_shop_f27a6ccf38d92cf6f9367d3d835d0c03","f27a6ccf38d92cf6f9367d3d835d0c03","GiGO布施","東大阪市長堂1-1-1ロンモール布施内","","06-6783-6999","","","34.6641893 135.5616378"
"id_shop_d8cbab8f7d5b87ab3f8d5343bd06b333","d8cbab8f7d5b87ab3f8d5343bd06b333","ラウンドワン枚方店","枚方市高野道1-20-20","国道1号線枚方「家具団地前」交差点 南","072-864-0800","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","34.84319757 135.6986262"
"id_shop_3799de2a667acf4402e1ce5a617adcfa","3799de2a667acf4402e1ce5a617adcfa","ラウンドワン高槻店","高槻市辻子3-6-4","国道171号線から八丁畷の交差点を南(国道170号線)に約5分","072-672-9933","月土日祝8:00～23:50 火～金10:00～23:50","無し","34.83266921 135.6301782"
"id_shop_1daa7edb46078aba512303694a265c24","1daa7edb46078aba512303694a265c24","ホムスタ加古川店","加古川市尾上町安田351-1メガコート","","0794-56-2121","10:00～24:00","無し",""
"id_shop_1298a691b4666a1cf40c92c51eb19d89","1298a691b4666a1cf40c92c51eb19d89","ラウンドワン姫路飾磨店","姫路市飾磨区中島1-254","姫路バイパス西行き 市川ランプより南 浜国(250号)沿い","079-243-1830","10:00～23:50 土日祝6:00～23:50","無し",""
"id_shop_4567af7fcfdfba71ebf8bf517bde0c0d","4567af7fcfdfba71ebf8bf517bde0c0d","ラウンドワン三宮駅前店","神戸市中央区小野柄通り6丁目1-17","JR/阪急/阪神「三宮駅」下車徒歩5分","078-252-7200","10:00～24:00/土・日・祝9:00～24:00","無し",""
"id_shop_ea8cc02e4fcd4fd8bd588539d4317a2e","ea8cc02e4fcd4fd8bd588539d4317a2e","遊･スペース マジカル","神戸市中央区琴ノ緒町5-2-3協律三宮センタービル3F","JR三ノ宮駅下車徒歩5分","078-414-8844","9:00～24:00","無し","34.69551577 135.1950261"
"id_shop_180916ef0c4ff3a06953934e860d3a70","180916ef0c4ff3a06953934e860d3a70","ホムスタ玉津店","神戸市西区丸塚2-9-18メガパレス2F","第二神名玉津IC下車車5分","078-920-3337","10:00～24:00","無し",""
"id_shop_7ea4d3c4f456d31915a55bd9a442af5f","7ea4d3c4f456d31915a55bd9a442af5f","ラウンドワン奈良ミナーラ店","奈良市二条大路南1-3-1ミ･ナーラ5F","","0742-32-3900","","","34.685231 135.802224"
"id_shop_e4984eec134e802ed24341c3380d5f29","e4984eec134e802ed24341c3380d5f29","ユーズランド和歌山","和歌山市中字楠谷573イオンモール和歌山2F","","073-452-1668","","","34.275743 135.149066"
"id_shop_8b6a513960c22ffd43e945f24e1e7ec2","8b6a513960c22ffd43e945f24e1e7ec2","ラウンドワン和歌山店","和歌山市小雑賀739-3","JR和歌山駅 バス1番乗り場「マリーナシティー方面」「紀三井寺方面」「海南藤白浜方面」のいずれかに乗車約15分 「南小雑賀」下車","073-421-8210","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し",""
"id_shop_36ade331dafb09fe736ae9ac6e74a2d0","36ade331dafb09fe736ae9ac6e74a2d0","ユーズランド倉敷店","倉敷市水江1イオン倉敷ショッピングセンター2F","イオン倉敷SC2F倉敷駅北口1番乗場よりバスで10分山陽自動車道倉敷ICより約7分","086-430-5234","10:00～22:00","無し","34.60290341 133.7454258"
"id_shop_4ec2a405c53e03f0e780dffafae27d2e","4ec2a405c53e03f0e780dffafae27d2e","ラウンドワン岡山妹尾店","岡山市南区妹尾3413-1","国道2号線沿い妹尾西交差点を東へ約900m","086-282-8851","平日10:00～24:00 土9:00、日祝8:00から","無し","34.62318926 133.8694608"
"id_shop_5f3eda6de1650dd3d8e3ba0ca23ebf90","5f3eda6de1650dd3d8e3ba0ca23ebf90","タイトーステーション広島本通店","広島市中区本通3-5せらかぐ本通ビル","広島電鉄・立町駅より徒歩5分","082-541-6345","10:00～24:00","無し","34.3929912 132.4599026"
"id_shop_6913d63fdb0cd9a53df2086f78e81584","6913d63fdb0cd9a53df2086f78e81584","ラウンドワン広島店","広島市中区立町3-11","ひろしま国際ホテルとなり","082-545-8910","月9:00～23:50、火～金10:00～23:50 土日祝6:00～23:50","無し","34.39365895 132.4600423"
"id_shop_2c18ce19b2d1c191a4a639314d17d116","2c18ce19b2d1c191a4a639314d17d116","福山メトロポリス","福山市一文字町24-1","JR東福山駅より車で10分","084-981-5095","10:00～23:50","無し","34.46583759 133.407424"
"id_shop_922499a19abda9935ebc5ecfb675dcc6","922499a19abda9935ebc5ecfb675dcc6","ラウンドワン高知店","高知市南宝永町4-12","土佐電鉄「宝永町」駅より徒歩約5分","088-804-3070","10:00～24:00","無し","33.55791 133.554343"
"id_shop_aac5df0f472a42b569ab1448ed6e1aa1","aac5df0f472a42b569ab1448ed6e1aa1","楽市楽座210 久留米店 2階","久留米市東合川2-2-1","九州自動車道、久留米インターチェンジ近く、国道210号沿い","0942-43-8439","10:00～24:00","無し","33.31991448 130.546006"
"id_shop_d0c391b9961b744531ad881c516be13a","d0c391b9961b744531ad881c516be13a","ラウンドワン小倉店","北九州市小倉北区西港町15-65","国道199号線「西港」・日明出入口すぐ","093-562-8805","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","33.90022348 130.8561396"
"id_shop_918acbbb6a42acb2301dd6d80bff3ee6","918acbbb6a42acb2301dd6d80bff3ee6","ラウンドワン大野城店","大野城市御笠川1-18-16","国道3号線「御笠川4丁目」交差点すぐ","092-504-7411","10:00～24:00","無し",""
"id_shop_81549cfc1ecfb13812d976ed577d454b","81549cfc1ecfb13812d976ed577d454b","ラウンドワン福岡天神店","福岡市中央区天神2-6-12","岩田屋本館向かい","092-720-8101","6:00～深夜0:50","無し","33.58921038 130.3970847"
"id_shop_6ea0938d85c1303d1f993bb50a9e4d34","6ea0938d85c1303d1f993bb50a9e4d34","タイトーステーション福岡天神店","福岡市中央区天神2-6-35サザンクロスビル","西鉄福岡駅北口より徒歩2分","092-737-5500","10:00～翌1:00","無し","33.5896519 130.3962521"
"id_shop_9782ae96fdca1b63a417cd529b8ec807","9782ae96fdca1b63a417cd529b8ec807","GiGO福岡天神","福岡市中央区天神2-7-6天神DADAビル","","092-771-8121","","","33.589905 130.396633"
"id_shop_d8aaf2baccc26e2d7a0cea88f2d8714d","d8aaf2baccc26e2d7a0cea88f2d8714d","ラウンドワン博多半道橋店","福岡市博多区半道橋2-2-8","福岡空港 国際ターミナル前 きよみ通り","092-475-6611","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","33.58394157 130.4382666"
"id_shop_93a259da63b1a9b6a81a0da4e8c3fdc3","93a259da63b1a9b6a81a0da4e8c3fdc3","楽市街道 箱崎店3F","福岡市東区箱崎5-1-8楽市楽座003内","3号線沿い九州大学そば","092-642-0761","10:00～24:00","無し","33.62410817 130.4195897"
"id_shop_bc1325c969920458a92ddc905d6abb6f","bc1325c969920458a92ddc905d6abb6f","楽市楽座イオンモール伊都","福岡市西区北原1-3-1イオン伊都ショッピンクセンター別館","JR筑肥線 九大学研都市駅 南口すぐ","092-805-8900","10:00～22:00","施設の営業日に準じる","33.577027 130.256399"
"id_shop_d79ea6d730337cece024dff5b7575921","d79ea6d730337cece024dff5b7575921","ソニックワールド伊万里店","伊万里市二里町八谷搦189-3","","0955-22-1104","10:00～24:00","無し","33.27857609 129.8722306"
"id_shop_f6ed2b015060943fb004a932d98df4e1","f6ed2b015060943fb004a932d98df4e1","ラウンドワン佐賀店","佐賀市兵庫北4-2-1","国道34号線沿い 佐賀警察署隣","0952-36-7070","日～木:10:00～翌6:00 金土及び祝前日:一部24時間営業","無し","33.27533631 130.3015536"
"id_shop_b935cb8b486ba9ddc9767c891c68a0d4","b935cb8b486ba9ddc9767c891c68a0d4","ソニックワールド大村店","大村市古賀島町383-1","長崎自動車道「大村IC」下車車10分","0957-50-2555","10:00～24:00","無し","32.92727946 129.9394753"
"id_shop_8aea2a3d0470c5ab84cecdbbffde9a8a","8aea2a3d0470c5ab84cecdbbffde9a8a","スポラ九品寺","熊本市中央区九品寺5-10-15","JR豊肥本線南熊本駅徒歩10分","096-372-5700","10:00～翌3:00","無し","32.79041868 130.7149285"
"id_shop_67b6c33a2dd41ed4aea310685c059554","67b6c33a2dd41ed4aea310685c059554","ラウンドワン熊本店","熊本市西区春日7-25-15","県道28号線沿い 田崎市場方面平成けやき通りより新蓮台寺地下道をくぐり、西廻りバイパスを右折、田崎市場方面","096-325-7200","月9:00～23:50 火～金10:00～23:50、土日祝6:00～23:50","無し","32.78499883 130.6775647"
"id_shop_890edfc72252e700e739d4d11998d9e7","890edfc72252e700e739d4d11998d9e7","パスカワールドグリーンランド","荒尾市本井手1574-54","三井グリーンランドウルトラマンランド横","0968-69-3001","10:00～翌3:00","無し","32.98855106 130.4712247"
"id_shop_98e1c49840ba44122e83178b86999b1e","98e1c49840ba44122e83178b86999b1e","スポラ菊陽店","菊池郡菊陽町津久礼駄飼代2617-2","","096-213-5720","10:00～24:00","無し",""
"id_shop_80d6eb561700b822c19cd65ed3ba9392","80d6eb561700b822c19cd65ed3ba9392","ユーズランド三光店","中津市三光佐知1032イオン三光SC2F","","0979-43-6562","","","33.559002 131.192857"
"id_shop_06a5e50093b2a56b03e2f8f7fbcda5e4","06a5e50093b2a56b03e2f8f7fbcda5e4","ラウンドワン大分店","大分市萩原2-13-17","臨海産業道路(40m道路)萩原","097-573-2800","10:00～24:00","無し","33.24885259 131.6402543"
"id_shop_b36c815f5df424fe5bb99da24b785127","b36c815f5df424fe5bb99da24b785127","ラウンドワン宮崎店","宮崎市中村東3-4-60","国道220号 宮交シティとなり","0985-63-1210","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","31.89458335 131.4170876"
"id_shop_440fa6f9bba5bba1eaa984372c30bcbc","440fa6f9bba5bba1eaa984372c30bcbc","ラウンドワン鹿児島宇宿店","鹿児島市宇宿2-2-2","産業道路沿い、南港南口交差点 宇宿(うすき)","099-284-0655","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","31.54388304 130.5427759"
"id_shop_ead702b8e2d766dcda19ff6508fb3ecd","ead702b8e2d766dcda19ff6508fb3ecd","ラウンドワン沖縄･宜野湾店","宜野湾市真志喜3-28-8","宜野湾バイパスコンベンションセンター前","098-870-2110","10:00～23:50 土日祝6:00?23:50","無し",""
