id, data-fdesc, data-name, data-address, data-access, data-telno, data-operationtime, data-holiday, data-latitude data-longitude
"id_shop_4e5a681ce18fb91a62e783f36851bc91","4e5a681ce18fb91a62e783f36851bc91","モナコ川越店","川越市新富町2-4-1","東武東上線川越駅徒歩5分","0492-24-2454","9:00～24:00","無し","35.91326113 139.483165"
"id_shop_36440fa29cd1c51a87b57bfe13046245","36440fa29cd1c51a87b57bfe13046245","アピナ川越店","川越市泉町1-1","JR川越線南古谷駅徒歩3分","049-230-1068","10:00～24:00","無し","35.90377568 139.515927"
"id_shop_47ec9118f36fa3da40bd7700c210ea9e","47ec9118f36fa3da40bd7700c210ea9e","インターワールド幸手店","幸手市上高野2142-1","","0480-47-0540","","",""
"id_shop_466c1f17d229c4374566543cc91bdfc5","466c1f17d229c4374566543cc91bdfc5","ギガステーション戸田店","戸田市美女木943-7","","048-421-1201","10:00～24:00","無し","35.8342 139.653364"
"id_shop_f5b69f774d0b9c46ddc566338c0760da","f5b69f774d0b9c46ddc566338c0760da","キャロム 所沢店","所沢市下安松969-1","旧463号沿い","042-946-2160","12:00～翌3:00/祝前日、土曜日翌5:00まで","無し","35.79154567 139.5041836"
"id_shop_a5552b7c65c48d7cb41a22fee1bf84fb","a5552b7c65c48d7cb41a22fee1bf84fb","埼玉スポーツセンター内スクウェアワン サイスポ店","所沢市南永井1116","","04-2902-6335","","","35.823129 139.531631"
"id_shop_e0153eed31f5ff61223d952f7d5b6e75","e0153eed31f5ff61223d952f7d5b6e75","タイトーステーション所沢店","所沢市日吉町3-7","所沢駅西口プロペ通りを徒歩3分","04-2925-9071","09:00～24:00","無し","35.7881 139.47243"
"id_shop_d8aa7144d7521f559df0e247c31d8bfa","d8aa7144d7521f559df0e247c31d8bfa","GiGO所沢","所沢市日吉町8-1","","042-926-9009","","","35.78848 139.47187"
"id_shop_d38223cd0d23a9b438a7fa7a2a600435","d38223cd0d23a9b438a7fa7a2a600435","ラウンドワン所沢店","所沢市東町5-22TOCOTOCO SQUARE6F","","04-2940-8631","","","35.78935214 139.4700049"
"id_shop_392ff63e272e0674dd5d7424b97905c8","392ff63e272e0674dd5d7424b97905c8","ユーズランド春日部店","春日部市下柳420-1イオンモール春日部2F 2037","庄和インターそば","048-745-2501","施設の営業時間に準じる","施設の営業日に準じる","35.987895 139.788478"
"id_shop_7c0f9f1c425be9fcae919f926d6cbeec","7c0f9f1c425be9fcae919f926d6cbeec","埼玉レジャーランド春日部店","春日部市大字増富字谷際163-1","国道16号線沿い春日部市増富地内","048-763-4061","一部24時間","無し","35.95940469 139.7289621"
"id_shop_bef88a9d89f14f1c95adb98aef2f5d8d","bef88a9d89f14f1c95adb98aef2f5d8d","ラウンドワン朝霞店","朝霞市膝折町2-16-10","川越道沿い 膝折公団前のすぐ","048-450-1822","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し",""
"id_shop_0a64c24e00534d6a541463a03c21e5f1","0a64c24e00534d6a541463a03c21e5f1","ビデオゲームミュージアムロボット深谷店","深谷市上柴町西4-12-1","","048-573-3951","10:00～24:00","無し","36.17966807 139.2987761"
"id_shop_7eb6129332f31ff53018925a48343476","7eb6129332f31ff53018925a48343476","モンテカルロ深谷店","深谷市西島3-1-2スカイハイツ","","048-574-3804","","","36.1919957 139.278317"
"id_shop_7bacfaea7a7521c9fed628c41585c225","7bacfaea7a7521c9fed628c41585c225","PALO熊谷","熊谷市本石2-135イオン熊谷店3F","国道17号線熊谷駅方面から本石南交差点手前左折 熊谷方面から本石南交差点右折","070-3100-4102","9:00～22:00","無し","36.14549266 139.3788566"
"id_shop_79acc4fabba84d78ac86ab62eb1956d4","79acc4fabba84d78ac86ab62eb1956d4","namco熊谷店","熊谷市銀座2-97","","048-527-3675","","","36.1391878 139.3938251"
"id_shop_a818f61d5e3f929629a6c47b2307bdb1","a818f61d5e3f929629a6c47b2307bdb1","ゲームファクトリーマグマ","草加市氷川町2125-1","東武伊勢崎線草加駅徒歩1分","0489-24-9800","～24:00","無し","35.82819969 139.8024875"
"id_shop_953b03524cf111a0991559548f56824e","953b03524cf111a0991559548f56824e","ビリヤードウェアハウス草加店","草加市稲荷2-36-33","草加産業道路沿いウェアハウス草加店隣り","048-930-5033","10:00～24:00","無し","35.83027597 139.8209349"
"id_shop_404b12a9ffb93e5e4d862e7f646aec89","404b12a9ffb93e5e4d862e7f646aec89","ラウンドワン草加店","草加市谷塚上町204番1","国道4号線を埼玉方面へ谷塚仲町交差点左折 安行街道 柳島交差点すぐ","048-920-3701","10:00～24:00","",""
"id_shop_e6b1c87f7494aef42a1b738b7213b637","e6b1c87f7494aef42a1b738b7213b637","ラウンドワンわらび店","蕨市北町5-1-6","中仙道「北町4」交差点すぐ","048-447-8080","10:00～23:50、土日祝8:00～23:50","無し","35.83078787 139.6742521"
"id_shop_9353cb3a4033fa8097175f9328c754cf","9353cb3a4033fa8097175f9328c754cf","アドアーズ蕨店","蕨市塚越1-4-4花見屋第2ビル2F","塚越東口一番街通りを直進50m","048-433-3886","10:00～23:45","無し","35.82774017 139.6915296"
"id_shop_dd4b51a741de24f4e83188f103be6820","dd4b51a741de24f4e83188f103be6820","ラッキー佐倉店","佐倉市井野1475","京成線勝田台駅下車徒歩10分 国道296号沿い","043-460-5165","10:00～23:45","無し","35.71839979 140.1362206"
"id_shop_a0ee78b2d8d8b182dcd364492f1409a4","a0ee78b2d8d8b182dcd364492f1409a4","ラッキーバッティングドーム","八千代市大和田新田1088","東葉高速鉄道八千代緑が丘駅徒歩10分","047-458-8208","9:00～23:50","無し",""
"id_shop_8068178b9a9a4f8185f0c48adbb6bbd1","8068178b9a9a4f8185f0c48adbb6bbd1","キャッツアイ八千代店","八千代市緑が丘西2-13-3ism緑が丘内","","047-480-0231","日～木・祝日:10:00～翌1:00  金・土・祝前日:10:00～翌2:00","","35.73361854 140.0724826"
"id_shop_0bc0c6f3c5b238b1dc95ce7a1c2531ee","0bc0c6f3c5b238b1dc95ce7a1c2531ee","GiGO千葉","千葉市中央区富士見2-4-1","","043-221-7845","","","35.6115641 140.1136621"
"id_shop_d5c7b961162830a661a670711109d48e","d5c7b961162830a661a670711109d48e","ラッキー中央店(フェリシダ)","千葉市中央区富士見2-8-1","JR千葉駅より徒歩5分","043-222-5610","9:00～24:50","無し",""
"id_shop_312f194a0d54f18409a45a4fea90f96b","312f194a0d54f18409a45a4fea90f96b","スポーツウェーブ鉄腕24浜野店","千葉市中央区浜野町1025-59","館山自動車道蘇我ICより車で8分","043-300-8033","一部24時間営業","無し","35.55423187 140.1264305"
"id_shop_b0693baa944f53bc658d86228e6a8bd5","b0693baa944f53bc658d86228e6a8bd5","アドアーズ千葉北店","千葉市稲毛区山王町310-1ROUTE66PARK内","県道66号線沿オートバックス横","043-421-6322","10:00～23:45","無し","35.66037597 140.1393385"
"id_shop_4fb91ba1fc409af2f76b83d748158eab","4fb91ba1fc409af2f76b83d748158eab","スポーツウェーブ鉄腕24稲毛長沼店","千葉市稲毛区長沼原町697","東関東自動車道 千葉北ICから約5分 千葉総合運動場そば","043-215-5560","一部24時間営業","無し",""
"id_shop_4249f8c34ce521a515348c72ca2cf07e","4249f8c34ce521a515348c72ca2cf07e","GiGO幕張","千葉市美浜区ひび野1-8メッセアミューズモール1F","","043-273-5261","","","35.6497577 140.0401619"
"id_shop_f8ae53186ea7fa2e7a78c030a2bb5d1f","f8ae53186ea7fa2e7a78c030a2bb5d1f","アピナ印西店","印西市原1-2ビッグホップガーデンモール印西2F","","0476-48-5841","","","35.803009 140.162496"
"id_shop_dda5ddf28f3773825ad96fcec0d611d2","dda5ddf28f3773825ad96fcec0d611d2","千葉レジャーランド成東店","山武市姫島111-1","国道126号線成東町姫島地内ローソン奥","047-580-1777","一部24時間営業","無し","35.58828462 140.3904243"
"id_shop_cb43ad3a9f2c7f57e4ea5c9c3c4b713f","cb43ad3a9f2c7f57e4ea5c9c3c4b713f","ゲームチャリオット五井店","市原市五井中央西2-1-2","JR五井駅西口駅前","0436-23-5533","10:00～24:00","無し","35.51363106 140.0899562"
"id_shop_035765757419805a14e22b1a265d82e2","035765757419805a14e22b1a265d82e2","ラウンドワン市原店","市原市八幡北町3-5-1","国道16号線沿い村田町交差点五十谷橋すぐ","0436-44-8801","10:00～23:50 土日祝6:00～23:50","無し","35.54749256 140.1233239"
"id_shop_cc7547a287ee57a978d33b88d616b22f","cc7547a287ee57a978d33b88d616b22f","ゲームチャリオット辰巳店","市原市市原500-1","館山自動車道蘇我ICより車で10分、国道297号線沿い","0436-41-9211","10:00～24:00","無し","35.52471801 140.121946"
"id_shop_e3fe90a25ff5c803bb52f61adb10f9e7","e3fe90a25ff5c803bb52f61adb10f9e7","スタジオプリモ本八幡店","市川市八幡2-15-10パティオ本八幡5F","","047-711-3534","","",""
"id_shop_8cb2cdf1fef4c131fce124b25c25d919","8cb2cdf1fef4c131fce124b25c25d919","ゲームオット本八幡店","市川市八幡2-16-6八幡籏ビル地下1F","JR本八幡駅北口駅前 ハタビル地下1階","047-302-8621","9:00～24:00","無し",""
"id_shop_7120738915e1c2b4bc451fd6f01da9cb","7120738915e1c2b4bc451fd6f01da9cb","大慶園","市川市大町359","JR市川大野駅下車 市川植物園行きバス乗車 市川斎場前下車徒歩10分・北総線大町駅から車5分","047-337-5001","一部24時間営業","無し","35.76304297 139.96933"
"id_shop_5fbd331f03d1948378323836120e6de3","5fbd331f03d1948378323836120e6de3","タイトーFステーション市川妙典店","市川市妙典4-1-1イオン市川妙典店2番街2F","","047-318-3933","施設の営業時間に準じる","施設の営業日に準じる","35.692925 139.927824"
"id_shop_dda55a6fd3d4f0de883765c20e733575","dda55a6fd3d4f0de883765c20e733575","PALO市川","市川市鬼高1-1-1ニッケコルトンプラザ2F","","070-3100-3769","","",""
"id_shop_2dbda0efb0bd10d7a710d1f03062a8a9","2dbda0efb0bd10d7a710d1f03062a8a9","ラウンドワン市川鬼高店","市川市鬼高4-1-3","県道283号「市川インター北側」交差点すぐ","047-320-3801","10:00～24:00","無し","35.711239 139.927465"
"id_shop_9f445b0b649d453f26bd9d02f8aebec5","9f445b0b649d453f26bd9d02f8aebec5","アミューズメントパレスワンダーヴュー成田店","成田市飯仲11-18","","0476-23-0561","10:00～24:00","無し","35.75549816 140.3025529"
"id_shop_7112de276aa4d0a67e72f35e71f33e65","7112de276aa4d0a67e72f35e71f33e65","タイトーステーション旭サンモール店","旭市イ-2676-1サンモール3F","旭駅から歩いて5分。 イオン、サンモールの看板が目印","0479-62-5215","9:00～24:00","無し","35.725157 140.658686"
"id_shop_5e5cc6b64b6ca8c3166b20e1f698c98b","5e5cc6b64b6ca8c3166b20e1f698c98b","イスカンダル木更津店","木更津市潮見4-1-2","木更津市役所より車で1分","0120-010-267","10:00～24:00","無し","35.36956684 139.9172944"
"id_shop_f5b0ff6fa38aa7057842695f42e60121","f5b0ff6fa38aa7057842695f42e60121","GiGO八柱","松戸市日暮1-1-1八柱駅第2ビル2F","","047-392-4661","","",""
"id_shop_6d259bc069d4f838faa6416441bf316f","6d259bc069d4f838faa6416441bf316f","namco松戸店","松戸市松戸1230-1ピアザ松戸1F","","047-711-7274","","","35.783581 139.900789"
"id_shop_3fe35652cf49990c83447b77836be500","3fe35652cf49990c83447b77836be500","タイトーFステーション柏中央店","柏市十余二249-5MEM内","国道16号線沿い マルハンエンタテインメントモール内","04-7144-8366","9:00～24:00","無し","35.88165286 139.9615303"
"id_shop_cbb890d34fba291c1fffe71eb3759400","cbb890d34fba291c1fffe71eb3759400","ラウンドワンアリオ柏店","柏市大島田1-6-1セブンパークアリオ柏 1070","国道16号線大島田交差点南側","04-7190-1201","8:00?23:50、土日祝6:00～23:50","無し","35.832403 140.012023"
"id_shop_5e3c492516b794ef81c983efa9bdb93a","5e3c492516b794ef81c983efa9bdb93a","ゲームセンタービーワン","柏市旭町1-1-16中崎ビル地下1F","JR柏駅西口徒歩1分","04-7144-5597","7:30～24:00","無し","35.86269482 139.9692503"
"id_shop_e25f655b3725cd9f6ba6f5b889a77278","e25f655b3725cd9f6ba6f5b889a77278","ゲームガリバー柏","柏市柏1-1-11 B1F","JR柏駅東口マルイ地下1階","04-7164-9818","9:30～23:00","無し","35.86153036 139.970926"
"id_shop_af9d4846a88cdafae2957b7b7800d0c7","af9d4846a88cdafae2957b7b7800d0c7","ゲームアルファ","柏市柏1-1-11丸井B1","JR常磐線柏駅東口駅前丸井柏店地下1階","04-7163-2816","10:00～24:00","無し","35.86153036 139.970926"
"id_shop_96de9e55e8b02fabab8dfe8f4f3c07ce","96de9e55e8b02fabab8dfe8f4f3c07ce","タイトーステーション柏店","柏市柏2-3-1","JR常磐線・柏駅より徒歩3分","04-7164-0866","10:00～24:00","無し","35.8613661 139.9721228"
"id_shop_dbc3f7391124b87a51ef05eb48a1a9cd","dbc3f7391124b87a51ef05eb48a1a9cd","ウェアハウス南流山店","流山市南流山4-16-6","南流山駅から徒歩3分","04-7159-2351","10:00～24:00","無し",""
"id_shop_a3cc89efd0d5dc95764d7ae0b33d3132","a3cc89efd0d5dc95764d7ae0b33d3132","GiGOイオンスタイル新浦安","浦安市入船1-4-1イオンスタイル新浦安店4F","JR京葉線新浦安駅より徒歩5分 ダイエーショッパーズプラザ4F","047-381-2466","9:00～24:00","無し","35.64896456 139.9148303"
"id_shop_3e9eecac36a3ae2c5baec4d969a5ac49","3e9eecac36a3ae2c5baec4d969a5ac49","ゲームプラザセントラル浦安店","浦安市北栄1-16-15","地下鉄東西線浦安駅前","0473-55-2447","10:00～24:00","無し",""
"id_shop_2b2af836a47a8564a845c652af47864e","2b2af836a47a8564a845c652af47864e","シルクハット津田沼","習志野市津田沼1-2-1十三ビルB1F","JR津田沼駅、京成新津田沼駅徒歩1分","","9:00～23:45","無し","35.69040687 140.0221583"
"id_shop_5ed2173e5f68fb1da2a6ec39316d2eb4","5ed2173e5f68fb1da2a6ec39316d2eb4","ラウンドワン習志野店","習志野市芝園1-4-5","JR京葉線新習志野駅より徒歩約15分","047-408-1901","10:00～24:00","無し","35.660295 140.022576"
"id_shop_d8f0ac1483cccac60e5738c0feab41c6","d8f0ac1483cccac60e5738c0feab41c6","アミューズメントエース津田沼","船橋市前原西2-15-1ファミービル1-3F","JR「津田沼駅」下車北口より徒歩1分","047-475-8918","9:00～24:00","無し","35.69228053 140.0201572"
"id_shop_e075136a6b0f8c4bb30476a74fc3db48","e075136a6b0f8c4bb30476a74fc3db48","アドアーズ船橋店","船橋市本町1-31-26セブン船橋B1-4F","","047-411-3337","10:00～23:45","","35.700449 139.984231"
"id_shop_7df581cd305dafaa8fd3539bd81ac696","7df581cd305dafaa8fd3539bd81ac696","タイトーステーション船橋店","船橋市本町1-6-1","","047-436-8135","","","35.699888 139.98597"
"id_shop_ec3bac0dd56aba3e3c762139d411a408","ec3bac0dd56aba3e3c762139d411a408","テクモピア船橋南口店","船橋市本町1-7-6ドリーム船橋ビル3F","","047-401-4322","","","35.69908 139.98582"
"id_shop_892675b7c073cfe07b5aa54063ff5ace","892675b7c073cfe07b5aa54063ff5ace","GAME SQUARE茂原店","茂原市六ツ野八貫野2785-1ライフガーデン茂原内","","0475-36-3919","","",""
"id_shop_b9388fb5e0987756d26a46f50aa61a42","b9388fb5e0987756d26a46f50aa61a42","アミュージアム茂原店","茂原市高師1622-1","JR茂原駅から車で10分。茂原街道沿いラオックスビル2F","0475-25-9996","10:00～24:00","無し","35.43657121 140.2847395"
"id_shop_161390a8d1e71375fc10809cd76ac2dd","161390a8d1e71375fc10809cd76ac2dd","アピナ野田七光台店","野田市七光台4-2ロックタウン内","","0471-27-1137","","",""
"id_shop_6bdb902a6e8c534795306f3a12218e08","6bdb902a6e8c534795306f3a12218e08","千葉レジャーランド野田店","野田市吉春776-1","国道16号線沿い野田市吉春地内","04-7120-3535","一部24時間営業","無し",""
"id_shop_43bb115b69e26f45a1e3572d46d37640","43bb115b69e26f45a1e3572d46d37640","フリスポ佐原店","香取市佐原イ4200","","0478-54-6160","","","35.90115035 140.493442"
"id_shop_cba4df9a6dec572c55c3f0da1d722f64","cba4df9a6dec572c55c3f0da1d722f64","世田谷オークラボウル","世田谷区桜3-24-1","","03-342-0271","10:00～11:00","無し","35.640433 139.638599"
"id_shop_a6a4bbc96fb0774441ea773b7b82f03e","a6a4bbc96fb0774441ea773b7b82f03e","アドアーズ中野店","中野区中野5-52-15ブロードウェイ185","中野ブロードウェイ内左手","03-3389-7670","10:00～23:45","無し","35.70931435 139.6656989"
"id_shop_472b9995c9850e2adf8a74925eded89d","472b9995c9850e2adf8a74925eded89d","アピナ八王子みなみ野店","八王子市みなみ野1-2-1アクロスモール内3F","","042-635-3928","","",""
"id_shop_7c0304027e42094bd52e91bac36483bf","7c0304027e42094bd52e91bac36483bf","シルクハット八王子","八王子市旭町2-5八王子ツインタワービル3F","JR八王子駅前","","10:00～24:45","","35.65636374 139.3384725"
"id_shop_04fa99ae87b46a5f4b36c375a4a0e6ff","04fa99ae87b46a5f4b36c375a4a0e6ff","ゲームプラザセントラル八王子店","八王子市東町12-15第5セントラルビル","JR八王子駅徒歩1分","0426-44-0078","10:00～翌1:00","無し","35.65802575 139.338208"
"id_shop_81ebd9f28b63233ce10a5880a58bda8f","81ebd9f28b63233ce10a5880a58bda8f","ドラマ八王子高倉店","八王子市高倉町55-4","国道20号、八王子市高倉町「高倉町西」交差点を日野バイパス豊田方面右手","0426-45-7050","10:00～24:00","無し","35.66506526 139.3664795"
"id_shop_356aa71e6b4000903cf76777676b9e3a","356aa71e6b4000903cf76777676b9e3a","namco王子サンスクエア店","北区王子1-4-1サンスクエア2F","","03-5959-9830","","","35.7529261 139.7377633"
"id_shop_83e94d12ca0d96aafa677e5f2776c4e9","83e94d12ca0d96aafa677e5f2776c4e9","GiGO赤羽駅前","北区赤羽1-2-4","","03-3598-5570","","","35.778266 139.721535"
"id_shop_f5e78bff2c03b1908ba2b3cd1768be5c","f5e78bff2c03b1908ba2b3cd1768be5c","GiGO赤羽","北区赤羽1-7-9赤羽第一葉山ビルB1","","03-5249-3725","","","35.778926 139.722383"
"id_shop_0bc8c52e29847fbfdfc8e79db45225f2","0bc8c52e29847fbfdfc8e79db45225f2","Hey(タイトー)","千代田区外神田1-10-5広瀬本社ビル2F","JR秋葉原駅電気街口を出て徒歩2分","03-5209-2030","10:00～24:00","無し","35.698992 139.77108"
"id_shop_2e04b21289bcd2276a9716a363bb03f9","2e04b21289bcd2276a9716a363bb03f9","GiGO秋葉原3号館","千代田区外神田1-11-11外神田1丁目ビルディング","","03-5297-3601","","","35.699336 139.770908"
"id_shop_265720f89651ebfdfe956fda6a2001f7","265720f89651ebfdfe956fda6a2001f7","ゲームパニック秋葉原","千代田区外神田1-13-1第122東京ビル","","03-6285-2820","","","35.69891 139.77165"
"id_shop_513bc083677a54d369d2393b42dac9ad","513bc083677a54d369d2393b42dac9ad","東京レジャーランド秋葉原店","千代田区外神田1-9-5","JR秋葉原駅徒歩5分","03-5298-1360","10:00～25:00","無し","35.69887947 139.7701404"
"id_shop_b343ac7b22da11ea8b944b9286b2372e","b343ac7b22da11ea8b944b9286b2372e","タイトーステーション秋葉原店","千代田区外神田4-2-2貴三ビル","JR秋葉原駅電気街口を出て徒歩3分","03-5289-8445","10:00～24:00","無し","35.7002317 139.7711503"
"id_shop_001814da990cf07b5dcbe7d5135a5cad","001814da990cf07b5dcbe7d5135a5cad","東京レジャーランド秋葉原2号店","千代田区外神田4-3-3","JR秋葉原駅より徒歩5分","03-5209-5650","10:00～25:00","無し","35.70073433 139.7718424"
"id_shop_6522df25c20be7f7fef344fc9694c05f","6522df25c20be7f7fef344fc9694c05f","タイトーステーション上野アメ横店","台東区上野4-10-17","上野駅から徒歩2分!アメヤ横丁入ってすぐ","03-3831-5800","10:00～24:00","無し","35.710538 139.774356"
"id_shop_fdc5695646c44f4a8d7eaf266e0bd3ce","fdc5695646c44f4a8d7eaf266e0bd3ce","タイトーステーション上野御徒町店","台東区上野4-6-9湯島商事ビル","","03-5817-4511","","","35.708938 139.774321"
"id_shop_9c3db660864b3cf84eea583464a021f1","9c3db660864b3cf84eea583464a021f1","アドアーズ上野アメ横店","台東区上野4-9-14","アメ横センタービルそば","03-5812-1570","10:00～23:30","無し","35.71002035 139.7742619"
"id_shop_f80d89fc4cbe8f0769f865fc519c9de0","f80d89fc4cbe8f0769f865fc519c9de0","タイトーステーション浅草店","台東区浅草1-27-5ROXドーム1F","つくばEX浅草駅から徒歩1分、銀座線田原町駅から徒歩3分","03-3836-7785","10:00～翌1:00","無し","35.712553 139.793995"
"id_shop_3931809e3a49bae82de8613f141d40a4","3931809e3a49bae82de8613f141d40a4","アドアーズ浅草店","台東区浅草1-42-4パシフィックコート浅草1F","六区商店街フットサルコート前","03-5830-4380","10:00～23:30","無し","35.71319542 139.7934854"
"id_shop_0dcf563699dea50c3f2e681f77faf4dc","0dcf563699dea50c3f2e681f77faf4dc","タイトーステーション国分寺店","国分寺市本町3-5-11","","042-401-0592","","","35.701889 139.480156"
"id_shop_6d576bf96f874cb497d172745ed35cea","6d576bf96f874cb497d172745ed35cea","タイトーFステーションオリナス錦糸町店","墨田区太平4-1-2オリナスB1F","JR総武線錦糸町駅北口から徒歩5分","03-5610-7376","10:00～23:45","無し","35.700721 139.816024"
"id_shop_c802d4ec8e8485f9eeedc509c331253c","c802d4ec8e8485f9eeedc509c331253c","タイトーステーション錦糸町楽天地店","墨田区江東橋4-27-14楽天地ビルB1F","東京メトロ半蔵門線・錦糸町駅2番出口直通!東京楽天地ビル地下1階","03-5638-0701","10:00～24:00","無し","35.696456 139.815836"
"id_shop_598afa7a6201c9c40103192f2d72df94","598afa7a6201c9c40103192f2d72df94","永山コパボウル","多摩市永山1-3-4ヒューマックスパビリオン6F","","042-339-9966","","",""
"id_shop_0aadfe9d4e192e856e854e7096a413c5","0aadfe9d4e192e856e854e7096a413c5","Amusement&Game MAGHREB","多摩市落合1-41-1マグレブWEST 1-2F","京王線・小田急線 多摩センター駅 徒歩3分/多摩モノレール多摩センター駅 徒歩1分","042-371-5556","10:00～24:00","無し","35.624024 139.423196"
"id_shop_16dd9367758595f034d0a52761d87e51","16dd9367758595f034d0a52761d87e51","PALO聖蹟桜ヶ丘","多摩市関戸4-72聖蹟桜ヶ丘オーパ店","","070-3100-5546","","",""
"id_shop_9f0de49a34a719afb13295be1270603e","9f0de49a34a719afb13295be1270603e","GiGO大森","大田区山王2-1-5大森駅ララビル2F","","03-5709-0669","","","35.590043 139.72823"
"id_shop_410b3265fe7209b8f9b679a2c0065913","410b3265fe7209b8f9b679a2c0065913","シルクハット大森","大田区山王2-4-1大森駅前ビル2F","JR大森駅西口より徒歩0分","","10:00～23:45","無し","35.5889478 139.7278437"
"id_shop_61a2d9c621efda2aed3d5b0fb51913ef","61a2d9c621efda2aed3d5b0fb51913ef","タイトーステーションBIGFUN平和島店","大田区平和島1-1-1BIGFUN平和島3F","","03-5762-7446","","","35.586122 139.740355"
"id_shop_9190c91d4d2743f4e83026546c2b455d","9190c91d4d2743f4e83026546c2b455d","シルクハット蒲田西口","大田区西蒲田7-2-3第二醍醐ビルB1-2F","","","10:00～24:45","","35.56301591 139.7158447"
"id_shop_b1d1436e2bd27403a0de8f0dbe1b08a4","b1d1436e2bd27403a0de8f0dbe1b08a4","ウェアハウス一橋学園店","小平市学園東町1-4-39平山ビル3F","","042-349-7600","","","35.723438 139.480703"
"id_shop_18cb1521b5b08893e7b60374c929e88d","18cb1521b5b08893e7b60374c929e88d","ラウンドワン府中本町駅前店","府中市本町1-13-3カネタビル","JR南武線 府中本町駅すぐ","042-340-4901","10:00～24:00","無し","35.667312 139.477387"
"id_shop_b2d2ea1f15ddac0537d103e1739b4e3a","b2d2ea1f15ddac0537d103e1739b4e3a","新宿スポーツランド本館","新宿区新宿3-22-12","","03-3352-5489","","","35.6931679 139.7007553"
"id_shop_572f888fa3bc5f7083dbd11898c6a43e","572f888fa3bc5f7083dbd11898c6a43e","タイトーステーション新宿東口店","新宿区新宿3-22-7指田ビル","JR新宿駅東口より徒歩3分 スタジオアルタ裏","03-5362-5108","10:00～翌1:00","無し","35.693289 139.70154"
"id_shop_2f5902c2237bef5308069daf43df1d4c","2f5902c2237bef5308069daf43df1d4c","タイトーステーション新宿南口ゲームワールド店","新宿区新宿3-35-8","JR・新宿駅より徒歩1分","03-3226-0395","10:00～25:00","無し","35.689926 139.702372"
"id_shop_3a5c7b7ea93853bd0907cb04db287c9a","3a5c7b7ea93853bd0907cb04db287c9a","ゲームパニック新宿歌舞伎町","新宿区歌舞伎町1-20-1ヒューマックスパビリオン1-2F","","03-6265-9021","","",""
"id_shop_d715b438ae5acc21a8766c4b0d201d13","d715b438ae5acc21a8766c4b0d201d13","GiGO神楽坂","新宿区神楽坂2-11第2カグラヒルズ1F","","03-3260-7253","","","35.701061 139.741994"
"id_shop_c078949c88435e9dab30104e59a6c53e","c078949c88435e9dab30104e59a6c53e","GiGO新宿西口","新宿区西新宿1-12-5","","03-3349-0257","","","35.6894655 139.695031"
"id_shop_bee924875cf983ee6bd17fd8020c5f55","bee924875cf983ee6bd17fd8020c5f55","タイトーステーションBIGBOX高田馬場","新宿区高田馬場1-35-3BIGBOX6F","西武新宿線・高田馬場駅より徒歩1分","03-5272-9855","10:00～24:00","無し","35.712933 139.70419"
"id_shop_fa1045b5e66dfe06917e0b21292055aa","fa1045b5e66dfe06917e0b21292055aa","GiGO高田馬場","新宿区高田馬場4-7-5高田馬場グランド東京ビル","","03-5937-1515","","","35.7137 139.70374"
"id_shop_8daf745d701b78e0e5f40ab12025aa0f","8daf745d701b78e0e5f40ab12025aa0f","アピナ荻窪店","杉並区上荻1-13-10ハクサンビル","","03-3393-6665","10:00～24:00 金土祝前日10:00～25:00","","35.705 139.618163"
"id_shop_8d390fe7d556b3e79a21101cb20fc619","8d390fe7d556b3e79a21101cb20fc619","ゲームスタジオキューブ高円寺","杉並区高円寺南4-26-12福丸ビルB1F","JR中央線高円寺駅徒歩2分","03-3315-4448","10:00～翌1:00","無し","35.7049194 139.6495113"
"id_shop_370cc7107d989e2f061a032f64ee5869","370cc7107d989e2f061a032f64ee5869","ゲームサファリ大山","板橋区大山東町60-10パチンコやすだ2F","東武東上線大山駅徒歩1分","03-5248-4743","10:00～24:00","無し",""
"id_shop_c9ddc71bd5c11b33f196d63518137208","c9ddc71bd5c11b33f196d63518137208","ラウンドワン板橋店","板橋区相生町16-13","都営地下鉄三田線「志村3丁目駅」徒歩7分","03-5922-3521","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","35.77658 139.67879"
"id_shop_eaa6179bdeb02ff19ac795b540b9b507","eaa6179bdeb02ff19ac795b540b9b507","ラウンドワン武蔵村山店","武蔵村山市伊奈平3-1-1","武蔵村山伊奈平橋 南すぐ","042-520-3211","10:00～23:50","無し","35.73563714 139.3826993"
"id_shop_0dfe721d1face3fc46cc434f979c96ff","0dfe721d1face3fc46cc434f979c96ff","ラウンドワン吉祥寺店","武蔵野市吉祥寺本町1-11-22","","0422-29-1051","10:00～翌0:50","無し","35.706276 139.580884"
"id_shop_768780575383f7f4cdc2817f5aa01363","768780575383f7f4cdc2817f5aa01363","東京レジャーランド吉祥寺店","武蔵野市吉祥寺本町1-3-7YSビル","","0422-27-2200","","","35.7038 139.57876"
"id_shop_edd20fb58491a7c0ee1d3d01889292e5","edd20fb58491a7c0ee1d3d01889292e5","タイトーFステーション吉祥寺JOY","武蔵野市吉祥寺本町1-8-23河田ビル","","090-7265-2005","","","35.70436 139.57963"
