name,address,loc_id,latitude&longitude,pcb_count
"GAME＆GO！KISARAZU","千葉県 木更津市 太田 2-5-1　精文館書店木更津店内ゲームコーナー","0OEQtYUNclrH8CYHlDTBow","","","1"
"モーリーファンタジー木更津","千葉県 木更津市 築地 1-4　イオンモール木更津　イオン木更津店2F","vH0iYs8innEyGpAKaDmVqg","","","1"
"タイトーステーション茂原アスモ","千葉県 茂原市 高師 1735　茂原ショッピングプラザアスモ2F","ouWWCLWcohp7u4ZeZJg2YA","","","1"
"NICOPAイオンタウン成田富里","千葉県 成田市 東町 133　イオンタウン成田富里2F","K6BGUQbAHWwyO4iNgjLLfQ","","","1"
"ファミリーランドあそびのくにベイシア佐倉","千葉県 佐倉市 寺崎北 6-1-1　ベイシア佐倉店内","mmiG4eJd9vrIJmr3ASKS2w","","","1"
"モーリーファンタジーユーカリが丘","千葉県 佐倉市 西ユーカリが丘 6-12-3　イオンタウンユーカリが丘　イオンスタイルユーカリが丘3F","85ZYKGIT3N-29NI3PFO_5Q","","","1"
"パラボランド東金","千葉県 東金市 東岩崎 8-10　東金SCサンピア3F","BIOdME4pfFshhqqm2mG1sA","","","1"
"タイトーステーション旭サンモール","千葉県 旭市 イ -2676-1　サンモール3F","-Y3iROI8vlVBQT8xJEPaYg","","","1"
"GiGO 旭","千葉県 旭市 ニ字野場 3150-1","Q4LyI7FYX7SxoEtEK5OM-g","","","1"
"モーリーファンタジー津田沼","千葉県 習志野市 津田沼 1-23-1　イオンモール津田沼　イオン津田沼店3F","YB4_n4jE1jk4HiTQF8XDbw","","","1"
"GiGO 柏","千葉県 柏市 柏 1-1-11　ファミリかしわB1F","biV5H1Babq1Lc-MTLKHe-Q","","","1"
"柏ガリバー","千葉県 柏市 柏 1-1-11　ファミリかしわB1F","r8-OtXqZTh_79G7MGYKUvw","","","1"
"アドアーズ柏","千葉県 柏市 柏 1-3-1　柏長崎屋共同ビル1F","G8Jw_AlH3Lu5QnKGkJsxWg","","","1"
"ファミリーランドあそびのくにベイシア市原八幡","千葉県 市原市 八幡 字海岸2381-1　ベイシア市原八幡店内","Ixzqv1HIfqxaOQbWQob6ig","","","1"
"ハロータイトー流山","千葉県 流山市 流山 9-800-2　イトーヨーカドー流山店3F","9Jr5dOR9CLaJjZV6eV6gag","","","1"
"NICOPAあびこショッピングプラザ","千葉県 我孫子市 我孫子 4-11-1　あびこショッピングプラザ2F","5iH_qipsqI4vfzFT605AwA","","","1"
"ファミリーランドあそびのくにベイシア鴨川","千葉県 鴨川市 貝渚字中川間 300　ベイシア鴨川店内","jJ5qisioMLsJtUmHaxFRGw","","","1"
"GiGO MEGAドン・キホーテ四街道","千葉県 四街道市 めいわ 2-1-1　MEGAドン・キホーテ四街道店2F","uIIpaYZGBOKuxKlCa2bHHA","","","1"
"八街ヤングボウル","千葉県 八街市 八街ほ 380-11","5pSQSRzQzH6jTll8ga43ag","","","1"
"GiGO ジョイフル本田千葉ニュータウン","千葉県 印西市 牧の原 2-1　ジョイフル本田千葉ニュータウン店2F","SuamsejnGrJehJBi83fmWA","","","1"
"ゲオ富里","千葉県 富里市 七栄 575","UEQMHGLDdzCkA8WdbsDQTg","","","1"
"湯楽城","千葉県 富里市 七栄 650-35　湯楽城内ゲームコーナー","bMt86uPPwxuU2pGuXxEiPg","","","1"
"ファンタジープラザ成東","千葉県 山武市 成東 1808-1　MEGAドン・キホーテ　ラパーク成東店2F","do7CJR0zQ8r2IQJ7B3G1Kw","","","1"
"メルヘンランドアミリー大網","千葉県 大網白里市 みやこ野 1-1-1　アミリィ大網白里SC3F","74FEmm2Kf9Eqx3ZQBXCMgQ","","","1"
"ファミリーランドあそびのくに大網白里","千葉県 大網白里市 大網 273-2　ベイシア大網白里店1F","M8d41sVXT8F0KPDzv2ClKw","","","1"
"ファミリーランドあそびのくにベイシア長生","千葉県 長生郡長生村 金田 3237　ベイシア長生店内","hyQoE9qk7i3Idzomqc7CQQ","","","1"
"namco秋葉原","東京都 千代田区 外神田 1-15-9","s-OlMZTtnjjcIfIGK4NaUA","","","8"
"東京レジャーランド池袋","東京都 豊島区 東池袋 1-29-1　サントロペ池袋2・3F","S3_B7xA2Tj-RCDAqAoEhDA","","","8"
"ラウンドワンスタジアムダイバーシティ東京プラザ","東京都 江東区 青海 1-1-10　ダイバーシティ東京プラザ6F　61000番","DR-gIODZjvd0wOxtt8Sklg","","","7"
"GiGO 総本店","東京都 豊島区 東池袋 1-13-6","TzT3X8yKwuVVbfYS6FNJ1g","","","7"
"GiGO 秋葉原3号館","東京都 千代田区 外神田 1-11-11　外神田1丁目ビルディング","WMmdPnfhjImvS2zUNFut3Q","","","6"
"タイトーFステーションオリナス錦糸町","東京都 墨田区 太平 4-1-2　オリナスモールB1F","RaZcGCcd8ZbHCrhGIY8zBA","","","6"
"namco池袋","東京都 豊島区 東池袋 1-22-10　ヒューマックスパビリオン池袋サンシャイン60通り1F","jFeULgmmhH-7muXm7pMcnw","","","6"
"namcoららぽーと立川立飛1号","東京都 立川市 泉町 935-1　ららぽーと立川立飛3F","5ib43fYRsAq0x8H9KhERBg","","","6"
"東京レジャーランド吉祥寺","東京都 武蔵野市 吉祥寺本町 1-3-7　YSビルB1～4F","nAU8y234GWkWLkAsxdpmlQ","","","6"
"ユーズランド日の出","東京都 西多摩郡日の出町 平井字三吉野桜木 237-3　イオンモール日の出3F","epO3RpifzpZpLxfF1iasgQ","","","6"
"シルクハット秋葉原","東京都 千代田区 外神田 1-10-9","_x_sbeEM1ywpVwbW4m-LWw","","","5"
"新宿スポーツランド本館","東京都 新宿区 新宿 3-22-12","YElI7xKKPkVecrB1Yf0BtA","","","5"
"タイトーステーション新宿南口ゲームワールド","東京都 新宿区 新宿 3-35-8","kjwJcVqJoOp6fCNeraaMCg","","","5"
"namcoTOKYO","東京都 新宿区 歌舞伎町 1-29-1　東急歌舞伎町タワー3F","hotRQxxY5I9ORgh2YrsqVA","","","5"
"タイトーステーションBIGBOX高田馬場","東京都 新宿区 高田馬場 1-35-3　BIG BOX高田馬場6F","SNT5FrR1RNQH3ToEods_6g","","","5"
"GiGO 東京ドームシティ","東京都 文京区 後楽 1-3-61　アミューズメント部","xnGhK1JAbCzgOAcdhKgrWw","","","5"
"ゲームセンターWILL WGC","東京都 立川市 羽衣町 2-4-13　羽衣長田ビル101　WGC","RJeQ16DDc4abdIq9Dbhr4w","","","5"
"GiGO 調布","東京都 調布市 布田 4-2-4","0A7nzWOnXbkzhigGVlB_bw","","","5"
"タイトーステーション秋葉原","東京都 千代田区 外神田 4-2-2　貴三ビル","_eibz69Hb8bFn6hEZQmGMQ","","","4"
"タイトーステーション新宿東口","東京都 新宿区 新宿 3-22-7　指田ビル","cbsbP0WpTjKN6-9nexwQfg","","","4"
"ゲームパニック新宿歌舞伎町","東京都 新宿区 歌舞伎町 1-20-1　ヒューマックスパビリオン新宿歌舞伎町1F・2F","kogiSusW_Xa8raSLz4QVYA","","","4"
"タイトーステーション新宿歌舞伎町","東京都 新宿区 歌舞伎町 1-23-1　GE新宿ビル","mS4ICgIU8pdhHqKONI-dTg","","","4"
"GiGO 神楽坂","東京都 新宿区 神楽坂 2-11　第2カグラヒルズ1F","eODcmAvB7oiXpnqG3r8_yg","","","4"
"タイトーステーション浅草","東京都 台東区 浅草 1-27-5","NvptRj3H7LEmwZ3agBeeGw","","","4"
"アドアーズ亀戸","東京都 江東区 亀戸 5-2-6　サンエービル1～5F","cwCi9f1M_FyyJTXuymC4iw","","","4"
"アドアーズ渋谷","東京都 渋谷区 宇田川町 13-11　KN渋谷1ビル1～4F","F4P1nSSaJ-oLx0AmPL3TaQ","","","4"
"GiGO 渋谷宮益坂","東京都 渋谷区 渋谷 1-14-14　EST渋谷東口会館1F","2xEHM65OS8rDRV9Enc_Whw","","","4"
"タイトーステーション渋谷","東京都 渋谷区 渋谷 1-24-12　渋谷東映プラザビルB1・1F","EZWTlW64YKypLebpLtzA3Q","","","4"
"namco中野","東京都 中野区 中野 5-52-15　中野ブロードウェイ別館","BlQ9dEVrA_Oj20-Ywyri5Q","","","4"
"アミューズメントスペースルモンド巣鴨","東京都 豊島区 巣鴨 2-5-9　藤田ビル","LiSKQnY3uaAIbF6VESskVw","","","4"
"ラウンドワン池袋","東京都 豊島区 東池袋 1-14-1　池袋スクエア内","XVFBqLGoGGtHLD-_2pm7tQ","","","4"
"タイトーステーション池袋西口","東京都 豊島区 西池袋 1-15-9","bOP7azTcoAY7m5DWVD9WwA","","","4"
"namco王子サンスクエア","東京都 北区 王子 1-4-1　サンスクエアビル2F","7QH3F8Il6P_PZfkdDdFTrg","","","4"
"ラウンドワンスタジアム板橋","東京都 板橋区 相生町 16-13","6uH9mqwjq-ezWQbDb6cFsg","","","4"
"シルクハット八王子","東京都 八王子市 旭町 2-5　八王子ツインタワービルA館","uCuTGy2TKkyo_DKTEyQwGg","","","4"
"タイトーステーション立川北口","東京都 立川市 曙町 2-4-5","Yih1CoKG2xSObe7uo60VVw","","","4"
"GiGO イオンモールむさし村山","東京都 武蔵村山市 榎 1-1-3　イオンモールむさし村山2F","406iM-QvTIdgqtFquhD-ZA","","","4"
"東京レジャーランド秋葉原","東京都 千代田区 外神田 1-9-5","YlXs7PTJ5d1KKhc6E0qvcA","","","3"
"東京レジャーランド秋葉原2号","東京都 千代田区 外神田 4-3-3　ミナミビル6・7F","Fkt_NpDF1gcaMOz7dpSMqA","","","3"
"GiGO新宿西口","東京都 新宿区 西新宿 1-12-5　西口三平ビル","QBMUwlBi9EUfqaBNd-XFZQ","","","3"
"ラウンドワン南砂","東京都 江東区 南砂 6-7-15　南砂町SCトピレックプラザ4F","wtvj3IWp4Y3zTXdJHHQYog","","","3"
"タイトーステーション南砂町SUNAMO","東京都 江東区 新砂 3-4-31　南砂町SC　SUNAMO4F","q4gwAQ7OvhlW3Il3_aa7-Q","","","3"
"GiGO 自由が丘","東京都 目黒区 自由が丘 2-10-9","nzyp7oMZCZYKxaGPZ7ESoQ","","","3"
"GiGO 大森","東京都 大田区 山王 2-1-5　大森駅ララビル2F","qjSW1JBzYceqBvnOnUsiig","","","3"
"シルクハット蒲田西口","東京都 大田区 西蒲田 7-2-3　第二醍醐ビルB1～2F","ZFlsXGcII04t-cmIufQU_g","","","3"
"世田谷オークラボウル","東京都 世田谷区 桜 3-24-1","G5yEZ3ZeU3rhPNN6l77utw","","","3"
"GiGO 渋谷","東京都 渋谷区 宇田川町 29-4","G8fs_Pms0jKJY92ukwjHEg","","","3"
"アピナ荻窪","東京都 杉並区 上荻 1-13-10　ハクサンビル","AKbzQtbQxbTAACYifp4ABQ","","","3"
"ナンジャタウン","東京都 豊島区 東池袋 3　サンシャインシティ・ワールドインポートマートビル2F","TJDnDT6yPh4xqD033FLWHA","","","3"
"アピナ成増","東京都 板橋区 成増 2-21-2　MEGAドン・キホーテ成増店5F","YEM5keYnNSgyUcPSMFHUaw","","","3"
"東京レジャーランド亀有","東京都 葛飾区 亀有 3-21-2","7WeZp98sG5l5t298FDHPPA","","","3"
"こち亀ゲームぱ～く","東京都 葛飾区 亀有 3-49-3　アリオ亀有3F","o_kdQyC1ozIzjXo7WkU5vw","","","3"
"GiGO 船堀","東京都 江戸川区 船堀 1-6-11","F0m56VLrB_9JV-XVDwEOWw","","","3"
"アピナ八王子みなみ野","東京都 八王子市 みなみ野 1-2-1　アクロスモール3F","iqhcSwoVCCllFHhUa5G4gQ","","","3"
"GiGO 立川","東京都 立川市 柴崎町 3-2-1　サザンビル1F","l1PJ2RhdSrzlUBvi1hI1ow","","","3"
"プラサカプコン吉祥寺","東京都 武蔵野市 吉祥寺本町 1-10-1　いなりやビルB1F","m5Fn3xvt1CTW_CexoKpzqA","","","3"
"ラウンドワン吉祥寺","東京都 武蔵野市 吉祥寺本町 1-11-22","Yuo1s49iDiztJYkC7i3vrA","","","3"
"ラウンドワン府中本町駅前","東京都 府中市 本町 1-13-3　カネタビル","Tk0mfSgQLoQ1yJXInOLHlg","","","3"
"GiGO 町田","東京都 町田市 原町田 6-13-17　アーバンミサワビルB1・1F","p_8gYsYmf71ucHkZWTjV6w","","","3"
"タイトーステーション町田","東京都 町田市 原町田 6-21-23　松山ビル","WTq6n5ZpC40Z8CPuEWRrXA","","","3"
"GiGO 南町田グランベリーパークワンダーシアター","東京都 町田市 鶴間 3-4-1　グランベリーパークワンダーシアター1F　H103","PMsO4eW_3Cm-ZT39jSglOw","","","3"
"アミューズメントスペースカプセル","東京都 多摩市 永山 1-3-4　ヒューマックスパビリオン永山B1～2F","WaaJBnx2sz6NQCPIbprnhQ","","","3"
"Amusement＆Game MAGHREB","東京都 多摩市 落合 1-39-2　マグレブビル1F","3f2m-WCjPzKI_MasZEjnNw","","","3"
"Hey","東京都 千代田区 外神田 1-10-5　廣瀬本社ビル","_QJ_v7QJD6_3GmPsuxTnrw","","","2"
"東京ジョイポリス","東京都 港区 台場 1-6-1　デックス東京ビーチ3～5F","1YMP4dZyJ15gjG782-d2Jg","","","2"
"東京レジャーランドお台場","東京都 港区 台場 1-7-1　アクアシティお台場4F4A区画","12cdvx6_bJv3aOlmAmOPEQ","","","2"
"アミューズメントアイランド","東京都 港区 高輪 4-10-30　品川プリンスホテル　アネックスタワー内ボウリングセンター1F","3GJkAq2lH4VpuLMmtpEQhg","","","2"
"GiGO 新宿歌舞伎町","東京都 新宿区 歌舞伎町 1-21-1　第二東亜会館1・2F","5gJkcHIk7sqR7gJn30EUvg","","","2"
"GiGO 新大久保","東京都 新宿区 百人町 2-10-1　南雲ビルB1F","yHO_xyw3mDBqSu0oggn-Ew","","","2"
"GiGO 高田馬場","東京都 新宿区 高田馬場 4-7-5　高田馬場グランド東京ビル","LkdrLwBP7_O-w3HliV6VsA","","","2"
"タイトーステーション上野アメ横","東京都 台東区 上野 4-10-17","iiq20kMDQS2Uz99D2HvUhg","","","2"
"タイトーステーション上野御徒町","東京都 台東区 上野 4-6-9　湯島商事ビル","exTyM-RAJo6XRc0A1lMJ7w","","","2"
"アドアーズ上野アメ横","東京都 台東区 上野 4-9-14　上野K.K.ビルB1～4F","_Yws2EzN95JD_MlHXBz4qA","","","2"
"アドアーズ浅草","東京都 台東区 浅草 1-42-4　パシフィックコート浅草B1・1F","vej3pd48eMKhUc4RyQa-Gw","","","2"
"namcoイトーヨーカドー曳舟","東京都 墨田区 京島 1-2-1　イトーヨーカドー曳舟店4F","2Yx8E_hxUcCCKdSIUlBJYQ","","","2"
"タイトーステーション錦糸町楽天地","東京都 墨田区 江東橋 4-27-14　楽天地ビルB1F","oERfbDdmSSmABdi_f-U2Vg","","","2"
"ハローズガーデン北砂","東京都 江東区 北砂 2-17-1　アリオ北砂3F","JQ-p_GcEa1wZovrVEZ3Emg","","","2"
"モーリーファンタジー南砂","東京都 江東区 南砂 6-7-15　南砂町SCトピレックプラザ　イオン南砂店3F","qY4lFN1WMGmH2slOan2WeQ","","","2"
"GiGO 有明ガーデン","東京都 江東区 有明 2-1-8　ショッピングシティ有明ガーデン5F　501区画","bauevgJYb4Jp7kNyApHzYg","","","2"
"namcoイトーヨーカドー木場","東京都 江東区 木場 1-5-30　イトーヨーカドー木場店2・3F","i9PpUmUjt5HDVXPTLJavMg","","","2"
"モーリーファンタジー東雲","東京都 江東区 東雲 1-9-10　イオン東雲SC　イオン東雲店2F","rEM6t3ulG2KDbF7oNHRRYg","","","2"
"アミュージアム豊洲","東京都 江東区 豊洲 2-4-9　アーバンドックららぽーと豊洲　シップIV3F","QvANxPU-tBCNn7oXIxXEiw","","","2"
"GiGO 武蔵小山","東京都 品川区 小山 3-22-19","9hqThtUwMME0MA7jUJQMaQ","","","2"
"モーリーファンタジー品川シーサイド","東京都 品川区 東品川 4-12-5　イオン品川シーサイドSC　イオン品川シーサイド店2F","It1v2rZFLzN0moQ7OfG4yw","","","2"
"ソユーザウルスワールド大森","東京都 大田区 大森北 2-13-1　イトーヨーカドー大森店3F","Tdz5gso00z1Kmy4Vu0UaSw","","","2"
"タイトーステーションBIGFUN平和島","東京都 大田区 平和島 1-1-1　BIGFAN平和島3F","tt1xG6-inRsGlqnHfENCYA","","","2"
"GiGO 池上","東京都 大田区 池上 6-2-3　松山ビル2F","UrybCfG7VA7e2Q_ySXZ3kg","","","2"
"GiGO マルエツ新糀谷","東京都 大田区 萩中 2-12-5　マルエツ新糀谷店2F","gYz2F_bVwCad2DZzHonH8A","","","2"
"namco東急プラザ蒲田","東京都 大田区 西蒲田 7-69-1　東急プラザ蒲田7F","ix-IN0euCwHAiljq-I0bNg","","","2"
"アミューズメントスペースASO:VIBA！","東京都 渋谷区 恵比寿 1-10-5　三恵エビスビル2・3F","FFmEzNE2SNEmuVWU8Yywpg","","","2"
"アドアーズ中野","東京都 中野区 中野 5-52-15　中野ブロードウェイ1F　185","-NoWkNoJwRiNep1LBnGxtA","","","2"
"ゲームW","東京都 豊島区 南長崎 5-27-6","SJTfTmHPxS6xeskbr9uzQA","","","2"
"プラサカプコン池袋","東京都 豊島区 東池袋 1-30-1　キュープラザ池袋3F","dcMwW_nQJnVbU0sfIGSVcg","","","2"
"ハイパーレーン","東京都 豊島区 東池袋 1-43-6　D-BOXビル3・4F","GPNs0SV4UPqXvSADJP1tQw","","","2"
"GiGO 赤羽駅前","東京都 北区 赤羽 1-2-4","ENHwoDol8N96gUob6ofMcw","","","2"
"GiGO 赤羽","東京都 北区 赤羽 1-7-9　赤羽第一葉山ビルB1F","xghdJL0PpJS_PJ719smIVg","","","2"
"ゲームサファリ大山","東京都 板橋区 大山東町 60-10　やすだ大山駅前店2F","qIXiCUHTHWPk8lIeUBgV-w","","","2"
"モーリーファンタジー板橋","東京都 板橋区 徳丸 2-6-1　イオン板橋SC　イオン板橋店3F","Wi7cefJYlgfMYOM32O6EMg","","","2"
"GiGO 成増","東京都 板橋区 成増 2-17-24　五曠第6ビル","oNbBERUpz-gXjHPUUaLyhg","","","2"
"キッズパーク リヴィン光が丘","東京都 練馬区 光が丘 5-1-1　IMA リヴィン光が丘5F","Ju5OQ__Z64kR67oRK8-vvw","","","2"
"namcoイオン練馬","東京都 練馬区 光が丘 5-1-1　イオン練馬店4F","q_Cd3yoVdSiy4d_zd0Wpxg","","","2"
"アミュージアムOSC","東京都 練馬区 東大泉 2-34-1　オズ・スタジオ・シティ2F","LkcTe8MfE8pjGrqnd0uhWA","","","2"
"GiGO 竹の塚","東京都 足立区 竹の塚 6-8-6","hG35cxR2XNJmIno4y-RfkA","","","2"
"あそんじゃ王国アリオ西新井","東京都 足立区 西新井栄町 1-20-1　イトーヨーカドーアリオ西新井店3F","uj6hHJIdE-uL9JgQNdKeqA","","","2"
"プラサカプコンららテラス北綾瀬","東京都 足立区 谷中 4-8-1　ららテラス北綾瀬4F","dSXXM7b6yfCwMn0f1-YlHw","","","2"
"アドアーズ新小岩","東京都 葛飾区 新小岩 1-44-4　リバティビルB1～3F","6LLAHzMEASAvjK_ozDYSXg","","","2"
"GiGO 立石","東京都 葛飾区 立石 7-3-3","K0KhwOJWpnhq0siWWnWqwA","","","2"
"GiGO アリオ葛西","東京都 江戸川区 東葛西 9-3-3　イトーヨーカドーアリオ葛西店3F","-DYK7w1QS75RSMjV7He65w","","","2"
"GiGO ラパーク瑞江","東京都 江戸川区 瑞江 2-1-2　ドン・キホーテラパーク瑞江店4F","L2vRuh7QvWxr8Z7DjlVbEg","","","2"
"キャッツアイ西葛西","東京都 江戸川区 西葛西 4-2-28　サニーモール西葛西3F","rya1VIqf7E2s3iDCKZD6tA","","","2"
"GiGO 西葛西","東京都 江戸川区 西葛西 5-1-14　第一保志ビル","22ncYCzeXPyf8D8UDEmr9w","","","2"
"NICOPA＆nico ground イーアス高尾","東京都 八王子市 東浅川町 550-1　iias高尾2F","IeR6Cx2dpBuaDfbgiquq1A","","","2"
"ゲームプラザセントラル八王子","東京都 八王子市 東町 12-15　第五セントラルビル","Z_52hsJrffyzWMqIs5C-Og","","","2"
"GiGO 八王子高倉","東京都 八王子市 高倉町 55-4","KIdCTp9vgKMB1pOWen-b8Q","","","2"
"ポニー武蔵境","東京都 武蔵野市 境南町 2-2-20　イトーヨーカドー武蔵境店東館3F","ccrKVgBZE-cycdYMgERVoQ","","","2"
"プラサカプコン府中","東京都 府中市 宮町 1-41-2　ミッテン府中7F","AGo4Pk-iP5_sf7JH3O4M5w","","","2"
"タイトーステーション府中くるる","東京都 府中市 宮町 1-50　くるるB1F","4kkElOI-sKkvti76LIxk3Q","","","2"
"アクエス","東京都 府中市 西府町 3-15-20","TBmaAS2H9iPEMR4xaD9rmQ","","","2"
"ピーターパンと仲間たち昭島","東京都 昭島市 田中町 573-1-2　モリタウン北館店内","8w_F59RGBY3E0Df9pKfMfQ","","","2"
"アドアーズ仙川","東京都 調布市 仙川町 2-21-12　VICビル7　1～3F","r-qoNkjNS-0akdAPimoKXA","","","2"
"GiGO イトーヨーカドー国領","東京都 調布市 国領町 8-2-64　イトーヨーカドー国領店3F","sX_S4FmXYlqox2SztOp7fg","","","2"
"ラウンドワンクレーンゲームパーク調布駅前","東京都 調布市 小島町 1-35-5　調布アミックスビル2F","U-ilELHCKfZif6MCsUoSCQ","","","2"
"アミューズランドモナコ調布駅前","東京都 調布市 布田 4-2-22","u3rUqN1J7ItwkxYdQYgi8g","","","2"
"アドアーズ町田","東京都 町田市 原町田 6-21-25　大正堂第2ビル1～4F","X0PvqucbXboibf0_RtkFcQ","","","2"
"ラウンドワンクレーンゲームパーク町田ジョルナ","東京都 町田市 原町田 6-6-14　町田ジョルナ3F","ltXD1A6ooK1iN9lPWmhb3g","","","2"
"ラウンドワン町田","東京都 町田市 森野 1-13-14","lRJjNr5TpAmhIptlbQXoKw","","","2"
"GiGO 南町田グランベリーパークキッズディスカバリー","東京都 町田市 鶴間 3-4-1　グランベリーパークキッズディスカバリー2F　E201","4QaAaMFPAERunpkf3wkdZA","","","2"
"大栄ボウル","東京都 小金井市 本町 5-38-36　大栄スポーツプラザビル","1qPn_maeWyw4a88uwI1N4g","","","2"
"ハローズガーデン武蔵小金井","東京都 小金井市 本町 6-14-9　イトーヨーカドー武蔵小金井店4F","6tT_UNSou4ml3G17b9Rznw","","","2"
"モーリーファンタジー小平","東京都 小平市 小川東町 2-12-1　ダイエー小平店2F","1aTAPOT4k6OB9Hrl3g-Iuw","","","2"
"モーリーファンタジー多摩平の森","東京都 日野市 多摩平 2-4-1　イオンモール多摩平の森3F","gQVv8S5d6BK0yrUAdQkbaQ","","","2"
"タイトーステーション国分寺","東京都 国分寺市 本町 3-5-11","vfwnTBMykKE4MtOGLeikWg","","","2"
"わいわいランド福生","東京都 福生市 東町 5-1　西友福生店5F","VFyAKornqyTTbrZm6Xnq1Q","","","2"
"モーリーファンタジー東久留米","東京都 東久留米市 南沢 5-17　イオンモール東久留米　イオン東久留米店3F","152o8zV2JQBz3aQrvKOCVg","","","2"
"GiGO イトーヨーカドー東久留米","東京都 東久留米市 本町 3-8-1　イトーヨーカドー東久留米店3F","a7GX7n4d7b4V2m_zfgUZdQ","","","2"
"ラウンドワン武蔵村山","東京都 武蔵村山市 伊奈平 3-1-1","8iZuUbTglvWjD2OAAv7VYw","","","2"
"モーリーファンタジーむさし村山","東京都 武蔵村山市 榎 1-1-3　イオンモールむさし村山　イオンむさし村山店3F","cNHghHm2ikn1Z91MP-p07Q","","","2"
"PRIZE SPOT PALO + TOYS SPOT PALOグリナード永山","東京都 多摩市 永山 1-4","doQczpN71C92qz4PLG3tOQ","","","2"
"タイトーステーション多摩センター新丘の上パティオ","東京都 多摩市 落合 1-45-2　丘の上パティオ1F","B13ruAQU2jFzjI9ZOtipfA","","","2"
"GiGO ヴィータモールせいせき","東京都 多摩市 関戸 4-72　ヴィータモールせいせき6F","f1J3JU55n1BNigJO8f7BkQ","","","2"
"プレイパーク","東京都 稲城市 矢野口 4015-1　よみうりランド内","RhyyxniuTa6-rGtIq4qZvQ","","","2"
"プリモピア台場","東京都 港区 台場 1-6-1　デックス東京ビーチアイランドモール3F","41XB_AsOnhJh3b74hVRsBQ","","","1"
"新宿バッティングセンター","東京都 新宿区 歌舞伎町 2-21-13","VVjkB7GJhTmmHHwrv9Yzgg","","","1"
"東京ドーム","東京都 文京区 後楽 1-3-61　黄色いビル4Fゲームコーナー","DzJh3p3imGH09tNwqr7bMg","","","1"
"浅草花やしき","東京都 台東区 浅草 2-28-1","lvztauTwGzvKw0_DBZXDOQ","","","1"
"GiGO オリンピック墨田文花","東京都 墨田区 文花 1-31-9　オリンピック墨田文花店1F","JkrRfmFAchhye-5DB1bcNw","","","1"
"NICOPA＆nico ground 丸井錦糸町","東京都 墨田区 江東橋 3-9-10　丸井錦糸町店4F","9UxfU9xawTt5US_u2C9sGg","","","1"
"イトーヨーカドー大井町","東京都 品川区 大井 1-3-6　イトーヨーカドー大井町店内ゲームコーナー","PeHyc3QU6i85_hR5NNg50g","","","1"
"LABI品川大井町","東京都 品川区 東大井 5-20-1","iU5qMcXFp4t359MzjcGZQQ","","","1"
"シルクハット大森","東京都 大田区 山王 2-4-1　大森駅前ビル2F","6986OGVEBEi0hNaIcq_zrg","","","1"
"ゲームズIMON蒲田","東京都 大田区 西蒲田 8-24-12　IMONボウル1F","9Ce74OSWlnbIWSxZDEQjHw","","","1"
"ライフ経堂","東京都 世田谷区 経堂 5-32-6　ライフ経堂店2Fゲームコーナー","Cm_8FUzn8-oJSNwBT_8anw","","","1"
"ゲームスタジオキューブ高円寺","東京都 杉並区 高円寺南 4-26-12　福丸ビルB1F","mirODnjHkJm2DgjAYFT80g","","","1"
"池袋バッティングセンター","東京都 豊島区 東池袋 1-30-1　キュープラザ池袋屋上","cCO3H1rEh-R4uZW2ZAWv3Q","","","1"
"にこはぴきっず池袋","東京都 豊島区 西池袋 1-1-25　東武百貨店池袋本店7F","w2IonDKqCD09m8oITgrLLg","","","1"
"タイトーステーション池袋ロサ","東京都 豊島区 西池袋 1-37-12　ロサ会館1F","m02isnaIz2ETdsmu5FB_0Q","","","1"
"わいわいランド赤羽","東京都 北区 赤羽西 1-7-1　イトーヨーカドー赤羽店6F","fTxPMEEwjyS4UEcA6hRyfQ","","","1"
"アミュージアム大泉","東京都 練馬区 東大泉 2-10-11　LIVINオズ大泉店5F","wLRdCQMB9f2vnuM-cxFuPg","","","1"
"ゲームパーク石神井公園","東京都 練馬区 石神井町 3-17-16","znVi0xnIOyxDSaOI1AhYQA","","","1"
"ミラクルイン中村橋","東京都 練馬区 貫井 1-1-2　YKビル2F","zbk5tSAhBMM3jbB3cBoX0Q","","","1"
"ウェアハウス保木間","東京都 足立区 保木間 1-1-19","O812QeQDwrGKUMuMdZgmPw","","","1"
"ウェアハウス入谷","東京都 足立区 入谷 7-8-11","8NcfMa5gz3-W39SpLji9Cw","","","1"
"ゲオ鹿浜","東京都 足立区 谷在家 2-11-2","jG6v-qviKaO6F8ohTvnujA","","","1"
"イトーヨーカドーアリオ亀有","東京都 葛飾区 亀有 3-49-3　アリオ亀有　イトーヨーカドーアリオ亀有店3F玩具売場","nRfKI6w13y59SI7tNE6DvQ","","","1"
"わいわいランド四つ木","東京都 葛飾区 四つ木 2-21-1　イトーヨーカドー四つ木店3F","w9OzFwLcTs6X1Tp9hppEaA","","","1"
"東京天然温泉古代の湯","東京都 葛飾区 奥戸 4-2-1　3Fゲームコーナー","O3kz7U_o15RnTI5XL6M3pw","","","1"
"葛飾ヤングボウル","東京都 葛飾区 青戸 5-13-3","KwvufRIKXJIlEaMkZVn3Rg","","","1"
"江戸川ヤングボウル","東京都 江戸川区 中央 4-22-25","_PcS3ppN4kNpsZy2HUKmPQ","","","1"
"京葉アローズ 小岩倉庫","東京都 江戸川区 南小岩 1-6-6","EVYYasdmbuVTO205cNoPiw","","","1"
