id, data-fdesc, data-name, data-address, data-access, data-telno, data-operationtime, data-holiday, data-latitude data-longitude
"id_shop_43bb115b69e26f45a1e3572d46d37640","43bb115b69e26f45a1e3572d46d37640","フリスポ佐原店","香取市佐原イ4200","","0478-54-6160","","","35.90115035 140.493442"
"id_shop_a6a4bbc96fb0774441ea773b7b82f03e","a6a4bbc96fb0774441ea773b7b82f03e","アドアーズ中野店","中野区中野5-52-15ブロードウェイ185","中野ブロードウェイ内左手","03-3389-7670","10:00～23:45","無し","35.70931435 139.6656989"
"id_shop_04fa99ae87b46a5f4b36c375a4a0e6ff","04fa99ae87b46a5f4b36c375a4a0e6ff","ゲームプラザセントラル八王子店","八王子市東町12-15第5セントラルビル","JR八王子駅徒歩1分","0426-44-0078","10:00～翌1:00","無し","35.65802575 139.338208"
"id_shop_8aa4b9527d2f53e799ce20cc16de7bec","8aa4b9527d2f53e799ce20cc16de7bec","ゲ-ムリボン","北区東十条4-4-23","JR京浜東北線東十条駅徒歩1分","03-3911-9066","10:00～24:00","無し","35.76577075 139.7276432"
"id_shop_356aa71e6b4000903cf76777676b9e3a","356aa71e6b4000903cf76777676b9e3a","namco王子サンスクエア店","北区王子1-4-1サンスクエア2F","","03-5959-9830","","","35.7529261 139.7377633"
"id_shop_f5e78bff2c03b1908ba2b3cd1768be5c","f5e78bff2c03b1908ba2b3cd1768be5c","GiGO赤羽","北区赤羽1-7-9赤羽第一葉山ビルB1","","03-5249-3725","","","35.778926 139.722383"
"id_shop_0bc8c52e29847fbfdfc8e79db45225f2","0bc8c52e29847fbfdfc8e79db45225f2","Hey(タイトー)","千代田区外神田1-10-5広瀬本社ビル2F","JR秋葉原駅電気街口を出て徒歩2分","03-5209-2030","10:00～24:00","無し","35.698992 139.77108"
"id_shop_2e04b21289bcd2276a9716a363bb03f9","2e04b21289bcd2276a9716a363bb03f9","GiGO秋葉原3号館","千代田区外神田1-11-11外神田1丁目ビルディング","","03-5297-3601","","","35.699336 139.770908"
"id_shop_265720f89651ebfdfe956fda6a2001f7","265720f89651ebfdfe956fda6a2001f7","ゲームパニック秋葉原","千代田区外神田1-13-1第122東京ビル","","03-6285-2820","","","35.69891 139.77165"
"id_shop_513bc083677a54d369d2393b42dac9ad","513bc083677a54d369d2393b42dac9ad","東京レジャーランド秋葉原店","千代田区外神田1-9-5","JR秋葉原駅徒歩5分","03-5298-1360","10:00～25:00","無し","35.69887947 139.7701404"
"id_shop_001814da990cf07b5dcbe7d5135a5cad","001814da990cf07b5dcbe7d5135a5cad","東京レジャーランド秋葉原2号店","千代田区外神田4-3-3","JR秋葉原駅より徒歩5分","03-5209-5650","10:00～25:00","無し","35.70073433 139.7718424"
"id_shop_9c3db660864b3cf84eea583464a021f1","9c3db660864b3cf84eea583464a021f1","アドアーズ上野アメ横店","台東区上野4-9-14","アメ横センタービルそば","03-5812-1570","10:00～23:30","無し","35.71002035 139.7742619"
"id_shop_6d576bf96f874cb497d172745ed35cea","6d576bf96f874cb497d172745ed35cea","タイトーFステーションオリナス錦糸町店","墨田区太平4-1-2オリナスB1F","JR総武線錦糸町駅北口から徒歩5分","03-5610-7376","10:00～23:45","無し","35.700721 139.816024"
"id_shop_0aadfe9d4e192e856e854e7096a413c5","0aadfe9d4e192e856e854e7096a413c5","Amusement&Game MAGHREB","多摩市落合1-41-1マグレブWEST 1-2F","京王線・小田急線 多摩センター駅 徒歩3分/多摩モノレール多摩センター駅 徒歩1分","042-371-5556","10:00～24:00","無し","35.624024 139.423196"
"id_shop_9f0de49a34a719afb13295be1270603e","9f0de49a34a719afb13295be1270603e","GiGO大森","大田区山王2-1-5大森駅ララビル2F","","03-5709-0669","","","35.590043 139.72823"
"id_shop_9190c91d4d2743f4e83026546c2b455d","9190c91d4d2743f4e83026546c2b455d","シルクハット蒲田西口","大田区西蒲田7-2-3第二醍醐ビルB1-2F","","","10:00～24:45","","35.56301591 139.7158447"
"id_shop_18cb1521b5b08893e7b60374c929e88d","18cb1521b5b08893e7b60374c929e88d","ラウンドワン府中本町駅前店","府中市本町1-13-3カネタビル","JR南武線 府中本町駅すぐ","042-340-4901","10:00～24:00","無し","35.667312 139.477387"
"id_shop_b2d2ea1f15ddac0537d103e1739b4e3a","b2d2ea1f15ddac0537d103e1739b4e3a","新宿スポーツランド本館","新宿区新宿3-22-12","","03-3352-5489","","","35.6931679 139.7007553"
"id_shop_2f5902c2237bef5308069daf43df1d4c","2f5902c2237bef5308069daf43df1d4c","タイトーステーション新宿南口ゲームワールド店","新宿区新宿3-35-8","JR・新宿駅より徒歩1分","03-3226-0395","10:00～25:00","無し","35.689926 139.702372"
"id_shop_3a5c7b7ea93853bd0907cb04db287c9a","3a5c7b7ea93853bd0907cb04db287c9a","ゲームパニック新宿歌舞伎町","新宿区歌舞伎町1-20-1ヒューマックスパビリオン1-2F","","03-6265-9021","","",""
"id_shop_c078949c88435e9dab30104e59a6c53e","c078949c88435e9dab30104e59a6c53e","GiGO新宿西口","新宿区西新宿1-12-5","","03-3349-0257","","","35.6894655 139.695031"
"id_shop_643173af0da0383cfd73aa4519567067","643173af0da0383cfd73aa4519567067","ゲームニュートン","板橋区志村3-24-3高橋ビル1F","都営地下鉄三田線志村三丁目駅下車徒歩3分","03-3558-9766","10:00～24:00","無し","35.77799391 139.685865"
"id_shop_c9ddc71bd5c11b33f196d63518137208","c9ddc71bd5c11b33f196d63518137208","ラウンドワン板橋店","板橋区相生町16-13","都営地下鉄三田線「志村3丁目駅」徒歩7分","03-5922-3521","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","35.77658 139.67879"
"id_shop_eaa6179bdeb02ff19ac795b540b9b507","eaa6179bdeb02ff19ac795b540b9b507","ラウンドワン武蔵村山店","武蔵村山市伊奈平3-1-1","武蔵村山伊奈平橋 南すぐ","042-520-3211","10:00～23:50","無し","35.73563714 139.3826993"
"id_shop_0dfe721d1face3fc46cc434f979c96ff","0dfe721d1face3fc46cc434f979c96ff","ラウンドワン吉祥寺店","武蔵野市吉祥寺本町1-11-22","","0422-29-1051","10:00～翌0:50","無し","35.706276 139.580884"
"id_shop_768780575383f7f4cdc2817f5aa01363","768780575383f7f4cdc2817f5aa01363","東京レジャーランド吉祥寺店","武蔵野市吉祥寺本町1-3-7YSビル","","0422-27-2200","","","35.7038 139.57876"
"id_shop_edd20fb58491a7c0ee1d3d01889292e5","edd20fb58491a7c0ee1d3d01889292e5","タイトーFステーション吉祥寺JOY","武蔵野市吉祥寺本町1-8-23河田ビル","","090-7265-2005","","","35.70436 139.57963"
"id_shop_5f48ec0d7c4359c59cf94e5849ee25c7","5f48ec0d7c4359c59cf94e5849ee25c7","江戸川ヤングボウル","江戸川区中央4-22-25","江戸川区文化センター隣","03-3651-1100","一部24時間","無し","35.71124527 139.8694303"
"id_shop_dfd5509b51ca72a1f496ce1022eaafb5","dfd5509b51ca72a1f496ce1022eaafb5","ドットコム","江戸川区中葛西3-35-5","東京メトロ東西線 葛西駅そば","03-3804-0141","10:00～24:00","店舗にお問合わせください","35.66435788 139.8722306"
"id_shop_bcaf9ffa32c4dc6f97ae2885d293fccb","bcaf9ffa32c4dc6f97ae2885d293fccb","ラウンドワン南砂店","江東区南砂6-7-15トピレックプラザ4F","葛西橋通り沿い荒川より西へ1km","03-5617-6911","10:00～23:50","無し","35.67184786 139.8361845"
"id_shop_a4bf9e903c98b4f56fb275f7037cff2c","a4bf9e903c98b4f56fb275f7037cff2c","ASO:VIBA!","渋谷区恵比寿1-10-5","JR山手線恵比寿駅徒歩1分","03-3444-4912","10:00～24:00","無し","35.64677066 139.7109583"
"id_shop_bf6d6f4a0b042802bc6e03d48d0ca227","bf6d6f4a0b042802bc6e03d48d0ca227","GiGO渋谷宮益坂","渋谷区渋谷1-14-14EST 1F･7F","","03-3409-4737","","","35.660097 139.702644"
"id_shop_d510ba3dbc1c859cd652174612b22c04","d510ba3dbc1c859cd652174612b22c04","タイトーステーション渋谷店","渋谷区渋谷1-24-12渋谷東映プラザB1F","JR渋谷駅・宮益坂口より徒歩1分","03-5467-6565","10:00～24:00","無し","35.659983 139.70204"
"id_shop_d4ca6c2a8105f91bc228b4a69ec3424b","d4ca6c2a8105f91bc228b4a69ec3424b","タイトーステーション町田店","町田市原町田6-21-23松山ビル1F","JR横浜線町田駅より徒歩3分・小田急線町田駅より徒歩5分","042-739-6196","10:00～24:00","無し","35.542593 139.448333"
"id_shop_94d9b072e95d1117e7e9c90521dbfff2","94d9b072e95d1117e7e9c90521dbfff2","ラウンドワン町田店","町田市森野1-13-14","JR/小田急「町田駅」下車徒歩1分","042-710-0091","10:00～翌0:50","無し","35.54409488 139.4432407"
"id_shop_c586c6efa6e90d8c06d79f14f437a159","c586c6efa6e90d8c06d79f14f437a159","GiGO自由が丘","目黒区自由が丘2-10-9","","03-3725-3953","","","35.6084299 139.6653529"
"id_shop_731c20e12782283510b6f3491a194e86","731c20e12782283510b6f3491a194e86","タイトーステーション立川北口店","立川市曙町2-4-5OSJ TACHIKAWA2･3F","","042-512-9651","","","35.699058 139.412162"
"id_shop_10e9c11bcefb92f37c70af146080076b","10e9c11bcefb92f37c70af146080076b","WORLD GAME CIRCUS","立川市羽衣町2-4-13羽衣長田ビル101","","042-512-5610","","","35.69651 139.42878"
"id_shop_18f64499442a21f47ec612dea547d0fc","18f64499442a21f47ec612dea547d0fc","東京レジャーランド亀有店","葛飾区亀有3-21-2","","03-5680-8893","","","35.765462 139.84798"
"id_shop_b638dd8ac584592158ec730c342b7c42","b638dd8ac584592158ec730c342b7c42","アドアーズ新小岩店","葛飾区新小岩1-44-4","新小岩駅南口ロータリーすぐ看板","03-5678-5257","10:00～23:45","無し","35.71623508 139.8580953"
"id_shop_93518ea250950aa8fd166cb1a45753e8","93518ea250950aa8fd166cb1a45753e8","ユーズランド日の出店","西多摩郡日の出町大字平井字三吉野桜木237-3 3F","","042-588-8177","","","35.73493237 139.2750782"
"id_shop_d0509d2a0b7469f5f3e65bcf0e13a684","d0509d2a0b7469f5f3e65bcf0e13a684","アドアーズ仙川店","調布市仙川町2-21-12VICビル7 1-3F","ハーモニータウン内みずほ銀行前","03-5313-4661","10:00～23:45","無し","35.66249549 139.5841524"
"id_shop_0795516521f50d10f5a9ba0a5f05d79b","0795516521f50d10f5a9ba0a5f05d79b","ゲームW店","豊島区南長崎5-27-6","西武池袋線 東長崎駅より徒歩2分","03-5983-7880","10:00～24:00","不定休","35.72942259 139.6828924"
"id_shop_7aa8686e93eb786a43a6e0d7e166f636","7aa8686e93eb786a43a6e0d7e166f636","GiGO総本店","豊島区東池袋1-13-6ロクマルゲート池袋B1F-3F","","080-7018-7351","","",""
"id_shop_7af4d276e14a32e889a4d7c2cf28e968","7af4d276e14a32e889a4d7c2cf28e968","ラウンドワン池袋店","豊島区東池袋1-14-1池袋スクエア","","03-5928-0221","10:00～翌0:50","無し","35.730175 139.714846"
"id_shop_944530b70a5a9a9cbd88f085a7f9703e","944530b70a5a9a9cbd88f085a7f9703e","アドアーズ池袋東口店","豊島区東池袋1-41-4池袋とうきゅうビル1-2F","ビックカメラ、ヤマダ電機の間","03-3980-5404","10:00～23:45","無し","35.73180007 139.7130717"
"id_shop_f19845ba9689ad6257c2b6de237e8bde","f19845ba9689ad6257c2b6de237e8bde","タイトーステーション池袋西口店","豊島区西池袋1-15-9第一西池ビル","","03-6907-3560","","",""
"id_shop_2d57659cba62fb54a3ea2e7532c8f829","2d57659cba62fb54a3ea2e7532c8f829","ハイテクランド キューデン","足立区西新井栄町2-7-2ハイテクランド球殿2F","東武伊勢崎線西新井駅徒歩3分","03-3849-0392","9:00～24:00","無し","35.7771412 139.7894523"
"id_shop_361118b9ebaffa64042fe3bae977ec6b","361118b9ebaffa64042fe3bae977ec6b","神奈川レジャーランド厚木店","厚木市戸室5-31-1","小田急本厚木駅よりバスにてアンリツ前バス停下車徒歩1分","046-297-0503","一部24時間営業","無し","35.44802433 139.3431365"
"id_shop_703eaa20d8630ee9ae55682a543c9786","703eaa20d8630ee9ae55682a543c9786","ラウンドワン川崎大師店","川崎市川崎区殿町1-5-1","京浜急行大師線 「大師橋駅」すぐ","044-270-1541","月8:00～23:50 火～金10:00～23:50、土日祝8:00～23:50","無し","35.53846653 139.741634"
"id_shop_5d8c1cf4e9edb6e6fc936dd5efff2322","5d8c1cf4e9edb6e6fc936dd5efff2322","シルクハット川崎ダイス","川崎市川崎区駅前本町8ダイスビルB2F","JR川崎駅アゼリア地下街と直結、京急川崎駅中央口徒歩1分","","9:00～24:45","無し","35.5314121 139.7002166"
"id_shop_8813b98c3611580f690beef415418614","8813b98c3611580f690beef415418614","ラウンドワン高津店","川崎市高津区二子4-8-1","田園都市線「高津駅」下車徒歩5分","044-813-3711","6:00～23:50","無し","35.60209119 139.6190552"
"id_shop_49ca9b85b9933b0588311266aa97382d","49ca9b85b9933b0588311266aa97382d","タイトーステーション溝の口店","川崎市高津区溝口1-11-8","","044-328-9262","","","35.600042 139.61245"
"id_shop_b561d58785c955042af7bc00040c224b","b561d58785c955042af7bc00040c224b","ラウンドワンららぽーと湘南平塚店","平塚市天沼10-1ららぽーと湘南平塚店3F","JR平塚駅から徒歩12分","0463-25-4051","10:00～23:50 土日祝6:00～23:50","無し","35.335825 139.354769"
"id_shop_86a2ef9c4cb247967747da666d403676","86a2ef9c4cb247967747da666d403676","ラウンドワン横浜綱島店","横浜市港北区樽町2-6-40T-PLATZ","綱島街道「樽町」交差点より東へ300m","045-533-6151","9:00?23:50、土日祝6:00～23:50","無し","35.53198182 139.6371126"
"id_shop_6f570f9aa2b4baa7243dbbebb27f8052","6f570f9aa2b4baa7243dbbebb27f8052","GiGO綱島","横浜市港北区綱島西2-6-29城田ビル3F","","045-547-1199","","","35.5364623 139.6324113"
"id_shop_92b6309a71a45b616849ca71929e3f73","92b6309a71a45b616849ca71929e3f73","タイトーステーション横浜西口五番街店","横浜市西区南幸1-12-9","JR・相鉄線・東横線・みなとみらい線 横浜駅より徒歩3分","045-411-5288","平日10:00～23:50 土日祝日9:00～23:50","無し","35.464648 139.619593"
"id_shop_b61565520299919f01b71b7f8cddd278","b61565520299919f01b71b7f8cddd278","ラウンドワン横浜駅西口店","横浜市西区南幸2-8-16","横浜駅西口より、パルナードを200m、ビブレ南側","045-412-0880","8:00～23:50、土日祝6:00～23:50","無し","35.46393717 139.6180549"
"id_shop_13781e997aa85fd475f15fb88f6e2567","13781e997aa85fd475f15fb88f6e2567","ドラマ港北インター店","横浜市都筑区東方町321-6","第三京浜港北IC右側交差点左折約500M","045-474-6604","10:00～24:00","無し","35.51925659 139.5847927"
"id_shop_55e0521fc143deebf342027cc1584197","55e0521fc143deebf342027cc1584197","ゲームパラダイス ゼロワン","横須賀市若松町1-6ヨコビル3F","ヨコビル内","046-826-0001","9:00～23:00","無し","35.27947666 139.6709871"
"id_shop_1c6e33eaf98ce68161c2ad2be634a27d","1c6e33eaf98ce68161c2ad2be634a27d","ムトス相模原店","相模原市中央区中央2-1-5","JR横浜線相模原駅徒歩15分国道16号線近く","042-776-5001","10:00～24:00","無し","35.57350902 139.3710322"
"id_shop_cd09b9e9460785557be8e87852306235","cd09b9e9460785557be8e87852306235","GiGO相模大野","相模原市南区相模大野3-13-2フレスコビル2F","","042-741-8195","","","35.532177 139.436075"
"id_shop_68f76b0f0207e4788f9c9a1d207f3ccd","68f76b0f0207e4788f9c9a1d207f3ccd","アドアーズ橋本店","相模原市緑区橋本3-3","橋本MOVIX(映画館)の2F","042-700-2310","10:00～23:30","無し","35.59444342 139.3489184"
"id_shop_dc7e85bf8f5580e609fa2a9a8c943eb9","dc7e85bf8f5580e609fa2a9a8c943eb9","タイトーFステーション上越店","上越市富岡3524J-maxシアター内1F","J-MAXシアター1F","025-530-7115","","","37.148097 138.259034"
"id_shop_cd7cde435c4a850935772a09462609c4","cd7cde435c4a850935772a09462609c4","HapipiLand十日町店","十日町市丑735-1","","080-7143-5507","","","37.13648 138.7456"
"id_shop_02cbda6e44dffaf076dcfe1aeae688fe","02cbda6e44dffaf076dcfe1aeae688fe","プレイゾーンバンブー","南魚沼市竹俣60-6","JR「六日町」より車で5分。国道17号線沿い。","025-782-5277","11:00～24:00","無し","37.051028 138.868007"
"id_shop_6b0e0c641daadb6ba03f0ba1cf4e2495","6b0e0c641daadb6ba03f0ba1cf4e2495","ラウンドワン新潟店","新潟市中央区美咲町2-1-38","新潟バイパス 黒崎ICより約5分・ホンマ健康ランド様前","025-280-1322","月9:00～23:50 火～金10:00～23:50、土日祝6:00～23:50","無し",""
"id_shop_910fe8db0124ac508740a9585be02f13","910fe8db0124ac508740a9585be02f13","プレイハウスエリナ","新潟市西蒲区津雲田640岩室町国道116号線沿い","JR「岩室駅」より車で5分。駅より国道116号を南下し国道沿い右側。","0256-82-4541","","","37.71741366 138.8908286"
"id_shop_70e4128489042e8ba3bafde958820ccc","70e4128489042e8ba3bafde958820ccc","レトロ","柏崎市田中13-3","","0257-24-0359","","","37.36108 138.56612"
"id_shop_e2802a592a42a4422c8a59f12c382809","e2802a592a42a4422c8a59f12c382809","アピナ長岡店","長岡市堺東町22","国道8号線長岡バイパス堺交差点近く","0258-22-5510","10:00～24:00","無し","37.45794202 138.8125194"
"id_shop_f2414389325626867ad2563abfeab70b","f2414389325626867ad2563abfeab70b","ゲームセンターテクノポリス","長岡市要町1-8-50","JR「宮内駅」西口より徒歩で5分。県道498号線沿い。","0258-33-1516","10:00～24:00","無し","37.42498834 138.8377613"
"id_shop_f50e5496b46c66c22e054745a21bbb0b","f50e5496b46c66c22e054745a21bbb0b","サービスエリアイン入善店","下新川郡入善町上野柳堀7253-2","国道8号線沿い入善町地内","0765-72-1810","5:00～24:00","無し",""
"id_shop_c0987a4f7ba442b627f24df2bb266137","c0987a4f7ba442b627f24df2bb266137","キッズサーカス五福","富山市五福1143-1アリスショッピングセンター内","新富山駅出口から徒歩約5分 大学前(富山県)駅出口から徒歩約9分(道案内)","076-433-0051","","","36.6952978 137.1904708"
"id_shop_9fd8499b24994304ddb7795751e0bc86","9fd8499b24994304ddb7795751e0bc86","トヤマレジャーランド呉羽店","富山市高木字貝塚2054","県道44号線沿い呉羽本町交差点を富山方面方向に車で3分","076-434-5336","一部24時間営業","無し","36.71545083 137.1579046"
"id_shop_120949c3f904f1eeb1a5b53b2c389c46","120949c3f904f1eeb1a5b53b2c389c46","クァトロブーム小杉","射水市三ケ2602","","0766-57-8219","","","36.7205 137.092912"
"id_shop_92827658601f8b91607b24e08cc8ab70","92827658601f8b91607b24e08cc8ab70","ユーズランド高岡店","高岡市下伏間江383イオンモール高岡2F","イオン高岡SC2FJR高岡駅よりバスで10分能越自動車道高岡ICより東へ約3km","0766-27-2411","10:00～21:00","無し","36.72378877 137.016935"
"id_shop_ab1754e454ee85b649d4131b45ca2489","ab1754e454ee85b649d4131b45ca2489","ぞうさん","高岡市戸出町野瀬689","","0766-63-6154","","",""
"id_shop_549deed6218261f770b95ccb656f35a4","549deed6218261f770b95ccb656f35a4","ゲームスポット306","高岡市昭和町2-267-5","","0766-28-0306","10:00～24:00","無し",""
"id_shop_5afc06f9117f37d518026c5f5f179a58","5afc06f9117f37d518026c5f5f179a58","サービスエリアイン高岡店","高岡市石瀬下石瀬857-1","国道8号線高新大橋超えてすぐ。","0766-28-1028","5:00～24:00","無し",""
"id_shop_6133c0988c3a2d6baafe2e6da255a274","6133c0988c3a2d6baafe2e6da255a274","ゲームSPOT207","高岡市鐘紡町1655-3","JR高岡駅から車で15分","0766-26-2070","7:00～24:00","無し","36.73235328 137.0023356"
"id_shop_f2cffab7a5c93380119762cf6ac59ce4","f2cffab7a5c93380119762cf6ac59ce4","プレイランド黒部","黒部市沓掛645","国道8号線沿い黒部IC入口交差点近く","0765-52-5141","5:00～24:00","無し","36.88891002 137.4646533"
"id_shop_97efc816522f161218a1d353ec66ba6e","97efc816522f161218a1d353ec66ba6e","ベティ","七尾市舟尾町ウ-38","国道249号線沿い田鶴浜町地内","0767-68-6211","","",""
"id_shop_644e25cc61054b5533773b06004c40bb","644e25cc61054b5533773b06004c40bb","バイパスレジャーランド加賀店","加賀市箱宮町ヲ1-1","国道8号線加賀産業道路終点近く","0761-74-8007","一部24時間営業","無し","36.32515503 136.4113746"
"id_shop_9ce0168c2a5f8ed86e3b815705d18377","9ce0168c2a5f8ed86e3b815705d18377","ラウンドワン金沢店","金沢市横川6-120-1","北鉄石川線 押野駅下車 東南東へ徒歩5分","076-245-1850","月9:00～23:50 火～金10:00?23:50、土日祝6:00～23:50","無し",""
"id_shop_c03b765eae47433db30fbc0d2b81858d","c03b765eae47433db30fbc0d2b81858d","バイパスレジャーランド藤江新館","金沢市藤江南2-105","","076-268-7518","","","36.58375651 136.6206642"
"id_shop_831001cdff140b5a1b270db7fef79413","831001cdff140b5a1b270db7fef79413","バイパスレジャーランド藤江本館","金沢市藤江南2-41","国道8号線沿い藤江交差点近く","076-268-3798","一部24時間営業","無し","36.58397239 136.621523"
"id_shop_eadf4ff255804ab5acf119cd67476117","eadf4ff255804ab5acf119cd67476117","ジョイランド敦賀店","敦賀市木崎40-土三田12USAアリーナ内","","0770-37-1616","10:00～24:00","無し",""
"id_shop_3d6eaec3740b00986f47851b16a90c82","3d6eaec3740b00986f47851b16a90c82","福井レジャーランド板垣店","福井市下馬3-112","","0776-33-5510","","","36.042283 136.233748"
"id_shop_7e24222472ebc60f52e82fa91fa10555","7e24222472ebc60f52e82fa91fa10555","GiGO福井","福井市丸山町1-410","","0776-52-0806","","","36.073357 136.243038"
"id_shop_da8b80ae748f0fbfee1d7921f4dd6b65","da8b80ae748f0fbfee1d7921f4dd6b65","GiGO武生","越前市新町3ー13-4","","0778-21-1675","","","35.905197 136.153466"
"id_shop_747781a4a8154de8ea9b7eec5a8ee3a1","747781a4a8154de8ea9b7eec5a8ee3a1","キッズサーカスシピィ店","越前市新町7-8","","0778-42-6880","","","35.903982 136.1535"
"id_shop_b6c7f6d9ccaa9df242f6911a9a8c05ca","b6c7f6d9ccaa9df242f6911a9a8c05ca","ゲームパニック甲府","甲府市国母5-20-24","","080-3350-2893","","","35.64182781 138.547239"
"id_shop_938bca91830cbd09b52f318ed42baae6","938bca91830cbd09b52f318ed42baae6","ラウンドワン山梨･石和店","笛吹市石和町広瀬737-1","国道20号線広瀬東交差点すぐ","055-261-9501","10:00～24:00","無し","35.643609 138.622752"
"id_shop_78eae268a093f13ae67611bc83fd17b0","78eae268a093f13ae67611bc83fd17b0","ラウンドワン長野店","長野市大字東和田827-6","国道18号線東和田交差点よりすぐ","026-254-5801","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","36.65105714 138.225192"
"id_shop_5d9b2dbb066aa7075b9370cdaf146a04","5d9b2dbb066aa7075b9370cdaf146a04","アミューズメントスペースコミ丸アリババ大垣店","大垣市池尻町940-1","関が原バイパス沿い","050-3575-0530","10:00～24:00","無し","35.38404596 136.5956139"
"id_shop_62d2668e45a3ea547ef1ca9aad77df6c","62d2668e45a3ea547ef1ca9aad77df6c","A.Cグランド","岐阜市茜部大川1-77","名鉄新岐阜駅15分","058-275-0351","9:00～24:00","無し","35.38308553 136.7461998"
"id_shop_a7d963d7b791ccfcb9e829478e8bf3d3","a7d963d7b791ccfcb9e829478e8bf3d3","ラウンドワンモレラ岐阜店","本巣市三橋1100","樽見鉄道「モレラ岐阜駅」下車徒歩1分","058-323-6600","10:00～24:00","無し","35.455121 136.672955"
"id_shop_4555d4bb7d0ebe0901c96546befb8d05","4555d4bb7d0ebe0901c96546befb8d05","岐阜レジャーランド穂積店","瑞穂市稲里630","国道21号線沿い瑞穂市野田新田交差点近く","058-326-1133","7:00～24:00","無し","35.38432479 136.6846653"
"id_shop_1c6403a82d80d4ca75541964928886e9","1c6403a82d80d4ca75541964928886e9","ラウンドワン富士店","富士市八代町4-15","岳南鉄道ジヤトコ前駅より徒歩約12分","0545-51-3636","10:00～24:00","無し","35.15310644 138.6938016"
"id_shop_29599c71020dc09ff3429c7eac13b9f5","29599c71020dc09ff3429c7eac13b9f5","ラウンドワン浜松店","浜松市東区天王町諏訪1981-17","浜松ICより約15分イオン浜松市野ショッピングセンター南","053-461-1101","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し",""
"id_shop_f8901057dc5143af98d616e986446778","f8901057dc5143af98d616e986446778","サープラOZ浜松あそびタウン","浜松市東区宮竹町322-1","東名高速浜松IC車で20分","053-466-3387","9:00～24:00","無し","34.72247074 137.7647101"
"id_shop_e4b017b7cb233fcb1b965b5c8dfe6ba9","e4b017b7cb233fcb1b965b5c8dfe6ba9","ポート24浜松店","浜松市西区坪井町4183","東名高速浜松西ICから車で15分","053-440-5588","10:00～24:00","無休",""
"id_shop_e5ae425197e843dd64e6de39c4bceaf3","e5ae425197e843dd64e6de39c4bceaf3","アップル新北街道店","静岡市葵区沓谷5-13-4","東名高速静岡ICから車で20分","054-261-9109","10:00～24:00","無休","34.99831803 138.4134069"
"id_shop_99ec26adbe6b3516118b355a91d7d644","99ec26adbe6b3516118b355a91d7d644","ラウンドワン静岡･駿河店","静岡市駿河区向手越1-10-1","静岡駅より国道1号「常盤2」を右折、本通りを左折安倍川橋を渡り1Km","054-201-1601","10:00～24:00","無し","34.950991 138.360524"
"id_shop_b60e452bdc6941d74ccb77ef80ce0233","b60e452bdc6941d74ccb77ef80ce0233","M'sPARK刈谷店","刈谷市稲場町3-206","155号沿い","0566-27-5822","10:00～24:00","無し","35.00549344 137.0014494"
"id_shop_f11a090b0bf3fa879006682f755d4a43","f11a090b0bf3fa879006682f755d4a43","ラウンドワン名古屋西春店","北名古屋市宇福寺神明15","名古屋高速一宮線 西春入口手前 22号線沿い名古屋ハウジングセンター、 一宮会場向かい","0568-26-4001","10:00～翌6:00/土9:00～翌6:00/日・祝8:00～翌6:00","無し","35.25506282 136.8439405"
"id_shop_9096cd0451dc74dd575b16156e363a22","9096cd0451dc74dd575b16156e363a22","ラウンドワン半田店","半田市瑞穂町6-7-8","半田市役所 南へ約1km","0569-25-7351","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","34.88609688 136.9412056"
"id_shop_bfa6b21f5eb69563727310cfc7edadc4","bfa6b21f5eb69563727310cfc7edadc4","ゲームダイコク","半田市青山2-27-1","","0569-24-1316","","","34.880273 136.916512"
"id_shop_ea60f260ddbf102b30d8ac14a2fb95d1","ea60f260ddbf102b30d8ac14a2fb95d1","タイトーステーションフェドラ大須店","名古屋市中区大須3-30-31萬松寺駐車場ビル1F･2F","地下鉄名城線上前津駅より徒歩1分","052-242-2011","10:00～24:00","無し","35.15945319 136.9054236"
"id_shop_5586f5a287be7c30026c3a7f48a7cd21","5586f5a287be7c30026c3a7f48a7cd21","キングジョイ","名古屋市中区栄3-3-32","地下鉄栄駅徒歩3分","052-241-9515","9:00～24:00","無し","35.16797694 136.9050444"
"id_shop_1fa3b9c5eafddc9564319c2b264e0838","1fa3b9c5eafddc9564319c2b264e0838","ラウンドワン中川一号線店","名古屋市中川区法蔵町2-23","あおなみ線中島駅徒歩2分 国道1号線(昭和橋通り)沿い","052-665-5353","平日10:00～23:50 土日祝9:00～23:50","無し","35.12338322 136.8636484"
"id_shop_5254a50fcbb33137a5936ebc92a9fa66","5254a50fcbb33137a5936ebc92a9fa66","BOX.Q3","名古屋市中村区則武1-16-8第一Uコーポ1F","各線名古屋駅 太閤口徒歩5分","052-452-0920","10:00～24:00","無し","35.17310098 136.876603"
"id_shop_9aca1393e8bbbca495a8900574d44e9b","9aca1393e8bbbca495a8900574d44e9b","GiGOマーケットスクエアささしま","名古屋市中村区平池町4-60-14","","052-581-6093","","","35.162736 136.884929"
