shop,address,id,place
"モーリーファンタジー鯖江","福井県 鯖江市 下河端町 16字下町16-1　アル・プラザ鯖江2F","ij9tm-lILDqpp0PpCJ8E8A","35.969218 136.189487"
"モーリーファンタジー鳥取北","鳥取県 鳥取市 晩稲 348　イオンモール鳥取北　イオン鳥取北店2F","ijqf_leHGdUNgtZKcuJiRg","35.524622 134.201532"
"モーリーファンタジー鶴田","青森県 北津軽郡鶴田町 鶴田字中泉 245-1　スーパーストア鶴田フッドリバーモール1F","9sV6nU1FZfI7yXVccQeb2Q","40.764403 140.441335"
"モーリーファンタジー鶴見緑地","大阪府 大阪市鶴見区 鶴見 4-17-1　イオンモール鶴見緑地　イオン鶴見緑地店3F","-4T3Qwp61Q0sXwU1V97oBw","34.70477 135.567149"
"モーリーファンタジー鹿児島","鹿児島県 鹿児島市 東開町 7　イオンモール鹿児島　イオン鹿児島店3F","wNqY83qgs1OepXVBASJWeQ","31.527366 130.536939"
"モーリーファンタジー鹿児島鴨池","鹿児島県 鹿児島市 鴨池 2-26-30　イオン鹿児島鴨池店2F","uFTZmH-SaIoVMDyAwiebvw","31.562666 130.550912"
"ユーズボウル久留米","福岡県 久留米市 東櫛原町字深町 1110","BTSE-PGUF_-DrOkAKbq-XA","33.32265741 130.5166125"
"ユーズボウル北九州","福岡県 北九州市八幡西区 則松 5-7-25","-dUmqYxSosIHO_NchjIFjA","33.8606061 130.7248964"
"ユーズボウル宇部","山口県 宇部市 妻崎開作字崎 24","zd753pDLgiBl4i4unqBIRQ","33.976178 131.202938"
"ユーズランド三光","大分県 中津市 三光佐知 1032　イオンモール三光2F","1p2m4QM5wYrYjDDoArIj5w","33.560431 131.192061"
"ユーズランド下田","青森県 上北郡おいらせ町 中野平 40-1　イオンモール下田1F","mSS8_YA6PY90rt4wxxebBg","40.6014566 141.4177839"
"ユーズランド倉敷","岡山県 倉敷市 水江 1　イオンモール倉敷2F","6zfxKovNVthvnosimI8w9w","34.60351483 133.7451768"
"ユーズランド和歌山","和歌山県 和歌山市 中 字楠谷573　イオンモール和歌山　モール棟2F","_4QIg4wKtYX3JiRvvg8zEw","34.276154 135.149201"
"ユーズランド大河原","宮城県 柴田郡大河原町 小島 2-1　フォルテくらし館2F","tsiNU4QZ2WKuZci4VqlNYg","38.065614 140.737389"
"ユーズランド太田","群馬県 太田市 石原町 81　イオンモール太田2F","zPaaLkEoA0kLoJ0yC8oNAg","36.2940458 139.4004428"
"ユーズランド日の出","東京都 西多摩郡日の出町 平井字三吉野桜木 237-3　イオンモール日の出3F","epO3RpifzpZpLxfF1iasgQ","35.73496511 139.2753553"
"ユーズランド春日部","埼玉県 春日部市 下柳 420-1　イオンモール春日部2F　区画No.2037","KxV1pVJwrky-wWKC65cJJQ","35.988573 139.789812"
"ユーズランド東浦","愛知県 知多郡東浦町 緒川申新田二区 67-8　イオンモール東浦2F","l8RKKMo7m7zzVon0E1mOiw","34.97895528 136.9741166"
"ユーズランド水戸内原","茨城県 水戸市 中原町字西 135　イオンモール水戸内原2F","_g5tCiEcek4HvS-ihNY16Q","36.37417402 140.3581846"
"ユーズランド越谷","埼玉県 越谷市 レイクタウン 4-2-2　イオンレイクタウンkaze3F","1HN8mkYYVSNYRJR2CRNygQ","35.87811478 139.8248649"
"ユーズランド高岡","富山県 高岡市 下伏間江 383　イオンモール高岡2F","3maJuGQ8lsSZE3MZQZg6nw","36.72373337 137.0172894"
"ユーズランド高崎","群馬県 高崎市 棟高町 1400　イオンモール高崎2F","NhSyeJhLsnR1dZ5-Tuk7kA","36.39042123 139.0066946"
"ヨシヅヤ佐屋","愛知県 愛西市 須依町前田面 95-1","OtvI84p-x-lBLHtR3ilxhA","35.151007 136.718006"
"ヨシヅヤ師勝ゲームコーナー","愛知県 北名古屋市 鹿田 1929","Smx019E6HMHYveenCXTP1Q","35.253319 136.877658"
"ヨシヅヤ海津平田","岐阜県 海津市 平田町今尾 1617　ヨシヅヤ海津平田店内","FGc-2gn_NnPIi1YqLpVpmQ","35.249153 136.631398"
"ヨークベニマル利府","宮城県 宮城郡利府町 神谷沢 字新宮ヶ﨑14-1　ヨークベニマル利府","oikoK1OdfI9fRi_wu1_x1w","38.314977 140.959801"
"ラウンドワンJR尼崎駅前","兵庫県 尼崎市 潮江 1-4-5　プラストいきいき館4F","WIDBwzqiRAPOFG3QHeStYQ","34.733416 135.432972"
"ラウンドワンさいたま・上里","埼玉県 児玉郡上里町 金久保 394-1　イオンタウン上里内","XjQucMYnocC3JQ5C6TzaRA","36.259817 139.1374178"
"ラウンドワンさいたま・鴻巣","埼玉県 鴻巣市 箕田 3163-7","mBez2nhlfF0prqEezMaDmQ","36.0806388 139.4902256"
"ラウンドワンららぽーと和泉","大阪府 和泉市 あゆみ野 4-4-7　ららぽーと和泉4F　42100番","Y7a1A4xUJEnIcK0wkgYoQw","34.43568 135.447909"
"ラウンドワンららぽーと湘南平塚","神奈川県 平塚市 天沼 10-1　ららぽーと湘南平塚3F","GRo_mC02M87GF-6ttlHpOA","35.337941 139.356048"
"ラウンドワンわらび","埼玉県 蕨市 北町 5-1-6","6GquKyQc5wsCIhjrHI8eVw","35.830783 139.674233"
"ラウンドワンスタジアムさいたま・栗橋","埼玉県 久喜市 小右衛門 192-1","pBZIEXP2qDjdHvI08BFSHg","36.12354214 139.7151732"
"ラウンドワンスタジアムみえ・川越IC","三重県 三重郡川越町 南福崎 851-1","s_0VkPZWNDpl7L8WxAu22g","35.02295419 136.6834977"
"ラウンドワンスタジアムららぽーと新三郷","埼玉県 三郷市 新三郷ららシティ 3-1-1　ららぽーと新三郷2F　20000番","ExAuMnvLJyUJGTAbYKNk1w","35.858898 139.8667856"
"ラウンドワンスタジアムアリオ柏","千葉県 柏市 大島田 1-6-1　セブンパークアリオ柏　1070","-Oiab6x3TMu27XiHb1xSUQ","35.832332 140.011942"
"ラウンドワンスタジアムイーアス春日井","愛知県 春日井市 六軒屋町 東丘22　iias春日井　3010区画","HThnLpGp3ZTqGm_hLXOhoA","35.258736 136.981677"
"ラウンドワンスタジアムダイバーシティ東京プラザ","東京都 江東区 青海 1-1-10　ダイバーシティ東京プラザ6F　61000番","DR-gIODZjvd0wOxtt8Sklg","35.6251401 139.7753942"
"ラウンドワンスタジアム上尾 ","埼玉県 上尾市 平塚 917-1","hp8q8vL2sMe2GhrESkMPFQ","35.98579376 139.6078098"
"ラウンドワンスタジアム中川1号線","愛知県 名古屋市中川区 法蔵町 2-23","kJ96BZIgAgy3qLH5CIEvXw","35.123644 136.863605"
"ラウンドワンスタジアム京都伏見","京都府 京都市伏見区 下鳥羽平塚町 131","wxIFO4huSpNdlLwuPEkJVA","34.93593936 135.7462656"
"ラウンドワンスタジアム佐賀","佐賀県 佐賀市 兵庫北 4-2-1","IV3tq3iyMCv0kdpXFoeYVQ","33.275228 130.301055"
"ラウンドワンスタジアム入間","埼玉県 入間市 小谷田 3-7-25","7c8HVc6PnbNkaTqTO9flhw","35.82799129 139.3760026"
"ラウンドワンスタジアム函館","北海道 函館市 西桔梗町 848-11","TZAv1Nmcw3ocBewGVGXf0Q","41.82459 140.7174504"
"ラウンドワンスタジアム前橋","群馬県 前橋市 天川大島町 1101-1","sKgkm07ZPwkoEF0po-_Sgg","36.36873161 139.1052282"
"ラウンドワンスタジアム千日前","大阪府 大阪市中央区 難波 1-3-1","MVUXKbrszIHDDo0Ac5hR3A","34.667424 135.5026714"
"ラウンドワンスタジアム半田","愛知県 半田市 瑞穂町 6-7-8","auvseEKrmb62d-DqdpXXaA","34.885376 136.941376"
"ラウンドワンスタジアム博多・半道橋","福岡県 福岡市博多区 半道橋 2-2-8","DIqIpVqbZ4QiPv9gwtM-cQ","33.58415531 130.4384422"
"ラウンドワンスタジアム名古屋西春","愛知県 北名古屋市 宇福寺神明 15","4jQbSFy9ko3cDfx8mjIeow","35.25485 136.843627"
"ラウンドワンスタジアム和歌山","和歌山県 和歌山市 小雑賀 739-3","4VNESAgg2ze3gSKRohVKWw","34.19843044 135.185802"
"ラウンドワンスタジアム城東放出","大阪府 大阪市城東区 今福南 3-4-38","-lFZW6r-HaLkGBgHB33OCw","34.69646117 135.5593157"
"ラウンドワンスタジアム堺中央環状","大阪府 堺市東区 石原町 2-241","TqqhKc5g7x8_TcAJjmt1-A","34.55694517 135.5365384"
"ラウンドワンスタジアム堺駅前","大阪府 堺市堺区 戎島町 4-44-3","vDye4MmzU10qmBz4NdY_5Q","34.58343089 135.4684424"
"ラウンドワンスタジアム大分","大分県 大分市 萩原 2-13-17","ZM4V0Adcwtlj8Hn2VxZtVw","33.24899752 131.6401792"
"ラウンドワンスタジアム奈良ミ・ナーラ","奈良県 奈良市 二条大路南 1-3-1　ミ・ナーラ5F","9yUTB1_pofBLF-qshTdG7g","34.6852863 135.8025867"
"ラウンドワンスタジアム宇都宮","栃木県 宇都宮市 江曽島町 2072-1","MEoJUMhO2nzheEonB5tG9g","36.5406864 139.8868934"
"ラウンドワンスタジアム宮崎","宮崎県 宮崎市 中村東 3-4-60","SX1sE9c6T19sNQOtmObAMg","31.89534912 131.4175987"
"ラウンドワンスタジアム小倉 ","福岡県 北九州市小倉北区 西港町 15-65","YdtvLT130pt234qcbcRd3Q","33.89761672 130.8599353"
"ラウンドワンスタジアム岡山妹尾","岡山県 岡山市南区 妹尾 3413-1","zWbsujVB3SP82RZAxvr1Kg","34.6228832 133.8696313"
"ラウンドワンスタジアム川崎大師","神奈川県 川崎市川崎区 殿町 1-5-1","IaOkkHseA-BKry96dQ2Wqg","35.53804087 139.7417164"
"ラウンドワンスタジアム所沢","埼玉県 所沢市 東町 5-22　TOCOTOCOSQUARE所沢6F･7F","r9oP2-dsdeciHGA2l8T1BA","35.788861 139.469562"
"ラウンドワンスタジアム新潟 ","新潟県 新潟市中央区 美咲町 2-1-38","UBZ7CvGInO9gbMiWlFrd9g","37.88816522 139.0176058"
"ラウンドワンスタジアム旭川","北海道 旭川市 永山三条 1-4-7","_xdOEjTFE2umwHG2jRUxhw","43.7865379 142.3972452"
"ラウンドワンスタジアム朝霞","埼玉県 朝霞市 膝折町 2-16-10","zWM3ecBM1iWdSymIm-SnqA","35.79028216 139.5796466"
"ラウンドワンスタジアム札幌・白石本通","北海道 札幌市白石区 本通 16-北1-50","aMdTukaIq7whaUbaJhnUPw","43.0369283 141.4328874"
"ラウンドワンスタジアム札幌北21条","北海道 札幌市東区 北二十一条東 1-1-21","FRVHpQMTAClhOqqm7Xsoyg","43.0868871 141.3498502"
"ラウンドワンスタジアム板橋","東京都 板橋区 相生町 16-13","6uH9mqwjq-ezWQbDb6cFsg","35.77662624 139.6786416"
"ラウンドワンスタジアム枚方","大阪府 枚方市 高野道 1-20-20","qlmWkCsyDrv1T1Z3EhVVAw","34.84326688 135.6987047"
"ラウンドワンスタジアム沖縄・宜野湾","沖縄県 宜野湾市 真志喜 3-28-8","eoz-T4ykGEkt79e0TI5n2w","26.275854 127.731009"
"ラウンドワンスタジアム浜大津アーカス","滋賀県 大津市 浜町 2-1　浜大津アーカス内","x5uzPBNvllFb0wu8FGJbqw","35.01052208 135.8667135"
"ラウンドワンスタジアム浜松","静岡県 浜松市東区 天王町字諏訪 1981-17","2TSaEN20zY4V3zgbrgdB6A","34.73748641 137.7637267"
"ラウンドワンスタジアム熊本","熊本県 熊本市西区 春日 7-25-15","gXSNfrIGu8XQrLslEMHBUg","32.785049 130.677547"
"ラウンドワンスタジアム盛岡","岩手県 盛岡市 盛岡駅西通 2-10-35","lhPjYxW30376WQgOUSimRQ","39.7003775 141.1331941"
"ラウンドワンスタジアム福島","福島県 福島市 太田町 14-18","LDywsn277_5pZQOrdMB2Mw","37.75261 140.455994"
"ラウンドワンスタジアム秋田","秋田県 秋田市 卸町 1-1-2","2YMiIO9zXSd_L8cojSRt1Q","39.7020435 140.1092924"
"ラウンドワンスタジアム豊橋","愛知県 豊橋市 大岩町字岩田 27-2","pKV8Q4SNthazlUGAKd1ENg","34.7237006 137.4326113"
"ラウンドワンスタジアム郡山","福島県 郡山市 向河原町 4-55","c4Y1MwtcbRSVg2d7YBcv0w","37.402322 140.395636"
"ラウンドワンスタジアム金沢","石川県 金沢市 横川 6-120-1","MCoRt58vlEyflG2Q0QnI5g","36.54212221 136.625998"
"ラウンドワンスタジアム長野","長野県 長野市 東和田 827-6","mtkQGduLJYTjzlLD9puRVQ","36.651115 138.225406"
"ラウンドワンスタジアム高松","香川県 高松市 松島町 2-7-43","Oy4aNxLtBklgf_hfb_1dDg","34.3389079 134.0670672"
"ラウンドワンスタジアム高槻","大阪府 高槻市 辻子 3-6-4","CHwoPsffWJOSX4qcmaRVyg","34.83263374 135.6300509"
"ラウンドワンスタジアム鹿児島宇宿","鹿児島県 鹿児島市 宇宿 2-2-2","pG0MLhclex8UZLAbL46sXQ","31.54467419 130.5433488"
"ラウンドワンモレラ岐阜","岐阜県 本巣市 三橋 1100　モレラ岐阜2Fスノープラザ","fW2gQxdnbte1vICi7PDyfA","35.455211 136.672766"
"ラウンドワン三宮駅前","兵庫県 神戸市中央区 小野柄通 6-1-17","TUn5h-mmq5OVNUjN0d3M-w","34.69393391 135.1973757"
"ラウンドワン京都河原町","京都府 京都市中京区 河原町通三条下る山崎町 250","bY9a4pST8rybbdVCYuuXCQ","35.00699096 135.7685682"
"ラウンドワン仙台苦竹","宮城県 仙台市宮城野区 苦竹 1-7-10","PRRyoyf1GVSclhb6DNed7A","38.2680832 140.9172451"
"ラウンドワン伊丹","兵庫県 伊丹市 昆陽 7-29","KOlZofSMIbSVO6sRsVUxWQ","34.7790729 135.3934157"
"ラウンドワン加古川","兵庫県 加古川市 尾上町安田 325-6","LU7xbmCJUpZoZNjsLxcm2Q","34.747043 134.836925"
"ラウンドワン千種","愛知県 名古屋市千種区 新栄 3-20-17　タイホウ千種駅南ビル8F","ZujUSFrVKFgkq1A0AMyMMA","35.168071 136.928005"
"ラウンドワン南砂","東京都 江東区 南砂 6-7-15　南砂町SCトピレックプラザ4F","wtvj3IWp4Y3zTXdJHHQYog","35.67191395 139.8359585"
"ラウンドワン吉祥寺","東京都 武蔵野市 吉祥寺本町 1-11-22","Yuo1s49iDiztJYkC7i3vrA","35.706302 139.58078"
"ラウンドワン大宮","埼玉県 さいたま市大宮区 宮町 4-90-7","6nJT8mxp3yYvZkJ8AKgqRA","35.910828 139.62544"
"ラウンドワン大野城","福岡県 大野城市 御笠川 1-18-16","wfi-OeGPRjaPw3j6UW-t0w","33.546419 130.482261"
"ラウンドワン姫路飾磨","兵庫県 姫路市 飾磨区中島 1-254","xswXcjaarG16hdpeqe4QoQ","34.79220645 134.6869513"
"ラウンドワン守口","大阪府 守口市 佐太東町 2-6-14　ジャガーグリーン2F","3yQ5-VfmF89U09jSCUxtCw","34.75611389 135.5886269"
"ラウンドワン富士","静岡県 富士市 八代町 4-15","FFyrJcdRyexXwn513WFnog","35.153123 138.693812"
"ラウンドワン山梨・石和","山梨県 笛吹市 石和町広瀬 737-1","YUB8B_1cWWeHkC2x6KopuA","35.6435384 138.6227229"
"ラウンドワン岸和田","大阪府 岸和田市 八阪町 2-11-1","sF4kSwSodCtGUuNMhUYdjw","34.45592527 135.3877026"
"ラウンドワン市原","千葉県 市原市 八幡北町 3-5-1","WG-IpOGWramgo6gcF2IDIQ","35.54748154 140.1233821"
"ラウンドワン市川鬼高","千葉県 市川市 鬼高 4-1-3","YWqB8Zi9rkIzdhssQA2i0g","35.711221 139.927479"
"ラウンドワン広島","広島県 広島市中区 立町 3-11","05BgWC8_iCLCyI0oBh_iNQ","34.39356454 132.4600634"
"ラウンドワン府中本町駅前","東京都 府中市 本町 1-13-3　カネタビル","Tk0mfSgQLoQ1yJXInOLHlg","35.6672404 139.4773782"
"ラウンドワン徳島・万代","徳島県 徳島市 万代町 4-19-1","VyY015uSjzC5ofUW-bACdQ","34.0647986 134.5645096"
"ラウンドワン札幌すすきの","北海道 札幌市中央区 南五条西 3-6-1","DEcah2oynr8vD325wTaU9A","43.054536 141.354524"
"ラウンドワン東大阪","大阪府 東大阪市 若江南町 1-2-12","r7GRSAqg4lGK55-Ek46meg","34.65305035 135.606308"
"ラウンドワン東淀川","大阪府 大阪市東淀川区 菅原 7-14-29","453J7048vAECAghuRBOJmA","34.742758 135.525038"
"ラウンドワン松山","愛媛県 松山市 東長戸 1-3-10","WQcOxHi38pHjAjFeTtHdJw","33.866512 132.751577"
"ラウンドワン梅田","大阪府 大阪市北区 小松原町 4-16","taxoTRMPY-gM6NmIRmu4bA","34.70318473 135.5009106"
"ラウンドワン横浜綱島","神奈川県 横浜市港北区 樽町 2-6-40　T-PLATZ","f6Gz2DZZ45_Di1FNbogGAA","35.531998 139.637179"
"ラウンドワン横浜駅西口","神奈川県 横浜市西区 南幸 2-8-16","iLHpYbDKF0BZL-z8dGegTw","35.46386828 139.6180451"
"ラウンドワン武蔵村山","東京都 武蔵村山市 伊奈平 3-1-1","8iZuUbTglvWjD2OAAv7VYw","35.735329 139.382362"
"ラウンドワン池袋","東京都 豊島区 東池袋 1-14-1　池袋スクエア内","XVFBqLGoGGtHLD-_2pm7tQ","35.73000089 139.7148621"
"ラウンドワン沖縄・南風原","沖縄県 島尻郡南風原町 兼城 552","2Tj8nWkak3ej7LBKjRZXsw","26.195108 127.720963"
"ラウンドワン津・高茶屋","三重県 津市 高茶屋小森町 277-8","KFHPVXAmVC0crqK3fWMMaw","34.672466 136.51947"
"ラウンドワン町田","東京都 町田市 森野 1-13-14","lRJjNr5TpAmhIptlbQXoKw","35.54395329 139.4432428"
"ラウンドワン福山","広島県 福山市 明神町 1-9-28","LoNJo_p29uuPiX22okMdMg","34.48919066 133.3924341"
"ラウンドワン福岡天神","福岡県 福岡市中央区 天神 2-6-12","SEGllzAlIIEMSWUAg9siUQ","33.58936149 130.3968304"
"ラウンドワン習志野","千葉県 習志野市 芝園 1-4-5","kAdfvqm3N1hbVqXTzFMPTg","35.66021 140.02261"
"ラウンドワン草加","埼玉県 草加市 谷塚上町 204-1","eaM_1TQ-WujnnxS8mKogeg","35.81283453 139.7881293"
"ラウンドワン豊中","大阪府 豊中市 名神口 1-1-1","jGnjVTBlAUSWmzp-umVA3Q","34.757403 135.465658"
"ラウンドワン青森","青森県 青森市 浜田 3-1-1","L89y1qRIN153St-aNZj91w","40.799322 140.748564"
"ラウンドワン静岡・駿河","静岡県 静岡市駿河区 手越 75","hMvPUTrgPP5NWj1bNbejwA","34.950979 138.360522"
"ラウンドワン高津","神奈川県 川崎市高津区 二子 4-8-1","T1VSCwia8_ogslKLPFSjTA","35.60279407 139.6195686"
"ラウンドワン高知","高知県 高知市 南宝永町 4-12","diQaKpWw-QAx4pxNrKAzeQ","33.5577488 133.5545738"
"ラウンドワン鳴海","愛知県 名古屋市緑区 鳴海町字杜若 28","J-9x32E0AllCyaFN4QI7FA","35.098911 136.952738"
"ラクガキ王国三郷","埼玉県 三郷市 ピアラシティ 1-1-1　イトーヨーカドー三郷店2F","6f1Kab7SD8c4W3jBI38Yxg","35.84326 139.854407"
"ラクスパガーデン名古屋","愛知県 名古屋市名東区 平和が丘 1-65-2","WTuL5LGTyV3rHwkV7Svzdw","35.178524 136.979375"
"ラスパ太田川店アミューズメントパーク","愛知県 東海市 大田町下浜田 102-1　ラスパ太田川南館1F","TPyIr955ONC3Z4bZDDinNw","35.022196 136.893148"
"ラスパ西大和店ゲームコーナー","奈良県 北葛城郡上牧町 ささゆり台 1-1　ラスパ西大和2F","uMat1q_9EdLs598Ngslbkw","34.566207 135.721013"
"ラスベガス","栃木県 日光市 鬼怒川温泉滝 813　あさやホテル内ゲームコーナー","hbgRDWwkkzN2SF0wwP1daA","36.835224 139.719821"
"ラッキーポケット下総中山","千葉県 船橋市 本中山 2-10-1　マルエツ下総中山店1F","IsdiSLkupAhDGvu6L-KIyQ","35.714229 139.944154"
"ラッキー中央店フェリシダ","千葉県 千葉市中央区 富士見 2-8-1","25NMlVHEFQ5JYjqA8w1OlA","35.61026525 140.1182985"
"ラッキー佐倉","千葉県 佐倉市 井野 1475","yQCVD2gTLEUH8mwqFOVwLQ","35.71845135 140.1362264"
"ラッキー八千代店バッティングドーム","千葉県 八千代市 大和田新田 1088","yJlTTFVP-opRXgXssouStA","35.72450505 140.0673473"
"ラッキー星置駅前","北海道 札幌市手稲区 星置一条 2-1-1　ラッキー星置駅前店内ゲームコーナー1F","G2T4iHDQAgReXR49tvVr3Q","43.132866 141.211645"
"ラ・セラキッズ","青森県 青森市 八重田 4-2-1　ラ・セラ東バイパスSC内","AtDm1DZELH8HO8lQKSfXHQ","40.827453 140.800296"
"リッチモンド","熊本県 八代市 旭中央通 20-3","w9LxDbQYkCkUCNL8aaf8Bw","32.504204 130.607621"
"リトルパーク西原","沖縄県 浦添市 当山 2-2-3　ゲオ西原店内","l7tH-33PAI27qqhv2tFpTg","26.252597 127.736189"
"ルビットランド高山","岐阜県 高山市 岡本町 3-18-2　ルビットタウン高山2F","_XFMWY8kvSwDNVQU58wpzg","36.149631 137.246997"
"レイクウォーク岡谷店ゲームコーナー","長野県 岡谷市 銀座 1-1-5　レイクウォーク岡谷2F","z2PDZf3VNoecmsvK0NZ4SA","36.065373 138.051689"
"レインボーランド八尾","大阪府 八尾市 沼 1-1　イズミヤ八尾店内","KYF4rGuVMCqfzs49BxzKnA","34.588598 135.603114"
"レインボーランド広陵","奈良県 北葛城郡広陵町 安部 450-1　イズミヤ広陵店内","iGTl8jVG6MDDCrwg0hHfXg","34.533813 135.745494"
"レインボーランド昆陽","兵庫県 伊丹市 池尻 1-1　イズミヤ昆陽店3F","D79XQnptupj5j9ae9F4EVQ","34.774657 135.384158"
"レインボーランド泉北","大阪府 堺市中区 小阪 270　イズミヤ泉北店2F","D_rSnmvkE0FMLL6GUiz3Pw","34.521718 135.492765"
"レインボーランド神戸玉津","兵庫県 神戸市西区 森友 3-7-3　イズミヤ神戸玉津店2F","jKDsB3QvduMqZ1D1p76QEw","34.663544 134.982749"
"レインボーランド紀伊川辺","和歌山県 和歌山市 川辺 220　イズミヤ紀伊川辺店1F","4jlnnlQjZTcRbkv-GdMj5A","34.261477 135.263595"
"レインボーランド西神戸","兵庫県 神戸市西区 竜が岡 1-21-1　イズミヤ西神戸店2F","x-2FR96Oia-B89_MeVaopw","34.710867 134.940304"
"レインボーランド長岡","京都府 長岡京市 開田 4-7-1　イズミヤ長岡店2F","SwsR-ZDJ46jr9LooyPr_qw","34.922717 135.692462"
"ロックンボウル","秋田県 秋田市 広面字長沼 301","QKAQDCZv04swvs8peJOnbw","39.717279 140.143443"
"ワンパクオウコクアリオ鷲宮","埼玉県 久喜市 久本寺字谷田 7-1　アリオ鷲宮2F","ijMxWxtJh4GbO12A7-ej-Q","36.078387 139.660392"
"万代書店山梨本店","山梨県 甲斐市 西八幡 4415","6Dshd36euaSUamJ04n9B7w","35.638682 138.510033"
"三冠王バッティングセンター","長崎県 佐世保市 相浦町 2689-1","kWKDGcFHwrREU_wAK7GPtQ","33.19077142 129.6529144"
"上越レジャーランボウル","新潟県 上越市 下門前 827-2","g8UVj9xJd4ZkJsc6bTL6Hw","37.1640489 138.2489754"
"世田谷オークラボウル","東京都 世田谷区 桜 3-24-1","G5yEZ3ZeU3rhPNN6l77utw","35.64052 139.638638"
"中川メトロポリス","愛知県 名古屋市中川区 江松 3-110","eFJh-bEKeYh9u6U7UIQbCg","35.12498074 136.8237734"
"丸大プレイランド","新潟県 新潟市中央区 本町通 6-1122-1　イトーヨーカドー丸大新潟店4F","Pc787fMtk_O5tls4dtTXvQ","37.920167 139.047168"
"京葉アローズ 小岩倉庫","東京都 江戸川区 南小岩 1-6-6","EVYYasdmbuVTO205cNoPiw","35.729657 139.890526"
"佐原ミナミボウル","千葉県 香取市 佐原イ 4200","uL41kWjtAY4HQb0NTrRjzQ","35.901146 140.493511"
"信州健康ランド","長野県 塩尻市 広丘吉田 366-1","e9jOja62CR9EsP4TxnaFvQ","36.170755 137.954169"
"八街ヤングボウル","千葉県 八街市 八街ほ 380-11","5pSQSRzQzH6jTll8ga43ag","35.652081 140.319537"
"千葉レジャーランド成東","千葉県 山武市 姫島 111-1","CCZZIs9jbUSX3K8jq5c0sA","35.5884342 140.3902745"
"千葉レジャーランド稲毛","千葉県 千葉市稲毛区 小仲台 2-5-7　海宝ビル2・3F","NGz7OQ3lz664GV9vTHb7zQ","35.638025 140.09319"
"千葉レジャーランド野田","千葉県 野田市 吉春 776-1","1WM0ORQybNaJjDQM1vRBqg","35.97145951 139.865334"
"千葉鑑定団船橋","千葉県 船橋市 夏見台 3-4-8","icdrPTOnLzawEUKGQJrVCw","35.719041 139.988535"
"半田グランドボウル","愛知県 半田市 東洋町 2-49-1","wwA0KLNzjTD1OrEt8mYaVw","34.892585 136.942241"
"半田メトロポリス","愛知県 半田市 旭町 3-11-1","TXNQWyvy2gin3J0IKpic3A","34.87473338 136.921438"
"南ASOBI諸島アリオ上尾","埼玉県 上尾市 壱丁目 367　アリオ上尾2F","L3qMQ7vZpynRCtW0gBqkGQ","35.961601 139.565478"
"南ASOBI諸島キテミテマツド","千葉県 松戸市 松戸 1307-1　キテミテマツド6F","O2bWdvQNJOipSHDK5lCr2g","35.782272 139.898692"
"南ASOBI諸島ワンズモール","千葉県 千葉市稲毛区 長沼町 330-50　ワンズモール2F","PfRInEPA4sywNr5REJ29kg","35.656964 140.117513"
"博多由布院武雄温泉 万葉の湯","福岡県 福岡市博多区 豊 2-3-66","g0f5Xd3U7eO6Q20JJLiFTA","33.597982 130.434107"
"名古屋グランドボウル","愛知県 名古屋市緑区 大高町字忠治山 12-1","xAFVwE_emg06fxt4HB18nw","35.048521 136.949713"
"名古屋レジャーランド内田橋","愛知県 名古屋市南区 内田橋 2-26-22","xhWcqjaoG9OHvb7Zz7MgDg","35.11370834 136.9098186"
"名古屋レジャーランド大高","愛知県 名古屋市緑区 大高町字忠治山 12-1　名古屋グランドボウルB2F","j2K-unC89HszP8F_031cYQ","35.04844347 136.9495904"
"国分バッティングセンター","福岡県 久留米市 国分町 1408","f369r_P_kQJyeuPnQDYrrg","33.29941 130.53282"
"埼玉レジャーランド大宮ラクーン","埼玉県 さいたま市大宮区 宮町 1-60　RAKUUN5F","2-ZDYt_Fcuu-UVW1DwQgPQ","35.907751 139.62568"
"埼玉レジャーランド春日部","埼玉県 春日部市 増富字谷際 163-1","KWZJt1J_uhnIP23BIcWVtw","35.95950218 139.7289276"
"大垣メトロポリス","岐阜県 大垣市 三塚町字西沼 523-1","mNVlWYaAAr61_shqPII7fQ","35.367065 136.629233"
"大栄ボウル","東京都 小金井市 本町 5-38-36　大栄スポーツプラザビル","1qPn_maeWyw4a88uwI1N4g","35.704648 139.507266"
"大田原カーニバル","栃木県 大田原市 美原 1-3537-2　東武宇都宮百貨店大田原店3F","6-U5GRbq5npjG4tEC6NG3g","36.862163 140.009217"
"大田原スポーツランド","栃木県 那須塩原市 一区町 104-60","yCMkVwXEq6Ps9uiP3MnJlA","36.85188721 139.9932969"
"天王寺パスカ","大阪府 大阪市阿倍野区 阿倍野筋 2-4-51","ZscduGc6Awyo0whvl_k0_w","34.643949 135.5127323"
"太宰府Jボウル","福岡県 太宰府市 都府楼南 5-6-12","C3K0MFsIn1-ikeEPgmBClA","33.501106 130.513846"
"姫路セントラルパークサイバーステーション","兵庫県 姫路市 豊富町神谷 1436-1　姫路セントラルパーク内","bky-W9ELGanQ3BcTEqf6Pg","34.87126 134.764443"
"安城メトロポリス","愛知県 安城市 浜富町 6-8","voxcgXrCQKrVGA2EeiUJkQ","34.955195 137.097346"
"宝島ふじみ野","埼玉県 ふじみ野市 うれし野 2-10-3　トナリエふじみ野2F　C-202","zN-lt8CONZBduz2kQcmPAA","35.85719 139.524121"
